Dataset = igb-small, batch_size = 16384
Layer_1 195664 | Layer_2 759842 | Layer_3 981498
Epoch 00000 | Loss 1.5241 | Accuracy 0.6880 | Time : 6.4403 | Loop_Time : 0.5179 | Model_Time : 5.9224 | x_y_time : 0.0007 | pred_time : 3.6181 | backward_time : 1.8181 | optim_time : 0.0255 
Epoch 00001 | Loss 0.9130 | Accuracy 0.7133 | Time : 5.5598 | Loop_Time : 0.5080 | Model_Time : 5.0517 | x_y_time : 0.0004 | pred_time : 2.7444 | backward_time : 1.8202 | optim_time : 0.0232 
Epoch 00002 | Loss 0.8259 | Accuracy 0.7227 | Time : 5.5675 | Loop_Time : 0.5070 | Model_Time : 5.0605 | x_y_time : 0.0004 | pred_time : 2.7483 | backward_time : 1.8234 | optim_time : 0.0230 
Epoch 00003 | Loss 0.7943 | Accuracy 0.7285 | Time : 5.5707 | Loop_Time : 0.5067 | Model_Time : 5.0639 | x_y_time : 0.0003 | pred_time : 2.7536 | backward_time : 1.8210 | optim_time : 0.0223 
Epoch 00004 | Loss 0.7755 | Accuracy 0.7321 | Time : 5.5767 | Loop_Time : 0.5067 | Model_Time : 5.0699 | x_y_time : 0.0004 | pred_time : 2.7550 | backward_time : 1.8244 | optim_time : 0.0225 
Epoch 00005 | Loss 0.7621 | Accuracy 0.7340 | Time : 5.5852 | Loop_Time : 0.5070 | Model_Time : 5.0782 | x_y_time : 0.0003 | pred_time : 2.7615 | backward_time : 1.8247 | optim_time : 0.0224 
Epoch 00006 | Loss 0.7515 | Accuracy 0.7364 | Time : 5.5927 | Loop_Time : 0.5063 | Model_Time : 5.0863 | x_y_time : 0.0003 | pred_time : 2.7658 | backward_time : 1.8274 | optim_time : 0.0232 
Epoch 00007 | Loss 0.7444 | Accuracy 0.7378 | Time : 5.6014 | Loop_Time : 0.5066 | Model_Time : 5.0947 | x_y_time : 0.0003 | pred_time : 2.7710 | backward_time : 1.8289 | optim_time : 0.0220 
Epoch 00008 | Loss 0.7379 | Accuracy 0.7391 | Time : 5.6064 | Loop_Time : 0.5068 | Model_Time : 5.0995 | x_y_time : 0.0003 | pred_time : 2.7727 | backward_time : 1.8311 | optim_time : 0.0222 
Epoch 00009 | Loss 0.7334 | Accuracy 0.7404 | Time : 5.6123 | Loop_Time : 0.5063 | Model_Time : 5.1059 | x_y_time : 0.0003 | pred_time : 2.7789 | backward_time : 1.8305 | optim_time : 0.0221 
Epoch 00010 | Loss 0.7296 | Accuracy 0.7405 | Time : 5.6098 | Loop_Time : 0.5069 | Model_Time : 5.1028 | x_y_time : 0.0003 | pred_time : 2.7755 | backward_time : 1.8313 | optim_time : 0.0230 
