Dataset = yelp, batch_size = 4096
Layer_1 42446 | Layer_2 237985 | Layer_3 505711
Epoch 00000 | Loss 0.3973 | Accuracy 0.9118| f1_micro 0.1590 | f1_macro 0.0136 | Time : 7.6924 | Loop_Time : 0.9532 | Model_Time : 6.7389 | x_y_time : 0.0038 | pred_time : 3.8938 | backward_time : 2.2644 | optim_time : 0.1153 
Epoch 00001 | Loss 0.2545 | Accuracy 0.9167| f1_micro 0.2534 | f1_macro 0.0378 | Time : 6.2430 | Loop_Time : 0.9138 | Model_Time : 5.3289 | x_y_time : 0.0018 | pred_time : 2.4852 | backward_time : 2.2680 | optim_time : 0.1111 
Epoch 00002 | Loss 0.2410 | Accuracy 0.9185| f1_micro 0.2859 | f1_macro 0.0547 | Time : 6.2789 | Loop_Time : 0.9557 | Model_Time : 5.3228 | x_y_time : 0.0019 | pred_time : 2.4672 | backward_time : 2.2823 | optim_time : 0.1167 
Epoch 00003 | Loss 0.2360 | Accuracy 0.9202| f1_micro 0.3329 | f1_macro 0.0764 | Time : 6.2732 | Loop_Time : 0.9360 | Model_Time : 5.3369 | x_y_time : 0.0019 | pred_time : 2.4918 | backward_time : 2.2674 | optim_time : 0.1137 
Epoch 00004 | Loss 0.2333 | Accuracy 0.9198| f1_micro 0.3085 | f1_macro 0.0669 | Time : 6.3067 | Loop_Time : 0.9352 | Model_Time : 5.3712 | x_y_time : 0.0019 | pred_time : 2.5123 | backward_time : 2.2805 | optim_time : 0.1145 
Epoch 00005 | Loss 0.2309 | Accuracy 0.9212| f1_micro 0.3565 | f1_macro 0.0882 | Time : 6.3195 | Loop_Time : 0.9330 | Model_Time : 5.3862 | x_y_time : 0.0019 | pred_time : 2.5113 | backward_time : 2.2852 | optim_time : 0.1138 
Epoch 00006 | Loss 0.2296 | Accuracy 0.9187| f1_micro 0.2703 | f1_macro 0.0544 | Time : 6.3369 | Loop_Time : 0.9393 | Model_Time : 5.3972 | x_y_time : 0.0019 | pred_time : 2.5053 | backward_time : 2.2919 | optim_time : 0.1152 
Epoch 00007 | Loss 0.2280 | Accuracy 0.9214| f1_micro 0.3455 | f1_macro 0.0841 | Time : 6.3429 | Loop_Time : 0.9446 | Model_Time : 5.3979 | x_y_time : 0.0019 | pred_time : 2.5018 | backward_time : 2.2972 | optim_time : 0.1156 
Epoch 00008 | Loss 0.2268 | Accuracy 0.9211| f1_micro 0.3326 | f1_macro 0.0797 | Time : 6.3404 | Loop_Time : 0.9376 | Model_Time : 5.4024 | x_y_time : 0.0019 | pred_time : 2.5082 | backward_time : 2.2913 | optim_time : 0.1139 
Epoch 00009 | Loss 0.2268 | Accuracy 0.9203| f1_micro 0.3082 | f1_macro 0.0693 | Time : 6.3565 | Loop_Time : 0.9442 | Model_Time : 5.4119 | x_y_time : 0.0019 | pred_time : 2.5119 | backward_time : 2.3027 | optim_time : 0.1156 
Epoch 00010 | Loss 0.2256 | Accuracy 0.9212| f1_micro 0.3321 | f1_macro 0.0803 | Time : 6.3239 | Loop_Time : 0.9160 | Model_Time : 5.4076 | x_y_time : 0.0018 | pred_time : 2.5176 | backward_time : 2.2992 | optim_time : 0.1110 
Epoch 00011 | Loss 0.2253 | Accuracy 0.9202| f1_micro 0.3029 | f1_macro 0.0674 | Time : 6.2955 | Loop_Time : 0.8828 | Model_Time : 5.4124 | x_y_time : 0.0018 | pred_time : 2.5219 | backward_time : 2.2937 | optim_time : 0.1119 
Epoch 00012 | Loss 0.2247 | Accuracy 0.9218| f1_micro 0.3488 | f1_macro 0.0895 | Time : 6.3790 | Loop_Time : 0.9252 | Model_Time : 5.4535 | x_y_time : 0.0018 | pred_time : 2.5226 | backward_time : 2.3427 | optim_time : 0.1148 
Epoch 00013 | Loss 0.2239 | Accuracy 0.9215| f1_micro 0.3418 | f1_macro 0.0850 | Time : 6.3849 | Loop_Time : 0.9586 | Model_Time : 5.4260 | x_y_time : 0.0020 | pred_time : 2.5398 | backward_time : 2.2951 | optim_time : 0.1184 
Epoch 00014 | Loss 0.2238 | Accuracy 0.9222| f1_micro 0.3697 | f1_macro 0.0984 | Time : 6.2771 | Loop_Time : 0.8761 | Model_Time : 5.4008 | x_y_time : 0.0018 | pred_time : 2.5113 | backward_time : 2.3118 | optim_time : 0.1111 
Epoch 00015 | Loss 0.2232 | Accuracy 0.9211| f1_micro 0.3262 | f1_macro 0.0786 | Time : 6.5418 | Loop_Time : 1.1218 | Model_Time : 5.4197 | x_y_time : 0.0020 | pred_time : 2.5348 | backward_time : 2.2955 | optim_time : 0.1153 
Epoch 00016 | Loss 0.2227 | Accuracy 0.9227| f1_micro 0.4027 | f1_macro 0.1188 | Time : 6.3377 | Loop_Time : 0.9219 | Model_Time : 5.4154 | x_y_time : 0.0019 | pred_time : 2.5303 | backward_time : 2.2951 | optim_time : 0.1133 
Epoch 00017 | Loss 0.2228 | Accuracy 0.9226| f1_micro 0.3963 | f1_macro 0.1130 | Time : 6.3577 | Loop_Time : 0.9610 | Model_Time : 5.3964 | x_y_time : 0.0019 | pred_time : 2.5167 | backward_time : 2.2909 | optim_time : 0.1162 
Epoch 00018 | Loss 0.2225 | Accuracy 0.9215| f1_micro 0.3373 | f1_macro 0.0859 | Time : 6.3460 | Loop_Time : 0.9572 | Model_Time : 5.3884 | x_y_time : 0.0019 | pred_time : 2.5100 | backward_time : 2.2917 | optim_time : 0.1163 
Epoch 00019 | Loss 0.2220 | Accuracy 0.9227| f1_micro 0.3837 | f1_macro 0.1079 | Time : 6.3526 | Loop_Time : 0.9562 | Model_Time : 5.3961 | x_y_time : 0.0019 | pred_time : 2.5176 | backward_time : 2.2898 | optim_time : 0.1160 
Epoch 00020 | Loss 0.2228 | Accuracy 0.9224| f1_micro 0.3702 | f1_macro 0.1002 | Time : 6.3300 | Loop_Time : 0.9424 | Model_Time : 5.3873 | x_y_time : 0.0019 | pred_time : 2.5050 | backward_time : 2.2866 | optim_time : 0.1155 
Epoch 00021 | Loss 0.2219 | Accuracy 0.9222| f1_micro 0.3571 | f1_macro 0.0985 | Time : 6.3416 | Loop_Time : 0.9596 | Model_Time : 5.3817 | x_y_time : 0.0019 | pred_time : 2.5025 | backward_time : 2.2944 | optim_time : 0.1187 
Epoch 00022 | Loss 0.2216 | Accuracy 0.9229| f1_micro 0.4169 | f1_macro 0.1250 | Time : 6.3253 | Loop_Time : 0.9583 | Model_Time : 5.3667 | x_y_time : 0.0019 | pred_time : 2.4886 | backward_time : 2.2964 | optim_time : 0.1178 
Epoch 00023 | Loss 0.2220 | Accuracy 0.9219| f1_micro 0.3507 | f1_macro 0.0913 | Time : 6.3080 | Loop_Time : 0.9245 | Model_Time : 5.3832 | x_y_time : 0.0019 | pred_time : 2.4986 | backward_time : 2.2872 | optim_time : 0.1131 
