Dataset = ogbn-arxiv, batch_size = 16384
Layer_1 78261 | Layer_2 121832 | Layer_3 134467
Epoch 00000 | Loss 3.9298 | Accuracy 0.0856 | Time : 0.9850 | Loop_Time : 0.0233 | Model_Time : 0.9617 | x_y_time : 0.0001 | pred_time : 0.9277 | backward_time : 0.0249 | optim_time : 0.0041 
Epoch 00001 | Loss 3.2588 | Accuracy 0.2346 | Time : 0.0771 | Loop_Time : 0.0171 | Model_Time : 0.0600 | x_y_time : 0.0001 | pred_time : 0.0281 | backward_time : 0.0233 | optim_time : 0.0031 
Epoch 00002 | Loss 3.0153 | Accuracy 0.2400 | Time : 0.0792 | Loop_Time : 0.0170 | Model_Time : 0.0621 | x_y_time : 0.0001 | pred_time : 0.0280 | backward_time : 0.0262 | optim_time : 0.0032 
Epoch 00003 | Loss 2.8556 | Accuracy 0.2419 | Time : 0.0796 | Loop_Time : 0.0169 | Model_Time : 0.0626 | x_y_time : 0.0001 | pred_time : 0.0280 | backward_time : 0.0267 | optim_time : 0.0031 
Epoch 00004 | Loss 2.7223 | Accuracy 0.2559 | Time : 0.0801 | Loop_Time : 0.0172 | Model_Time : 0.0628 | x_y_time : 0.0001 | pred_time : 0.0281 | backward_time : 0.0270 | optim_time : 0.0031 
Epoch 00005 | Loss 2.6072 | Accuracy 0.3114 | Time : 0.0800 | Loop_Time : 0.0174 | Model_Time : 0.0625 | x_y_time : 0.0001 | pred_time : 0.0280 | backward_time : 0.0268 | optim_time : 0.0033 
Epoch 00006 | Loss 2.5041 | Accuracy 0.3533 | Time : 0.0802 | Loop_Time : 0.0172 | Model_Time : 0.0630 | x_y_time : 0.0001 | pred_time : 0.0283 | backward_time : 0.0270 | optim_time : 0.0031 
Epoch 00007 | Loss 2.4137 | Accuracy 0.3754 | Time : 0.0802 | Loop_Time : 0.0171 | Model_Time : 0.0631 | x_y_time : 0.0001 | pred_time : 0.0281 | backward_time : 0.0271 | optim_time : 0.0032 
Epoch 00008 | Loss 2.3299 | Accuracy 0.4154 | Time : 0.0800 | Loop_Time : 0.0170 | Model_Time : 0.0630 | x_y_time : 0.0001 | pred_time : 0.0283 | backward_time : 0.0269 | optim_time : 0.0032 
Epoch 00009 | Loss 2.2525 | Accuracy 0.4289 | Time : 0.0795 | Loop_Time : 0.0168 | Model_Time : 0.0626 | x_y_time : 0.0001 | pred_time : 0.0281 | backward_time : 0.0267 | optim_time : 0.0031 
Epoch 00010 | Loss 2.1867 | Accuracy 0.4464 | Time : 0.0799 | Loop_Time : 0.0171 | Model_Time : 0.0628 | x_y_time : 0.0001 | pred_time : 0.0281 | backward_time : 0.0268 | optim_time : 0.0031 
Epoch 00011 | Loss 2.1208 | Accuracy 0.4622 | Time : 0.0799 | Loop_Time : 0.0169 | Model_Time : 0.0629 | x_y_time : 0.0001 | pred_time : 0.0282 | backward_time : 0.0270 | optim_time : 0.0034 
