Dataset = yelp, batch_size = 8192
Layer_1 57905 | Layer_2 205679 | Layer_3 398536
Epoch 00000 | Loss 0.4847 | Accuracy 0.9110| f1_micro 0.1522 | f1_macro 0.0114 | Time : 3.7197 | Loop_Time : 0.3810 | Model_Time : 3.3386 | x_y_time : 0.0017 | pred_time : 2.2056 | backward_time : 0.9196 | optim_time : 0.0550 
Epoch 00001 | Loss 0.2738 | Accuracy 0.9135| f1_micro 0.1973 | f1_macro 0.0219 | Time : 2.5014 | Loop_Time : 0.3685 | Model_Time : 2.1327 | x_y_time : 0.0008 | pred_time : 0.9969 | backward_time : 0.9236 | optim_time : 0.0563 
Epoch 00002 | Loss 0.2559 | Accuracy 0.9159| f1_micro 0.2326 | f1_macro 0.0315 | Time : 2.4807 | Loop_Time : 0.3694 | Model_Time : 2.1111 | x_y_time : 0.0009 | pred_time : 0.9909 | backward_time : 0.9106 | optim_time : 0.0564 
Epoch 00003 | Loss 0.2450 | Accuracy 0.9179| f1_micro 0.2744 | f1_macro 0.0493 | Time : 2.5445 | Loop_Time : 0.4080 | Model_Time : 2.1363 | x_y_time : 0.0009 | pred_time : 1.0021 | backward_time : 0.9221 | optim_time : 0.0581 
Epoch 00004 | Loss 0.2391 | Accuracy 0.9180| f1_micro 0.2602 | f1_macro 0.0476 | Time : 2.5424 | Loop_Time : 0.4058 | Model_Time : 2.1364 | x_y_time : 0.0009 | pred_time : 0.9943 | backward_time : 0.9329 | optim_time : 0.0576 
Epoch 00005 | Loss 0.2367 | Accuracy 0.9205| f1_micro 0.3480 | f1_macro 0.0802 | Time : 2.5644 | Loop_Time : 0.4214 | Model_Time : 2.1428 | x_y_time : 0.0009 | pred_time : 1.0037 | backward_time : 0.9254 | optim_time : 0.0580 
Epoch 00006 | Loss 0.2339 | Accuracy 0.9209| f1_micro 0.3514 | f1_macro 0.0821 | Time : 2.5281 | Loop_Time : 0.3661 | Model_Time : 2.1618 | x_y_time : 0.0008 | pred_time : 0.9967 | backward_time : 0.9584 | optim_time : 0.0536 
Epoch 00007 | Loss 0.2315 | Accuracy 0.9206| f1_micro 0.3240 | f1_macro 0.0724 | Time : 2.5475 | Loop_Time : 0.4159 | Model_Time : 2.1313 | x_y_time : 0.0009 | pred_time : 0.9961 | backward_time : 0.9243 | optim_time : 0.0611 
Epoch 00008 | Loss 0.2304 | Accuracy 0.9215| f1_micro 0.3561 | f1_macro 0.0874 | Time : 2.5175 | Loop_Time : 0.3859 | Model_Time : 2.1315 | x_y_time : 0.0008 | pred_time : 0.9993 | backward_time : 0.9190 | optim_time : 0.0546 
Epoch 00009 | Loss 0.2288 | Accuracy 0.9203| f1_micro 0.3054 | f1_macro 0.0681 | Time : 2.5061 | Loop_Time : 0.3657 | Model_Time : 2.1402 | x_y_time : 0.0008 | pred_time : 0.9948 | backward_time : 0.9345 | optim_time : 0.0537 
Epoch 00010 | Loss 0.2280 | Accuracy 0.9211| f1_micro 0.3326 | f1_macro 0.0780 | Time : 2.5061 | Loop_Time : 0.3808 | Model_Time : 2.1251 | x_y_time : 0.0009 | pred_time : 0.9985 | backward_time : 0.9127 | optim_time : 0.0565 
Epoch 00011 | Loss 0.2269 | Accuracy 0.9219| f1_micro 0.3605 | f1_macro 0.0911 | Time : 2.5343 | Loop_Time : 0.3914 | Model_Time : 2.1427 | x_y_time : 0.0009 | pred_time : 0.9993 | backward_time : 0.9292 | optim_time : 0.0583 
Epoch 00012 | Loss 0.2267 | Accuracy 0.9211| f1_micro 0.3284 | f1_macro 0.0761 | Time : 2.5352 | Loop_Time : 0.3939 | Model_Time : 2.1411 | x_y_time : 0.0009 | pred_time : 0.9995 | backward_time : 0.9324 | optim_time : 0.0584 
Epoch 00013 | Loss 0.2257 | Accuracy 0.9226| f1_micro 0.3871 | f1_macro 0.1066 | Time : 2.5156 | Loop_Time : 0.3719 | Model_Time : 2.1436 | x_y_time : 0.0008 | pred_time : 1.0034 | backward_time : 0.9268 | optim_time : 0.0537 
Epoch 00014 | Loss 0.2252 | Accuracy 0.9215| f1_micro 0.3401 | f1_macro 0.0828 | Time : 2.4945 | Loop_Time : 0.3495 | Model_Time : 2.1449 | x_y_time : 0.0008 | pred_time : 1.0058 | backward_time : 0.9263 | optim_time : 0.0526 
Epoch 00015 | Loss 0.2249 | Accuracy 0.9216| f1_micro 0.3409 | f1_macro 0.0841 | Time : 2.5236 | Loop_Time : 0.3874 | Model_Time : 2.1361 | x_y_time : 0.0009 | pred_time : 0.9959 | backward_time : 0.9277 | optim_time : 0.0567 
Epoch 00016 | Loss 0.2245 | Accuracy 0.9221| f1_micro 0.3574 | f1_macro 0.0926 | Time : 2.5381 | Loop_Time : 0.3866 | Model_Time : 2.1513 | x_y_time : 0.0008 | pred_time : 1.0079 | backward_time : 0.9275 | optim_time : 0.0550 
