Dataset = yelp, batch_size = 16384
Layer_1 139392 | Layer_2 437519 | Layer_3 617068
Epoch 00000 | Loss 0.7482 | Accuracy 0.9100| f1_micro 0.1576 | f1_macro 0.0125 | Time : 4.0585 | Loop_Time : 0.3631 | Model_Time : 3.6953 | x_y_time : 0.0010 | pred_time : 2.4977 | backward_time : 1.0313 | optim_time : 0.0305 
Epoch 00001 | Loss 0.3179 | Accuracy 0.9109| f1_micro 0.1425 | f1_macro 0.0086 | Time : 2.6309 | Loop_Time : 0.3584 | Model_Time : 2.2723 | x_y_time : 0.0005 | pred_time : 1.0790 | backward_time : 1.0288 | optim_time : 0.0305 
Epoch 00002 | Loss 0.2901 | Accuracy 0.9110| f1_micro 0.1439 | f1_macro 0.0091 | Time : 2.6075 | Loop_Time : 0.3412 | Model_Time : 2.2661 | x_y_time : 0.0004 | pred_time : 1.0788 | backward_time : 1.0261 | optim_time : 0.0276 
Epoch 00003 | Loss 0.2744 | Accuracy 0.9123| f1_micro 0.1653 | f1_macro 0.0153 | Time : 2.6373 | Loop_Time : 0.3584 | Model_Time : 2.2788 | x_y_time : 0.0005 | pred_time : 1.0811 | backward_time : 1.0315 | optim_time : 0.0302 
Epoch 00004 | Loss 0.2638 | Accuracy 0.9140| f1_micro 0.1967 | f1_macro 0.0226 | Time : 2.5953 | Loop_Time : 0.3325 | Model_Time : 2.2627 | x_y_time : 0.0004 | pred_time : 1.0792 | backward_time : 1.0243 | optim_time : 0.0252 
Epoch 00005 | Loss 0.2560 | Accuracy 0.9155| f1_micro 0.2347 | f1_macro 0.0322 | Time : 2.6372 | Loop_Time : 0.3566 | Model_Time : 2.2805 | x_y_time : 0.0005 | pred_time : 1.0827 | backward_time : 1.0314 | optim_time : 0.0299 
Epoch 00006 | Loss 0.2498 | Accuracy 0.9166| f1_micro 0.2526 | f1_macro 0.0393 | Time : 2.6303 | Loop_Time : 0.3545 | Model_Time : 2.2756 | x_y_time : 0.0005 | pred_time : 1.0794 | backward_time : 1.0296 | optim_time : 0.0300 
Epoch 00007 | Loss 0.2452 | Accuracy 0.9174| f1_micro 0.2663 | f1_macro 0.0452 | Time : 2.6354 | Loop_Time : 0.3552 | Model_Time : 2.2801 | x_y_time : 0.0005 | pred_time : 1.0823 | backward_time : 1.0316 | optim_time : 0.0294 
Epoch 00008 | Loss 0.2423 | Accuracy 0.9183| f1_micro 0.2932 | f1_macro 0.0556 | Time : 2.6032 | Loop_Time : 0.3371 | Model_Time : 2.2659 | x_y_time : 0.0004 | pred_time : 1.0802 | backward_time : 1.0253 | optim_time : 0.0268 
Epoch 00009 | Loss 0.2401 | Accuracy 0.9192| f1_micro 0.3170 | f1_macro 0.0669 | Time : 2.6053 | Loop_Time : 0.3361 | Model_Time : 2.2691 | x_y_time : 0.0004 | pred_time : 1.0806 | backward_time : 1.0278 | optim_time : 0.0264 
Epoch 00010 | Loss 0.2385 | Accuracy 0.9197| f1_micro 0.3314 | f1_macro 0.0730 | Time : 2.6426 | Loop_Time : 0.3568 | Model_Time : 2.2856 | x_y_time : 0.0005 | pred_time : 1.0832 | backward_time : 1.0345 | optim_time : 0.0299 
Epoch 00011 | Loss 0.2369 | Accuracy 0.9197| f1_micro 0.3206 | f1_macro 0.0690 | Time : 2.6411 | Loop_Time : 0.3554 | Model_Time : 2.2855 | x_y_time : 0.0005 | pred_time : 1.0850 | backward_time : 1.0334 | optim_time : 0.0295 
Epoch 00012 | Loss 0.2355 | Accuracy 0.9199| f1_micro 0.3195 | f1_macro 0.0697 | Time : 2.6284 | Loop_Time : 0.3474 | Model_Time : 2.2809 | x_y_time : 0.0005 | pred_time : 1.0850 | backward_time : 1.0318 | optim_time : 0.0279 
