Dataset = ogbn-arxiv, batch_size = 16384
Layer_1 70419 | Layer_2 109061 | Layer_3 121624
Epoch 00000 | Loss 3.7653 | Accuracy 0.1491 | Time : 0.9736 | Loop_Time : 0.0230 | Model_Time : 0.9505 | x_y_time : 0.0001 | pred_time : 0.9200 | backward_time : 0.0222 | optim_time : 0.0040 
Epoch 00001 | Loss 3.1799 | Accuracy 0.2348 | Time : 0.0710 | Loop_Time : 0.0167 | Model_Time : 0.0543 | x_y_time : 0.0001 | pred_time : 0.0254 | backward_time : 0.0211 | optim_time : 0.0033 
Epoch 00002 | Loss 2.9475 | Accuracy 0.2542 | Time : 0.0737 | Loop_Time : 0.0168 | Model_Time : 0.0569 | x_y_time : 0.0001 | pred_time : 0.0254 | backward_time : 0.0246 | optim_time : 0.0032 
Epoch 00003 | Loss 2.7872 | Accuracy 0.2715 | Time : 0.0745 | Loop_Time : 0.0168 | Model_Time : 0.0577 | x_y_time : 0.0001 | pred_time : 0.0255 | backward_time : 0.0254 | optim_time : 0.0036 
Epoch 00004 | Loss 2.6486 | Accuracy 0.2898 | Time : 0.0743 | Loop_Time : 0.0166 | Model_Time : 0.0577 | x_y_time : 0.0001 | pred_time : 0.0255 | backward_time : 0.0253 | optim_time : 0.0031 
Epoch 00005 | Loss 2.5338 | Accuracy 0.3477 | Time : 0.0748 | Loop_Time : 0.0170 | Model_Time : 0.0577 | x_y_time : 0.0001 | pred_time : 0.0255 | backward_time : 0.0253 | optim_time : 0.0032 
Epoch 00006 | Loss 2.4333 | Accuracy 0.3710 | Time : 0.0744 | Loop_Time : 0.0167 | Model_Time : 0.0577 | x_y_time : 0.0001 | pred_time : 0.0255 | backward_time : 0.0253 | optim_time : 0.0036 
Epoch 00007 | Loss 2.3370 | Accuracy 0.4142 | Time : 0.0744 | Loop_Time : 0.0167 | Model_Time : 0.0577 | x_y_time : 0.0001 | pred_time : 0.0255 | backward_time : 0.0253 | optim_time : 0.0032 
Epoch 00008 | Loss 2.2593 | Accuracy 0.4370 | Time : 0.0745 | Loop_Time : 0.0168 | Model_Time : 0.0576 | x_y_time : 0.0001 | pred_time : 0.0256 | backward_time : 0.0252 | optim_time : 0.0032 
Epoch 00009 | Loss 2.1865 | Accuracy 0.4532 | Time : 0.0741 | Loop_Time : 0.0165 | Model_Time : 0.0575 | x_y_time : 0.0001 | pred_time : 0.0254 | backward_time : 0.0252 | optim_time : 0.0032 
Epoch 00010 | Loss 2.1207 | Accuracy 0.4691 | Time : 0.0742 | Loop_Time : 0.0166 | Model_Time : 0.0576 | x_y_time : 0.0001 | pred_time : 0.0254 | backward_time : 0.0253 | optim_time : 0.0036 
Epoch 00011 | Loss 2.0604 | Accuracy 0.4793 | Time : 0.0742 | Loop_Time : 0.0166 | Model_Time : 0.0576 | x_y_time : 0.0001 | pred_time : 0.0255 | backward_time : 0.0252 | optim_time : 0.0032 
Epoch 00012 | Loss 2.0085 | Accuracy 0.4912 | Time : 0.0742 | Loop_Time : 0.0165 | Model_Time : 0.0577 | x_y_time : 0.0001 | pred_time : 0.0255 | backward_time : 0.0253 | optim_time : 0.0031 
Epoch 00013 | Loss 1.9605 | Accuracy 0.5026 | Time : 0.0745 | Loop_Time : 0.0167 | Model_Time : 0.0577 | x_y_time : 0.0001 | pred_time : 0.0255 | backward_time : 0.0253 | optim_time : 0.0031 
