Dataset = yelp, batch_size = 16384
Layer_1 106376 | Layer_2 300211 | Layer_3 479795
Epoch 00000 | Loss 0.7275 | Accuracy 0.9085| f1_micro 0.1898 | f1_macro 0.0171 | Time : 3.2241 | Loop_Time : 0.2628 | Model_Time : 2.9612 | x_y_time : 0.0010 | pred_time : 2.1425 | backward_time : 0.6825 | optim_time : 0.0322 
Epoch 00001 | Loss 0.3171 | Accuracy 0.9108| f1_micro 0.1455 | f1_macro 0.0096 | Time : 1.7389 | Loop_Time : 0.2523 | Model_Time : 1.4865 | x_y_time : 0.0005 | pred_time : 0.6845 | backward_time : 0.6667 | optim_time : 0.0292 
Epoch 00002 | Loss 0.2885 | Accuracy 0.9112| f1_micro 0.1552 | f1_macro 0.0123 | Time : 1.7159 | Loop_Time : 0.2336 | Model_Time : 1.4821 | x_y_time : 0.0005 | pred_time : 0.6820 | backward_time : 0.6655 | optim_time : 0.0280 
Epoch 00003 | Loss 0.2729 | Accuracy 0.9127| f1_micro 0.1825 | f1_macro 0.0194 | Time : 1.7238 | Loop_Time : 0.2389 | Model_Time : 1.4847 | x_y_time : 0.0005 | pred_time : 0.6854 | backward_time : 0.6653 | optim_time : 0.0287 
Epoch 00004 | Loss 0.2633 | Accuracy 0.9142| f1_micro 0.2043 | f1_macro 0.0257 | Time : 1.7368 | Loop_Time : 0.2544 | Model_Time : 1.4822 | x_y_time : 0.0006 | pred_time : 0.6837 | backward_time : 0.6638 | optim_time : 0.0323 
Epoch 00005 | Loss 0.2556 | Accuracy 0.9156| f1_micro 0.2398 | f1_macro 0.0347 | Time : 1.7537 | Loop_Time : 0.2638 | Model_Time : 1.4897 | x_y_time : 0.0005 | pred_time : 0.6868 | backward_time : 0.6657 | optim_time : 0.0308 
Epoch 00006 | Loss 0.2501 | Accuracy 0.9163| f1_micro 0.2477 | f1_macro 0.0377 | Time : 1.7236 | Loop_Time : 0.2385 | Model_Time : 1.4850 | x_y_time : 0.0005 | pred_time : 0.6855 | backward_time : 0.6656 | optim_time : 0.0279 
Epoch 00007 | Loss 0.2465 | Accuracy 0.9176| f1_micro 0.2840 | f1_macro 0.0500 | Time : 1.7193 | Loop_Time : 0.2327 | Model_Time : 1.4865 | x_y_time : 0.0005 | pred_time : 0.6843 | backward_time : 0.6676 | optim_time : 0.0270 
Epoch 00008 | Loss 0.2434 | Accuracy 0.9179| f1_micro 0.2831 | f1_macro 0.0519 | Time : 1.7110 | Loop_Time : 0.2284 | Model_Time : 1.4825 | x_y_time : 0.0004 | pred_time : 0.6852 | backward_time : 0.6620 | optim_time : 0.0269 
Epoch 00009 | Loss 0.2413 | Accuracy 0.9185| f1_micro 0.2951 | f1_macro 0.0575 | Time : 1.7248 | Loop_Time : 0.2368 | Model_Time : 1.4878 | x_y_time : 0.0005 | pred_time : 0.6879 | backward_time : 0.6632 | optim_time : 0.0282 
Epoch 00010 | Loss 0.2395 | Accuracy 0.9186| f1_micro 0.2871 | f1_macro 0.0557 | Time : 1.7206 | Loop_Time : 0.2403 | Model_Time : 1.4802 | x_y_time : 0.0005 | pred_time : 0.6879 | backward_time : 0.6580 | optim_time : 0.0295 
