Dataset = yelp, batch_size = 65536
Layer_1 382883 | Layer_2 675329 | Layer_3 755258
Epoch 00000 | Loss 1.2993 | Accuracy 0.8833| f1_micro 0.1683 | f1_macro 0.0303 | Time : 2.4563 | Loop_Time : 0.1375 | Model_Time : 2.3187 | x_y_time : 0.0002 | pred_time : 1.8363 | backward_time : 0.4349 | optim_time : 0.0091 
Epoch 00001 | Loss 0.4724 | Accuracy 0.9057| f1_micro 0.1852 | f1_macro 0.0210 | Time : 1.0248 | Loop_Time : 0.1273 | Model_Time : 0.8975 | x_y_time : 0.0001 | pred_time : 0.4169 | backward_time : 0.4342 | optim_time : 0.0078 
Epoch 00002 | Loss 0.3720 | Accuracy 0.9101| f1_micro 0.1529 | f1_macro 0.0116 | Time : 1.0183 | Loop_Time : 0.1229 | Model_Time : 0.8953 | x_y_time : 0.0001 | pred_time : 0.4157 | backward_time : 0.4347 | optim_time : 0.0081 
Epoch 00003 | Loss 0.3347 | Accuracy 0.9105| f1_micro 0.1459 | f1_macro 0.0098 | Time : 1.0254 | Loop_Time : 0.1293 | Model_Time : 0.8959 | x_y_time : 0.0001 | pred_time : 0.4168 | backward_time : 0.4341 | optim_time : 0.0082 
Epoch 00004 | Loss 0.3162 | Accuracy 0.9107| f1_micro 0.1470 | f1_macro 0.0101 | Time : 1.0246 | Loop_Time : 0.1298 | Model_Time : 0.8946 | x_y_time : 0.0001 | pred_time : 0.4162 | backward_time : 0.4339 | optim_time : 0.0083 
Epoch 00005 | Loss 0.3043 | Accuracy 0.9107| f1_micro 0.1456 | f1_macro 0.0096 | Time : 1.0173 | Loop_Time : 0.1234 | Model_Time : 0.8939 | x_y_time : 0.0001 | pred_time : 0.4176 | backward_time : 0.4329 | optim_time : 0.0079 
Epoch 00006 | Loss 0.2954 | Accuracy 0.9110| f1_micro 0.1483 | f1_macro 0.0104 | Time : 1.0251 | Loop_Time : 0.1295 | Model_Time : 0.8956 | x_y_time : 0.0001 | pred_time : 0.4155 | backward_time : 0.4351 | optim_time : 0.0080 
Epoch 00007 | Loss 0.2888 | Accuracy 0.9111| f1_micro 0.1521 | f1_macro 0.0114 | Time : 1.0258 | Loop_Time : 0.1303 | Model_Time : 0.8954 | x_y_time : 0.0001 | pred_time : 0.4168 | backward_time : 0.4335 | optim_time : 0.0093 
Epoch 00008 | Loss 0.2833 | Accuracy 0.9113| f1_micro 0.1576 | f1_macro 0.0129 | Time : 1.0288 | Loop_Time : 0.1338 | Model_Time : 0.8949 | x_y_time : 0.0001 | pred_time : 0.4156 | backward_time : 0.4352 | optim_time : 0.0078 
Epoch 00009 | Loss 0.2788 | Accuracy 0.9115| f1_micro 0.1558 | f1_macro 0.0127 | Time : 1.0184 | Loop_Time : 0.1226 | Model_Time : 0.8956 | x_y_time : 0.0001 | pred_time : 0.4164 | backward_time : 0.4349 | optim_time : 0.0075 
Epoch 00010 | Loss 0.2749 | Accuracy 0.9118| f1_micro 0.1602 | f1_macro 0.0141 | Time : 1.0195 | Loop_Time : 0.1267 | Model_Time : 0.8928 | x_y_time : 0.0001 | pred_time : 0.4142 | backward_time : 0.4339 | optim_time : 0.0075 
Epoch 00011 | Loss 0.2721 | Accuracy 0.9120| f1_micro 0.1636 | f1_macro 0.0150 | Time : 1.0257 | Loop_Time : 0.1307 | Model_Time : 0.8950 | x_y_time : 0.0001 | pred_time : 0.4158 | backward_time : 0.4347 | optim_time : 0.0081 
Epoch 00012 | Loss 0.2693 | Accuracy 0.9123| f1_micro 0.1655 | f1_macro 0.0159 | Time : 1.0230 | Loop_Time : 0.1276 | Model_Time : 0.8953 | x_y_time : 0.0001 | pred_time : 0.4162 | backward_time : 0.4342 | optim_time : 0.0078 
Epoch 00013 | Loss 0.2665 | Accuracy 0.9125| f1_micro 0.1688 | f1_macro 0.0167 | Time : 1.0190 | Loop_Time : 0.1230 | Model_Time : 0.8959 | x_y_time : 0.0001 | pred_time : 0.4157 | backward_time : 0.4358 | optim_time : 0.0079 
Epoch 00014 | Loss 0.2642 | Accuracy 0.9129| f1_micro 0.1805 | f1_macro 0.0192 | Time : 1.0221 | Loop_Time : 0.1236 | Model_Time : 0.8985 | x_y_time : 0.0001 | pred_time : 0.4176 | backward_time : 0.4366 | optim_time : 0.0076 
Epoch 00015 | Loss 0.2619 | Accuracy 0.9133| f1_micro 0.1891 | f1_macro 0.0209 | Time : 1.0215 | Loop_Time : 0.1234 | Model_Time : 0.8980 | x_y_time : 0.0001 | pred_time : 0.4166 | backward_time : 0.4366 | optim_time : 0.0090 
Epoch 00016 | Loss 0.2599 | Accuracy 0.9137| f1_micro 0.1991 | f1_macro 0.0230 | Time : 1.0198 | Loop_Time : 0.1222 | Model_Time : 0.8975 | x_y_time : 0.0001 | pred_time : 0.4153 | backward_time : 0.4371 | optim_time : 0.0074 
Epoch 00017 | Loss 0.2577 | Accuracy 0.9140| f1_micro 0.2020 | f1_macro 0.0236 | Time : 1.0132 | Loop_Time : 0.1188 | Model_Time : 0.8944 | x_y_time : 0.0001 | pred_time : 0.4145 | backward_time : 0.4352 | optim_time : 0.0076 
