Dataset = yelp, batch_size = 1024
Layer_1 10138 | Layer_2 75506 | Layer_3 276340
Epoch 00000 | Loss 0.2797 | Accuracy 0.9187| f1_micro 0.3035 | f1_macro 0.0615 | Time : 13.0348 | Loop_Time : 2.5054 | Model_Time : 10.5286 | x_y_time : 0.0144 | pred_time : 5.6931 | backward_time : 3.5527 | optim_time : 0.4097 
Epoch 00001 | Loss 0.2332 | Accuracy 0.9183| f1_micro 0.2627 | f1_macro 0.0523 | Time : 11.5418 | Loop_Time : 2.4209 | Model_Time : 9.1201 | x_y_time : 0.0070 | pred_time : 4.2776 | backward_time : 3.5559 | optim_time : 0.4135 
Epoch 00002 | Loss 0.2290 | Accuracy 0.9215| f1_micro 0.3745 | f1_macro 0.0947 | Time : 11.7473 | Loop_Time : 2.5060 | Model_Time : 9.2406 | x_y_time : 0.0072 | pred_time : 4.3398 | backward_time : 3.5789 | optim_time : 0.4188 
Epoch 00003 | Loss 0.2268 | Accuracy 0.9208| f1_micro 0.3259 | f1_macro 0.0771 | Time : 11.7740 | Loop_Time : 2.5762 | Model_Time : 9.1970 | x_y_time : 0.0072 | pred_time : 4.3648 | backward_time : 3.5032 | optim_time : 0.4021 
Epoch 00004 | Loss 0.2254 | Accuracy 0.9219| f1_micro 0.3933 | f1_macro 0.1060 | Time : 11.6970 | Loop_Time : 2.4294 | Model_Time : 9.2668 | x_y_time : 0.0069 | pred_time : 4.2926 | backward_time : 3.6699 | optim_time : 0.4129 
Epoch 00005 | Loss 0.2247 | Accuracy 0.9212| f1_micro 0.3377 | f1_macro 0.0853 | Time : 11.5629 | Loop_Time : 2.4514 | Model_Time : 9.1108 | x_y_time : 0.0070 | pred_time : 4.3320 | backward_time : 3.4727 | optim_time : 0.3925 
Epoch 00006 | Loss 0.2246 | Accuracy 0.9219| f1_micro 0.3589 | f1_macro 0.0943 | Time : 12.1757 | Loop_Time : 2.8403 | Model_Time : 9.3344 | x_y_time : 0.0080 | pred_time : 4.4232 | backward_time : 3.5973 | optim_time : 0.4292 
Epoch 00007 | Loss 0.2236 | Accuracy 0.9214| f1_micro 0.3394 | f1_macro 0.0860 | Time : 11.5355 | Loop_Time : 2.4388 | Model_Time : 9.0958 | x_y_time : 0.0072 | pred_time : 4.3469 | backward_time : 3.4251 | optim_time : 0.4211 
Epoch 00008 | Loss 0.2233 | Accuracy 0.9211| f1_micro 0.3329 | f1_macro 0.0807 | Time : 11.8025 | Loop_Time : 2.5817 | Model_Time : 9.2197 | x_y_time : 0.0078 | pred_time : 4.3971 | backward_time : 3.5261 | optim_time : 0.4234 
Epoch 00009 | Loss 0.2231 | Accuracy 0.9225| f1_micro 0.4093 | f1_macro 0.1198 | Time : 12.1847 | Loop_Time : 2.7224 | Model_Time : 9.4611 | x_y_time : 0.0081 | pred_time : 4.5311 | backward_time : 3.6101 | optim_time : 0.4291 
Epoch 00010 | Loss 0.2230 | Accuracy 0.9220| f1_micro 0.3632 | f1_macro 0.0983 | Time : 12.1068 | Loop_Time : 2.7460 | Model_Time : 9.3597 | x_y_time : 0.0083 | pred_time : 4.4510 | backward_time : 3.6110 | optim_time : 0.4343 
Epoch 00011 | Loss 0.2229 | Accuracy 0.9227| f1_micro 0.4004 | f1_macro 0.1148 | Time : 11.8227 | Loop_Time : 2.5977 | Model_Time : 9.2240 | x_y_time : 0.0077 | pred_time : 4.3747 | backward_time : 3.5342 | optim_time : 0.4295 
Epoch 00012 | Loss 0.2224 | Accuracy 0.9226| f1_micro 0.3983 | f1_macro 0.1122 | Time : 12.0939 | Loop_Time : 2.6889 | Model_Time : 9.4040 | x_y_time : 0.0115 | pred_time : 4.4220 | backward_time : 3.6854 | optim_time : 0.4566 
Epoch 00013 | Loss 0.2220 | Accuracy 0.9219| f1_micro 0.3585 | f1_macro 0.0909 | Time : 12.9063 | Loop_Time : 2.9535 | Model_Time : 9.9519 | x_y_time : 0.0077 | pred_time : 4.5420 | backward_time : 4.0713 | optim_time : 0.4095 
Epoch 00014 | Loss 0.2222 | Accuracy 0.9224| f1_micro 0.3737 | f1_macro 0.1018 | Time : 12.4950 | Loop_Time : 2.8508 | Model_Time : 9.6433 | x_y_time : 0.0078 | pred_time : 4.5103 | backward_time : 3.7693 | optim_time : 0.4176 
Epoch 00015 | Loss 0.2216 | Accuracy 0.9215| f1_micro 0.3425 | f1_macro 0.0843 | Time : 12.0383 | Loop_Time : 2.6703 | Model_Time : 9.3672 | x_y_time : 0.0067 | pred_time : 4.4444 | backward_time : 3.5569 | optim_time : 0.3996 
Epoch 00016 | Loss 0.2216 | Accuracy 0.9200| f1_micro 0.2957 | f1_macro 0.0660 | Time : 12.5765 | Loop_Time : 2.9062 | Model_Time : 9.6694 | x_y_time : 0.0078 | pred_time : 4.5300 | backward_time : 3.7642 | optim_time : 0.4136 
Epoch 00017 | Loss 0.2218 | Accuracy 0.9230| f1_micro 0.4073 | f1_macro 0.1218 | Time : 12.3220 | Loop_Time : 2.7696 | Model_Time : 9.5516 | x_y_time : 0.0073 | pred_time : 4.4877 | backward_time : 3.7067 | optim_time : 0.4169 
Epoch 00018 | Loss 0.2214 | Accuracy 0.9224| f1_micro 0.3751 | f1_macro 0.1003 | Time : 12.5083 | Loop_Time : 2.9196 | Model_Time : 9.5877 | x_y_time : 0.0084 | pred_time : 4.5315 | backward_time : 3.6634 | optim_time : 0.4222 
Epoch 00019 | Loss 0.2215 | Accuracy 0.9221| f1_micro 0.3594 | f1_macro 0.0948 | Time : 12.7828 | Loop_Time : 2.9588 | Model_Time : 9.8231 | x_y_time : 0.0083 | pred_time : 4.5534 | backward_time : 3.8940 | optim_time : 0.4207 
