Dataset = ogbn-arxiv, batch_size = 8192
Layer_1 43617 | Layer_2 89999 | Layer_3 111248
Epoch 00000 | Loss 3.5285 | Accuracy 0.2489 | Time : 1.0678 | Loop_Time : 0.0441 | Model_Time : 1.0237 | x_y_time : 0.0003 | pred_time : 0.9624 | backward_time : 0.0436 | optim_time : 0.0085 
Epoch 00001 | Loss 2.9081 | Accuracy 0.2507 | Time : 0.1562 | Loop_Time : 0.0387 | Model_Time : 0.1175 | x_y_time : 0.0001 | pred_time : 0.0524 | backward_time : 0.0500 | optim_time : 0.0071 
Epoch 00002 | Loss 2.6445 | Accuracy 0.3581 | Time : 0.1560 | Loop_Time : 0.0373 | Model_Time : 0.1186 | x_y_time : 0.0001 | pred_time : 0.0530 | backward_time : 0.0507 | optim_time : 0.0073 
Epoch 00003 | Loss 2.4384 | Accuracy 0.4204 | Time : 0.1556 | Loop_Time : 0.0372 | Model_Time : 0.1184 | x_y_time : 0.0001 | pred_time : 0.0523 | backward_time : 0.0510 | optim_time : 0.0077 
Epoch 00004 | Loss 2.2779 | Accuracy 0.4584 | Time : 0.1555 | Loop_Time : 0.0373 | Model_Time : 0.1181 | x_y_time : 0.0001 | pred_time : 0.0525 | backward_time : 0.0508 | optim_time : 0.0073 
Epoch 00005 | Loss 2.1385 | Accuracy 0.4889 | Time : 0.1555 | Loop_Time : 0.0373 | Model_Time : 0.1182 | x_y_time : 0.0001 | pred_time : 0.0523 | backward_time : 0.0510 | optim_time : 0.0081 
Epoch 00006 | Loss 2.0257 | Accuracy 0.5103 | Time : 0.1554 | Loop_Time : 0.0368 | Model_Time : 0.1186 | x_y_time : 0.0001 | pred_time : 0.0527 | backward_time : 0.0508 | optim_time : 0.0074 
Epoch 00007 | Loss 1.9328 | Accuracy 0.5215 | Time : 0.1554 | Loop_Time : 0.0374 | Model_Time : 0.1179 | x_y_time : 0.0001 | pred_time : 0.0523 | backward_time : 0.0508 | optim_time : 0.0076 
Epoch 00008 | Loss 1.8623 | Accuracy 0.5317 | Time : 0.1563 | Loop_Time : 0.0373 | Model_Time : 0.1189 | x_y_time : 0.0001 | pred_time : 0.0524 | backward_time : 0.0512 | optim_time : 0.0075 
Epoch 00009 | Loss 1.7945 | Accuracy 0.5410 | Time : 0.1565 | Loop_Time : 0.0374 | Model_Time : 0.1191 | x_y_time : 0.0001 | pred_time : 0.0524 | backward_time : 0.0519 | optim_time : 0.0073 
Epoch 00010 | Loss 1.7446 | Accuracy 0.5488 | Time : 0.1561 | Loop_Time : 0.0377 | Model_Time : 0.1183 | x_y_time : 0.0001 | pred_time : 0.0525 | backward_time : 0.0510 | optim_time : 0.0084 
Epoch 00011 | Loss 1.6983 | Accuracy 0.5509 | Time : 0.1559 | Loop_Time : 0.0372 | Model_Time : 0.1186 | x_y_time : 0.0001 | pred_time : 0.0524 | backward_time : 0.0513 | optim_time : 0.0082 
Epoch 00012 | Loss 1.6685 | Accuracy 0.5610 | Time : 0.1557 | Loop_Time : 0.0373 | Model_Time : 0.1184 | x_y_time : 0.0001 | pred_time : 0.0527 | backward_time : 0.0509 | optim_time : 0.0074 
Epoch 00013 | Loss 1.6341 | Accuracy 0.5629 | Time : 0.1562 | Loop_Time : 0.0377 | Model_Time : 0.1184 | x_y_time : 0.0001 | pred_time : 0.0524 | backward_time : 0.0511 | optim_time : 0.0078 
Epoch 00014 | Loss 1.6081 | Accuracy 0.5658 | Time : 0.1551 | Loop_Time : 0.0366 | Model_Time : 0.1184 | x_y_time : 0.0001 | pred_time : 0.0528 | backward_time : 0.0507 | optim_time : 0.0075 
Epoch 00015 | Loss 1.5830 | Accuracy 0.5696 | Time : 0.1564 | Loop_Time : 0.0372 | Model_Time : 0.1191 | x_y_time : 0.0001 | pred_time : 0.0527 | backward_time : 0.0514 | optim_time : 0.0078 
Epoch 00016 | Loss 1.5623 | Accuracy 0.5722 | Time : 0.1554 | Loop_Time : 0.0370 | Model_Time : 0.1184 | x_y_time : 0.0001 | pred_time : 0.0522 | backward_time : 0.0511 | optim_time : 0.0072 
