Dataset = ogbn-products, batch_size = 8192
Layer_1 149593 | Layer_2 986631 | Layer_3 1939068
Epoch 00000 | Loss 3.4878 | Accuracy 0.6243 | Time : 3.6733 | Loop_Time : 0.7117 | Model_Time : 2.9616 | x_y_time : 0.0006 | pred_time : 2.1540 | backward_time : 0.3851 | optim_time : 0.0186 
Epoch 00001 | Loss 1.4859 | Accuracy 0.7730 | Time : 2.7048 | Loop_Time : 0.6533 | Model_Time : 2.0514 | x_y_time : 0.0003 | pred_time : 1.2395 | backward_time : 0.3936 | optim_time : 0.0166 
Epoch 00002 | Loss 1.0569 | Accuracy 0.8173 | Time : 2.6964 | Loop_Time : 0.6579 | Model_Time : 2.0384 | x_y_time : 0.0003 | pred_time : 1.2365 | backward_time : 0.3926 | optim_time : 0.0165 
Epoch 00003 | Loss 0.8495 | Accuracy 0.8370 | Time : 2.7540 | Loop_Time : 0.6702 | Model_Time : 2.0837 | x_y_time : 0.0003 | pred_time : 1.2556 | backward_time : 0.3998 | optim_time : 0.0169 
Epoch 00004 | Loss 0.7430 | Accuracy 0.8474 | Time : 2.7274 | Loop_Time : 0.6661 | Model_Time : 2.0612 | x_y_time : 0.0003 | pred_time : 1.2460 | backward_time : 0.3952 | optim_time : 0.0167 
Epoch 00005 | Loss 0.6642 | Accuracy 0.8553 | Time : 2.6975 | Loop_Time : 0.6531 | Model_Time : 2.0443 | x_y_time : 0.0003 | pred_time : 1.2320 | backward_time : 0.3932 | optim_time : 0.0166 
Epoch 00006 | Loss 0.6121 | Accuracy 0.8628 | Time : 2.7628 | Loop_Time : 0.6689 | Model_Time : 2.0939 | x_y_time : 0.0003 | pred_time : 1.2679 | backward_time : 0.3998 | optim_time : 0.0163 
Epoch 00007 | Loss 0.5689 | Accuracy 0.8669 | Time : 2.6846 | Loop_Time : 0.6528 | Model_Time : 2.0317 | x_y_time : 0.0003 | pred_time : 1.2237 | backward_time : 0.3873 | optim_time : 0.0171 
Epoch 00008 | Loss 0.5359 | Accuracy 0.8703 | Time : 2.6349 | Loop_Time : 0.6406 | Model_Time : 1.9943 | x_y_time : 0.0003 | pred_time : 1.2010 | backward_time : 0.3875 | optim_time : 0.0171 
Epoch 00009 | Loss 0.5075 | Accuracy 0.8736 | Time : 2.7470 | Loop_Time : 0.6664 | Model_Time : 2.0806 | x_y_time : 0.0003 | pred_time : 1.2537 | backward_time : 0.4000 | optim_time : 0.0168 
Epoch 00010 | Loss 0.4885 | Accuracy 0.8768 | Time : 2.6840 | Loop_Time : 0.6504 | Model_Time : 2.0335 | x_y_time : 0.0003 | pred_time : 1.2235 | backward_time : 0.3956 | optim_time : 0.0172 
Epoch 00011 | Loss 0.4734 | Accuracy 0.8774 | Time : 2.6937 | Loop_Time : 0.6538 | Model_Time : 2.0398 | x_y_time : 0.0003 | pred_time : 1.2269 | backward_time : 0.3942 | optim_time : 0.0165 
Epoch 00012 | Loss 0.4581 | Accuracy 0.8792 | Time : 2.7687 | Loop_Time : 0.6694 | Model_Time : 2.0993 | x_y_time : 0.0003 | pred_time : 1.2681 | backward_time : 0.4000 | optim_time : 0.0169 
