Dataset = igb-small, batch_size = 4096
Layer_1 38210 | Layer_2 214264 | Layer_3 591754
Epoch 00000 | Loss 1.0245 | Accuracy 0.7223 | Time : 9.1279 | Loop_Time : 0.6759 | Model_Time : 8.4517 | x_y_time : 0.0026 | pred_time : 5.0560 | backward_time : 2.1622 | optim_time : 0.0888 
Epoch 00001 | Loss 0.7760 | Accuracy 0.7326 | Time : 8.2344 | Loop_Time : 0.6621 | Model_Time : 7.5722 | x_y_time : 0.0013 | pred_time : 4.1746 | backward_time : 2.1698 | optim_time : 0.0866 
Epoch 00002 | Loss 0.7505 | Accuracy 0.7367 | Time : 8.2702 | Loop_Time : 0.6628 | Model_Time : 7.6072 | x_y_time : 0.0013 | pred_time : 4.1758 | backward_time : 2.1846 | optim_time : 0.0863 
Epoch 00003 | Loss 0.7387 | Accuracy 0.7377 | Time : 8.3044 | Loop_Time : 0.6626 | Model_Time : 7.6416 | x_y_time : 0.0013 | pred_time : 4.1933 | backward_time : 2.1907 | optim_time : 0.0867 
Epoch 00004 | Loss 0.7318 | Accuracy 0.7364 | Time : 8.3360 | Loop_Time : 0.6638 | Model_Time : 7.6721 | x_y_time : 0.0014 | pred_time : 4.2124 | backward_time : 2.1949 | optim_time : 0.0852 
Epoch 00005 | Loss 0.7276 | Accuracy 0.7399 | Time : 8.3443 | Loop_Time : 0.6640 | Model_Time : 7.6801 | x_y_time : 0.0013 | pred_time : 4.2156 | backward_time : 2.1979 | optim_time : 0.0864 
Epoch 00006 | Loss 0.7249 | Accuracy 0.7379 | Time : 8.3591 | Loop_Time : 0.6636 | Model_Time : 7.6954 | x_y_time : 0.0013 | pred_time : 4.2220 | backward_time : 2.2011 | optim_time : 0.0863 
Epoch 00007 | Loss 0.7225 | Accuracy 0.7402 | Time : 8.3666 | Loop_Time : 0.6632 | Model_Time : 7.7032 | x_y_time : 0.0013 | pred_time : 4.2245 | backward_time : 2.2028 | optim_time : 0.0875 
Epoch 00008 | Loss 0.7211 | Accuracy 0.7403 | Time : 8.3787 | Loop_Time : 0.6638 | Model_Time : 7.7147 | x_y_time : 0.0013 | pred_time : 4.2314 | backward_time : 2.2048 | optim_time : 0.0861 
Epoch 00009 | Loss 0.7200 | Accuracy 0.7401 | Time : 8.3903 | Loop_Time : 0.6660 | Model_Time : 7.7242 | x_y_time : 0.0013 | pred_time : 4.2367 | backward_time : 2.2053 | optim_time : 0.0873 
Epoch 00010 | Loss 0.7184 | Accuracy 0.7415 | Time : 8.3930 | Loop_Time : 0.6643 | Model_Time : 7.7285 | x_y_time : 0.0013 | pred_time : 4.2405 | backward_time : 2.2055 | optim_time : 0.0863 
Epoch 00011 | Loss 0.7173 | Accuracy 0.7405 | Time : 8.4045 | Loop_Time : 0.6658 | Model_Time : 7.7385 | x_y_time : 0.0013 | pred_time : 4.2456 | backward_time : 2.2062 | optim_time : 0.0875 
Epoch 00012 | Loss 0.7164 | Accuracy 0.7395 | Time : 8.4094 | Loop_Time : 0.6662 | Model_Time : 7.7430 | x_y_time : 0.0013 | pred_time : 4.2476 | backward_time : 2.2079 | optim_time : 0.0882 
Epoch 00013 | Loss 0.7163 | Accuracy 0.7410 | Time : 8.4986 | Loop_Time : 0.7375 | Model_Time : 7.7609 | x_y_time : 0.0016 | pred_time : 4.2609 | backward_time : 2.2162 | optim_time : 0.1028 
Epoch 00014 | Loss 0.7156 | Accuracy 0.7398 | Time : 8.4081 | Loop_Time : 0.6684 | Model_Time : 7.7396 | x_y_time : 0.0013 | pred_time : 4.2440 | backward_time : 2.2078 | optim_time : 0.0880 
Epoch 00015 | Loss 0.7138 | Accuracy 0.7420 | Time : 8.4080 | Loop_Time : 0.6737 | Model_Time : 7.7341 | x_y_time : 0.0013 | pred_time : 4.2467 | backward_time : 2.2036 | optim_time : 0.0904 
Epoch 00016 | Loss 0.7143 | Accuracy 0.7398 | Time : 8.4465 | Loop_Time : 0.6938 | Model_Time : 7.7525 | x_y_time : 0.0014 | pred_time : 4.2528 | backward_time : 2.2133 | optim_time : 0.0933 
Epoch 00017 | Loss 0.7135 | Accuracy 0.7409 | Time : 8.4284 | Loop_Time : 0.6944 | Model_Time : 7.7338 | x_y_time : 0.0014 | pred_time : 4.2444 | backward_time : 2.2071 | optim_time : 0.0931 
Epoch 00018 | Loss 0.7130 | Accuracy 0.7421 | Time : 8.4280 | Loop_Time : 0.6967 | Model_Time : 7.7312 | x_y_time : 0.0014 | pred_time : 4.2426 | backward_time : 2.2076 | optim_time : 0.0957 
Epoch 00019 | Loss 0.7132 | Accuracy 0.7412 | Time : 8.4180 | Loop_Time : 0.6970 | Model_Time : 7.7208 | x_y_time : 0.0014 | pred_time : 4.2399 | backward_time : 2.2049 | optim_time : 0.0950 
Epoch 00020 | Loss 0.7128 | Accuracy 0.7428 | Time : 8.4358 | Loop_Time : 0.6969 | Model_Time : 7.7386 | x_y_time : 0.0014 | pred_time : 4.2417 | backward_time : 2.2153 | optim_time : 0.0966 
Epoch 00021 | Loss 0.7126 | Accuracy 0.7429 | Time : 8.4126 | Loop_Time : 0.7033 | Model_Time : 7.7091 | x_y_time : 0.0015 | pred_time : 4.2356 | backward_time : 2.1917 | optim_time : 0.0945 
Epoch 00022 | Loss 0.7121 | Accuracy 0.7427 | Time : 8.4179 | Loop_Time : 0.7007 | Model_Time : 7.7171 | x_y_time : 0.0014 | pred_time : 4.2396 | backward_time : 2.2013 | optim_time : 0.0958 
Epoch 00023 | Loss 0.7115 | Accuracy 0.7423 | Time : 8.4205 | Loop_Time : 0.6970 | Model_Time : 7.7233 | x_y_time : 0.0014 | pred_time : 4.2384 | backward_time : 2.2045 | optim_time : 0.0978 
Epoch 00024 | Loss 0.7116 | Accuracy 0.7420 | Time : 8.4292 | Loop_Time : 0.7007 | Model_Time : 7.7283 | x_y_time : 0.0015 | pred_time : 4.2417 | backward_time : 2.2075 | optim_time : 0.0958 
Epoch 00025 | Loss 0.7116 | Accuracy 0.7419 | Time : 8.4096 | Loop_Time : 0.6962 | Model_Time : 7.7132 | x_y_time : 0.0014 | pred_time : 4.2432 | backward_time : 2.1916 | optim_time : 0.0963 
Epoch 00026 | Loss 0.7111 | Accuracy 0.7420 | Time : 8.4202 | Loop_Time : 0.6998 | Model_Time : 7.7202 | x_y_time : 0.0015 | pred_time : 4.2402 | backward_time : 2.2021 | optim_time : 0.0979 
Epoch 00027 | Loss 0.7115 | Accuracy 0.7423 | Time : 8.4040 | Loop_Time : 0.6969 | Model_Time : 7.7070 | x_y_time : 0.0014 | pred_time : 4.2367 | backward_time : 2.1955 | optim_time : 0.0930 
Epoch 00028 | Loss 0.7121 | Accuracy 0.7427 | Time : 8.4124 | Loop_Time : 0.7016 | Model_Time : 7.7106 | x_y_time : 0.0014 | pred_time : 4.2341 | backward_time : 2.2019 | optim_time : 0.0959 
Epoch 00029 | Loss 0.7104 | Accuracy 0.7418 | Time : 8.4137 | Loop_Time : 0.7018 | Model_Time : 7.7118 | x_y_time : 0.0014 | pred_time : 4.2348 | backward_time : 2.1994 | optim_time : 0.0961 
Epoch 00030 | Loss 0.7117 | Accuracy 0.7405 | Time : 8.3907 | Loop_Time : 0.6936 | Model_Time : 7.6970 | x_y_time : 0.0014 | pred_time : 4.2332 | backward_time : 2.1933 | optim_time : 0.0939 
Epoch 00031 | Loss 0.7101 | Accuracy 0.7413 | Time : 8.4113 | Loop_Time : 0.6981 | Model_Time : 7.7130 | x_y_time : 0.0014 | pred_time : 4.2350 | backward_time : 2.2013 | optim_time : 0.0960 
Epoch 00032 | Loss 0.7099 | Accuracy 0.7422 | Time : 8.4198 | Loop_Time : 0.7030 | Model_Time : 7.7165 | x_y_time : 0.0014 | pred_time : 4.2362 | backward_time : 2.2026 | optim_time : 0.0955 
Epoch 00033 | Loss 0.7099 | Accuracy 0.7432 | Time : 8.4171 | Loop_Time : 0.6943 | Model_Time : 7.7226 | x_y_time : 0.0014 | pred_time : 4.2355 | backward_time : 2.2075 | optim_time : 0.0941 
Epoch 00034 | Loss 0.7097 | Accuracy 0.7411 | Time : 8.4221 | Loop_Time : 0.7016 | Model_Time : 7.7203 | x_y_time : 0.0015 | pred_time : 4.2376 | backward_time : 2.2055 | optim_time : 0.0976 
Epoch 00035 | Loss 0.7105 | Accuracy 0.7422 | Time : 8.4275 | Loop_Time : 0.6999 | Model_Time : 7.7274 | x_y_time : 0.0014 | pred_time : 4.2353 | backward_time : 2.2158 | optim_time : 0.0964 
Epoch 00036 | Loss 0.7097 | Accuracy 0.7415 | Time : 8.4147 | Loop_Time : 0.7107 | Model_Time : 7.7038 | x_y_time : 0.0015 | pred_time : 4.2300 | backward_time : 2.2020 | optim_time : 0.0995 
Epoch 00037 | Loss 0.7095 | Accuracy 0.7400 | Time : 8.3968 | Loop_Time : 0.6984 | Model_Time : 7.6982 | x_y_time : 0.0014 | pred_time : 4.2347 | backward_time : 2.1927 | optim_time : 0.0945 
Epoch 00038 | Loss 0.7100 | Accuracy 0.7425 | Time : 8.4207 | Loop_Time : 0.7111 | Model_Time : 7.7094 | x_y_time : 0.0015 | pred_time : 4.2329 | backward_time : 2.1974 | optim_time : 0.0984 
Epoch 00039 | Loss 0.7093 | Accuracy 0.7425 | Time : 8.4000 | Loop_Time : 0.6982 | Model_Time : 7.7016 | x_y_time : 0.0015 | pred_time : 4.2298 | backward_time : 2.1940 | optim_time : 0.0936 
Epoch 00040 | Loss 0.7092 | Accuracy 0.7429 | Time : 8.4106 | Loop_Time : 0.7017 | Model_Time : 7.7086 | x_y_time : 0.0014 | pred_time : 4.2328 | backward_time : 2.1981 | optim_time : 0.0971 
Epoch 00041 | Loss 0.7085 | Accuracy 0.7409 | Time : 8.3955 | Loop_Time : 0.6998 | Model_Time : 7.6956 | x_y_time : 0.0014 | pred_time : 4.2354 | backward_time : 2.1872 | optim_time : 0.0953 
Epoch 00042 | Loss 0.7093 | Accuracy 0.7427 | Time : 8.3941 | Loop_Time : 0.7018 | Model_Time : 7.6921 | x_y_time : 0.0014 | pred_time : 4.2323 | backward_time : 2.1844 | optim_time : 0.0934 
Epoch 00043 | Loss 0.7092 | Accuracy 0.7414 | Time : 8.3991 | Loop_Time : 0.7003 | Model_Time : 7.6986 | x_y_time : 0.0015 | pred_time : 4.2313 | backward_time : 2.1975 | optim_time : 0.0952 
Epoch 00044 | Loss 0.7094 | Accuracy 0.7427 | Time : 8.4127 | Loop_Time : 0.6968 | Model_Time : 7.7156 | x_y_time : 0.0014 | pred_time : 4.2352 | backward_time : 2.2056 | optim_time : 0.0949 
Epoch 00045 | Loss 0.7089 | Accuracy 0.7418 | Time : 8.4005 | Loop_Time : 0.6976 | Model_Time : 7.7027 | x_y_time : 0.0014 | pred_time : 4.2274 | backward_time : 2.2055 | optim_time : 0.0957 
Epoch 00046 | Loss 0.7085 | Accuracy 0.7421 | Time : 8.4293 | Loop_Time : 0.6957 | Model_Time : 7.7334 | x_y_time : 0.0014 | pred_time : 4.2328 | backward_time : 2.2242 | optim_time : 0.0938 
Epoch 00047 | Loss 0.7086 | Accuracy 0.7425 | Time : 8.4406 | Loop_Time : 0.7085 | Model_Time : 7.7320 | x_y_time : 0.0015 | pred_time : 4.2319 | backward_time : 2.2254 | optim_time : 0.0978 
Epoch 00048 | Loss 0.7077 | Accuracy 0.7427 | Time : 8.4223 | Loop_Time : 0.6989 | Model_Time : 7.7232 | x_y_time : 0.0014 | pred_time : 4.2339 | backward_time : 2.2179 | optim_time : 0.0926 
Epoch 00049 | Loss 0.7089 | Accuracy 0.7429 | Time : 8.4205 | Loop_Time : 0.7022 | Model_Time : 7.7181 | x_y_time : 0.0014 | pred_time : 4.2287 | backward_time : 2.2236 | optim_time : 0.0937 
Epoch 00050 | Loss 0.7082 | Accuracy 0.7429 | Time : 8.4295 | Loop_Time : 0.7063 | Model_Time : 7.7230 | x_y_time : 0.0015 | pred_time : 4.2330 | backward_time : 2.2138 | optim_time : 0.0917 
Epoch 00051 | Loss 0.7081 | Accuracy 0.7424 | Time : 8.4004 | Loop_Time : 0.6959 | Model_Time : 7.7043 | x_y_time : 0.0014 | pred_time : 4.2350 | backward_time : 2.1994 | optim_time : 0.0942 
Epoch 00052 | Loss 0.7075 | Accuracy 0.7429 | Time : 8.4168 | Loop_Time : 0.6995 | Model_Time : 7.7172 | x_y_time : 0.0014 | pred_time : 4.2376 | backward_time : 2.2030 | optim_time : 0.0933 
Epoch 00053 | Loss 0.7089 | Accuracy 0.7419 | Time : 8.4210 | Loop_Time : 0.7059 | Model_Time : 7.7149 | x_y_time : 0.0015 | pred_time : 4.2322 | backward_time : 2.2067 | optim_time : 0.0933 
Epoch 00054 | Loss 0.7085 | Accuracy 0.7429 | Time : 8.4092 | Loop_Time : 0.6961 | Model_Time : 7.7129 | x_y_time : 0.0014 | pred_time : 4.2330 | backward_time : 2.2031 | optim_time : 0.0937 
Epoch 00055 | Loss 0.7072 | Accuracy 0.7422 | Time : 8.3972 | Loop_Time : 0.6930 | Model_Time : 7.7040 | x_y_time : 0.0014 | pred_time : 4.2289 | backward_time : 2.2038 | optim_time : 0.0911 
