Dataset = igb-small, batch_size = 1024
Layer_1 9821 | Layer_2 68336 | Layer_3 304649
Epoch 00000 | Loss 0.8498 | Accuracy 0.7275 | Time : 16.5636 | Loop_Time : 1.7444 | Model_Time : 14.8187 | x_y_time : 0.0106 | pred_time : 8.2799 | backward_time : 4.0706 | optim_time : 0.3480 
Epoch 00001 | Loss 0.7463 | Accuracy 0.7362 | Time : 15.9057 | Loop_Time : 1.7238 | Model_Time : 14.1814 | x_y_time : 0.0052 | pred_time : 7.5346 | backward_time : 4.1027 | optim_time : 0.3462 
Epoch 00002 | Loss 0.7376 | Accuracy 0.7358 | Time : 16.1747 | Loop_Time : 1.7255 | Model_Time : 14.4487 | x_y_time : 0.0051 | pred_time : 7.6813 | backward_time : 4.1344 | optim_time : 0.3526 
Epoch 00003 | Loss 0.7325 | Accuracy 0.7352 | Time : 16.3315 | Loop_Time : 1.7296 | Model_Time : 14.6015 | x_y_time : 0.0052 | pred_time : 7.7547 | backward_time : 4.1512 | optim_time : 0.3530 
Epoch 00004 | Loss 0.7302 | Accuracy 0.7347 | Time : 16.3282 | Loop_Time : 1.7254 | Model_Time : 14.6023 | x_y_time : 0.0051 | pred_time : 7.7572 | backward_time : 4.1494 | optim_time : 0.3518 
Epoch 00005 | Loss 0.7298 | Accuracy 0.7363 | Time : 16.3694 | Loop_Time : 1.7389 | Model_Time : 14.6300 | x_y_time : 0.0052 | pred_time : 7.7739 | backward_time : 4.1558 | optim_time : 0.3557 
Epoch 00006 | Loss 0.7286 | Accuracy 0.7350 | Time : 16.3808 | Loop_Time : 1.7452 | Model_Time : 14.6351 | x_y_time : 0.0052 | pred_time : 7.7766 | backward_time : 4.1563 | optim_time : 0.3516 
Epoch 00007 | Loss 0.7273 | Accuracy 0.7383 | Time : 16.3772 | Loop_Time : 1.7421 | Model_Time : 14.6346 | x_y_time : 0.0052 | pred_time : 7.7793 | backward_time : 4.1543 | optim_time : 0.3517 
Epoch 00008 | Loss 0.7268 | Accuracy 0.7365 | Time : 16.3975 | Loop_Time : 1.7468 | Model_Time : 14.6502 | x_y_time : 0.0052 | pred_time : 7.7900 | backward_time : 4.1561 | optim_time : 0.3526 
Epoch 00009 | Loss 0.7267 | Accuracy 0.7381 | Time : 16.3629 | Loop_Time : 1.7474 | Model_Time : 14.6151 | x_y_time : 0.0052 | pred_time : 7.7684 | backward_time : 4.1529 | optim_time : 0.3546 
Epoch 00010 | Loss 0.7260 | Accuracy 0.7379 | Time : 16.3623 | Loop_Time : 1.7446 | Model_Time : 14.6172 | x_y_time : 0.0052 | pred_time : 7.7665 | backward_time : 4.1511 | optim_time : 0.3494 
Epoch 00011 | Loss 0.7266 | Accuracy 0.7351 | Time : 15.9937 | Loop_Time : 1.7414 | Model_Time : 14.2519 | x_y_time : 0.0052 | pred_time : 7.7755 | backward_time : 3.7604 | optim_time : 0.3624 
Epoch 00012 | Loss 0.7258 | Accuracy 0.7353 | Time : 16.3555 | Loop_Time : 1.7513 | Model_Time : 14.6037 | x_y_time : 0.0052 | pred_time : 7.7650 | backward_time : 4.1498 | optim_time : 0.3548 
Epoch 00013 | Loss 0.7248 | Accuracy 0.7371 | Time : 16.3395 | Loop_Time : 1.7495 | Model_Time : 14.5895 | x_y_time : 0.0052 | pred_time : 7.7539 | backward_time : 4.1488 | optim_time : 0.3500 
Epoch 00014 | Loss 0.7248 | Accuracy 0.7379 | Time : 16.3236 | Loop_Time : 1.7535 | Model_Time : 14.5696 | x_y_time : 0.0052 | pred_time : 7.7429 | backward_time : 4.1473 | optim_time : 0.3487 
Epoch 00015 | Loss 0.7249 | Accuracy 0.7373 | Time : 16.3193 | Loop_Time : 1.7500 | Model_Time : 14.5688 | x_y_time : 0.0052 | pred_time : 7.7422 | backward_time : 4.1488 | optim_time : 0.3551 
Epoch 00016 | Loss 0.7242 | Accuracy 0.7366 | Time : 16.3101 | Loop_Time : 1.7504 | Model_Time : 14.5592 | x_y_time : 0.0052 | pred_time : 7.7361 | backward_time : 4.1488 | optim_time : 0.3501 
Epoch 00017 | Loss 0.7248 | Accuracy 0.7378 | Time : 16.2974 | Loop_Time : 1.7500 | Model_Time : 14.5470 | x_y_time : 0.0052 | pred_time : 7.7309 | backward_time : 4.1483 | optim_time : 0.3536 
Epoch 00018 | Loss 0.7240 | Accuracy 0.7371 | Time : 16.2922 | Loop_Time : 1.7498 | Model_Time : 14.5420 | x_y_time : 0.0052 | pred_time : 7.7266 | backward_time : 4.1479 | optim_time : 0.3553 
Epoch 00019 | Loss 0.7246 | Accuracy 0.7390 | Time : 16.2857 | Loop_Time : 1.7492 | Model_Time : 14.5360 | x_y_time : 0.0052 | pred_time : 7.7251 | backward_time : 4.1475 | optim_time : 0.3531 
Epoch 00020 | Loss 0.7243 | Accuracy 0.7373 | Time : 16.2533 | Loop_Time : 1.7296 | Model_Time : 14.5232 | x_y_time : 0.0052 | pred_time : 7.7195 | backward_time : 4.1377 | optim_time : 0.3515 
Epoch 00021 | Loss 0.7237 | Accuracy 0.7364 | Time : 16.2367 | Loop_Time : 1.7309 | Model_Time : 14.5053 | x_y_time : 0.0052 | pred_time : 7.7107 | backward_time : 4.1369 | optim_time : 0.3523 
Epoch 00022 | Loss 0.7235 | Accuracy 0.7382 | Time : 16.2469 | Loop_Time : 1.7302 | Model_Time : 14.5162 | x_y_time : 0.0052 | pred_time : 7.7110 | backward_time : 4.1411 | optim_time : 0.3497 
Epoch 00023 | Loss 0.7234 | Accuracy 0.7354 | Time : 16.2733 | Loop_Time : 1.7527 | Model_Time : 14.5201 | x_y_time : 0.0053 | pred_time : 7.7171 | backward_time : 4.1415 | optim_time : 0.3568 
Epoch 00024 | Loss 0.7234 | Accuracy 0.7369 | Time : 16.2490 | Loop_Time : 1.7499 | Model_Time : 14.4987 | x_y_time : 0.0053 | pred_time : 7.7133 | backward_time : 4.1343 | optim_time : 0.3559 
Epoch 00025 | Loss 0.7240 | Accuracy 0.7340 | Time : 16.2532 | Loop_Time : 1.7516 | Model_Time : 14.5011 | x_y_time : 0.0052 | pred_time : 7.7108 | backward_time : 4.1389 | optim_time : 0.3572 
Epoch 00026 | Loss 0.7239 | Accuracy 0.7364 | Time : 16.2638 | Loop_Time : 1.7531 | Model_Time : 14.5101 | x_y_time : 0.0052 | pred_time : 7.7142 | backward_time : 4.1452 | optim_time : 0.3554 
Epoch 00027 | Loss 0.7235 | Accuracy 0.7382 | Time : 16.2607 | Loop_Time : 1.7504 | Model_Time : 14.5099 | x_y_time : 0.0052 | pred_time : 7.7139 | backward_time : 4.1438 | optim_time : 0.3550 
Epoch 00028 | Loss 0.7231 | Accuracy 0.7333 | Time : 16.2564 | Loop_Time : 1.7490 | Model_Time : 14.5070 | x_y_time : 0.0052 | pred_time : 7.7127 | backward_time : 4.1412 | optim_time : 0.3564 
Epoch 00029 | Loss 0.7229 | Accuracy 0.7372 | Time : 16.2388 | Loop_Time : 1.7476 | Model_Time : 14.4907 | x_y_time : 0.0052 | pred_time : 7.7088 | backward_time : 4.1342 | optim_time : 0.3506 
Epoch 00030 | Loss 0.7234 | Accuracy 0.7374 | Time : 16.2456 | Loop_Time : 1.7497 | Model_Time : 14.4954 | x_y_time : 0.0052 | pred_time : 7.7083 | backward_time : 4.1366 | optim_time : 0.3533 
Epoch 00031 | Loss 0.7237 | Accuracy 0.7390 | Time : 16.2503 | Loop_Time : 1.7486 | Model_Time : 14.5012 | x_y_time : 0.0052 | pred_time : 7.7095 | backward_time : 4.1426 | optim_time : 0.3564 
Epoch 00032 | Loss 0.7233 | Accuracy 0.7384 | Time : 16.2503 | Loop_Time : 1.7500 | Model_Time : 14.4998 | x_y_time : 0.0052 | pred_time : 7.7057 | backward_time : 4.1438 | optim_time : 0.3551 
Epoch 00033 | Loss 0.7232 | Accuracy 0.7370 | Time : 16.2584 | Loop_Time : 1.7537 | Model_Time : 14.5042 | x_y_time : 0.0053 | pred_time : 7.7074 | backward_time : 4.1460 | optim_time : 0.3528 
Epoch 00034 | Loss 0.7229 | Accuracy 0.7346 | Time : 16.2737 | Loop_Time : 1.7777 | Model_Time : 14.4955 | x_y_time : 0.0054 | pred_time : 7.7068 | backward_time : 4.1438 | optim_time : 0.3589 
Epoch 00035 | Loss 0.7227 | Accuracy 0.7353 | Time : 16.2559 | Loop_Time : 1.7646 | Model_Time : 14.4908 | x_y_time : 0.0053 | pred_time : 7.7110 | backward_time : 4.1277 | optim_time : 0.3544 
Epoch 00036 | Loss 0.7223 | Accuracy 0.7390 | Time : 16.2556 | Loop_Time : 1.7645 | Model_Time : 14.4907 | x_y_time : 0.0053 | pred_time : 7.7110 | backward_time : 4.1274 | optim_time : 0.3562 
Epoch 00037 | Loss 0.7228 | Accuracy 0.7390 | Time : 16.2557 | Loop_Time : 1.7659 | Model_Time : 14.4893 | x_y_time : 0.0053 | pred_time : 7.7111 | backward_time : 4.1247 | optim_time : 0.3510 
Epoch 00038 | Loss 0.7224 | Accuracy 0.7389 | Time : 16.2673 | Loop_Time : 1.7645 | Model_Time : 14.5024 | x_y_time : 0.0053 | pred_time : 7.7160 | backward_time : 4.1271 | optim_time : 0.3487 
