Dataset = igb-small, batch_size = 2048
Layer_1 24921 | Layer_2 204941 | Layer_3 682629
Epoch 00000 | Loss 0.9156 | Accuracy 0.7299 | Time : 18.8706 | Loop_Time : 1.4449 | Model_Time : 17.4255 | x_y_time : 0.0053 | pred_time : 10.0770 | backward_time : 4.4387 | optim_time : 0.1731 
Epoch 00001 | Loss 0.7523 | Accuracy 0.7358 | Time : 18.1379 | Loop_Time : 1.4329 | Model_Time : 16.7047 | x_y_time : 0.0026 | pred_time : 9.2835 | backward_time : 4.4712 | optim_time : 0.1712 
Epoch 00002 | Loss 0.7362 | Accuracy 0.7373 | Time : 18.2267 | Loop_Time : 1.4356 | Model_Time : 16.7909 | x_y_time : 0.0026 | pred_time : 9.3302 | backward_time : 4.4857 | optim_time : 0.1754 
Epoch 00003 | Loss 0.7320 | Accuracy 0.7378 | Time : 18.2855 | Loop_Time : 1.4328 | Model_Time : 16.8525 | x_y_time : 0.0026 | pred_time : 9.3635 | backward_time : 4.4945 | optim_time : 0.1728 
Epoch 00004 | Loss 0.7250 | Accuracy 0.7391 | Time : 18.3523 | Loop_Time : 1.4342 | Model_Time : 16.9178 | x_y_time : 0.0026 | pred_time : 9.3993 | backward_time : 4.5016 | optim_time : 0.1718 
Epoch 00005 | Loss 0.7242 | Accuracy 0.7378 | Time : 18.3902 | Loop_Time : 1.4339 | Model_Time : 16.9560 | x_y_time : 0.0026 | pred_time : 9.4242 | backward_time : 4.5046 | optim_time : 0.1771 
Epoch 00006 | Loss 0.7219 | Accuracy 0.7385 | Time : 18.4161 | Loop_Time : 1.4340 | Model_Time : 16.9818 | x_y_time : 0.0026 | pred_time : 9.4416 | backward_time : 4.5046 | optim_time : 0.1717 
Epoch 00007 | Loss 0.7213 | Accuracy 0.7390 | Time : 18.3999 | Loop_Time : 1.4341 | Model_Time : 16.9656 | x_y_time : 0.0026 | pred_time : 9.4299 | backward_time : 4.5052 | optim_time : 0.1753 
Epoch 00008 | Loss 0.7207 | Accuracy 0.7408 | Time : 18.3945 | Loop_Time : 1.4322 | Model_Time : 16.9621 | x_y_time : 0.0026 | pred_time : 9.4286 | backward_time : 4.5032 | optim_time : 0.1737 
Epoch 00009 | Loss 0.7198 | Accuracy 0.7394 | Time : 18.3865 | Loop_Time : 1.4331 | Model_Time : 16.9532 | x_y_time : 0.0026 | pred_time : 9.4220 | backward_time : 4.5037 | optim_time : 0.1740 
Epoch 00010 | Loss 0.7182 | Accuracy 0.7403 | Time : 18.3525 | Loop_Time : 1.4348 | Model_Time : 16.9174 | x_y_time : 0.0026 | pred_time : 9.3994 | backward_time : 4.5001 | optim_time : 0.1714 
Epoch 00011 | Loss 0.7184 | Accuracy 0.7397 | Time : 18.2880 | Loop_Time : 1.4331 | Model_Time : 16.8547 | x_y_time : 0.0026 | pred_time : 9.3976 | backward_time : 4.4351 | optim_time : 0.1747 
Epoch 00012 | Loss 0.7179 | Accuracy 0.7389 | Time : 18.0485 | Loop_Time : 1.4318 | Model_Time : 16.6164 | x_y_time : 0.0026 | pred_time : 9.3965 | backward_time : 4.1594 | optim_time : 0.1868 
Epoch 00013 | Loss 0.7182 | Accuracy 0.7396 | Time : 18.1791 | Loop_Time : 1.4322 | Model_Time : 16.7466 | x_y_time : 0.0026 | pred_time : 9.3905 | backward_time : 4.3221 | optim_time : 0.1810 
