Dataset = ogbn-products, batch_size = 16384
Layer_1 107403 | Layer_2 226616 | Layer_3 447199
Epoch 00000 | Loss 4.3687 | Accuracy 0.5621 | Time : 1.3014 | Loop_Time : 0.1190 | Model_Time : 1.1823 | x_y_time : 0.0003 | pred_time : 1.0447 | backward_time : 0.0981 | optim_time : 0.0083 
Epoch 00001 | Loss 2.2131 | Accuracy 0.6696 | Time : 0.3592 | Loop_Time : 0.0673 | Model_Time : 0.2919 | x_y_time : 0.0001 | pred_time : 0.1502 | backward_time : 0.1047 | optim_time : 0.0079 
Epoch 00002 | Loss 1.5445 | Accuracy 0.7523 | Time : 0.3603 | Loop_Time : 0.0679 | Model_Time : 0.2923 | x_y_time : 0.0001 | pred_time : 0.1504 | backward_time : 0.1050 | optim_time : 0.0076 
Epoch 00003 | Loss 1.2276 | Accuracy 0.7869 | Time : 0.3587 | Loop_Time : 0.0664 | Model_Time : 0.2923 | x_y_time : 0.0001 | pred_time : 0.1504 | backward_time : 0.1050 | optim_time : 0.0075 
Epoch 00004 | Loss 1.0459 | Accuracy 0.8084 | Time : 0.3595 | Loop_Time : 0.0669 | Model_Time : 0.2926 | x_y_time : 0.0001 | pred_time : 0.1506 | backward_time : 0.1051 | optim_time : 0.0081 
Epoch 00005 | Loss 0.9253 | Accuracy 0.8214 | Time : 0.3592 | Loop_Time : 0.0665 | Model_Time : 0.2927 | x_y_time : 0.0001 | pred_time : 0.1506 | backward_time : 0.1051 | optim_time : 0.0074 
Epoch 00006 | Loss 0.8486 | Accuracy 0.8311 | Time : 0.3587 | Loop_Time : 0.0662 | Model_Time : 0.2924 | x_y_time : 0.0001 | pred_time : 0.1505 | backward_time : 0.1051 | optim_time : 0.0077 
Epoch 00007 | Loss 0.7801 | Accuracy 0.8375 | Time : 0.3591 | Loop_Time : 0.0666 | Model_Time : 0.2925 | x_y_time : 0.0001 | pred_time : 0.1504 | backward_time : 0.1051 | optim_time : 0.0073 
Epoch 00008 | Loss 0.7300 | Accuracy 0.8431 | Time : 0.3585 | Loop_Time : 0.0662 | Model_Time : 0.2922 | x_y_time : 0.0001 | pred_time : 0.1502 | backward_time : 0.1051 | optim_time : 0.0077 
Epoch 00009 | Loss 0.6880 | Accuracy 0.8478 | Time : 0.3587 | Loop_Time : 0.0663 | Model_Time : 0.2923 | x_y_time : 0.0001 | pred_time : 0.1502 | backward_time : 0.1052 | optim_time : 0.0075 
Epoch 00010 | Loss 0.6577 | Accuracy 0.8523 | Time : 0.3586 | Loop_Time : 0.0663 | Model_Time : 0.2922 | x_y_time : 0.0001 | pred_time : 0.1503 | backward_time : 0.1050 | optim_time : 0.0077 
Epoch 00011 | Loss 0.6290 | Accuracy 0.8556 | Time : 0.3588 | Loop_Time : 0.0666 | Model_Time : 0.2922 | x_y_time : 0.0001 | pred_time : 0.1501 | backward_time : 0.1052 | optim_time : 0.0082 
Epoch 00012 | Loss 0.6079 | Accuracy 0.8581 | Time : 0.3585 | Loop_Time : 0.0662 | Model_Time : 0.2922 | x_y_time : 0.0001 | pred_time : 0.1502 | backward_time : 0.1051 | optim_time : 0.0074 
