Dataset = ogbn-products, batch_size = 4096
Layer_1 51052 | Layer_2 141946 | Layer_3 284602
Epoch 00000 | Loss 2.5101 | Accuracy 0.7664 | Time : 1.8335 | Loop_Time : 0.2385 | Model_Time : 1.5949 | x_y_time : 0.0009 | pred_time : 1.2451 | backward_time : 0.2572 | optim_time : 0.0301 
Epoch 00001 | Loss 0.9982 | Accuracy 0.8285 | Time : 0.8968 | Loop_Time : 0.1854 | Model_Time : 0.7114 | x_y_time : 0.0005 | pred_time : 0.3576 | backward_time : 0.2639 | optim_time : 0.0294 
Epoch 00002 | Loss 0.7467 | Accuracy 0.8478 | Time : 0.8952 | Loop_Time : 0.1843 | Model_Time : 0.7108 | x_y_time : 0.0004 | pred_time : 0.3573 | backward_time : 0.2639 | optim_time : 0.0291 
Epoch 00003 | Loss 0.6350 | Accuracy 0.8585 | Time : 0.8972 | Loop_Time : 0.1856 | Model_Time : 0.7115 | x_y_time : 0.0004 | pred_time : 0.3575 | backward_time : 0.2645 | optim_time : 0.0286 
Epoch 00004 | Loss 0.5675 | Accuracy 0.8640 | Time : 0.8961 | Loop_Time : 0.1845 | Model_Time : 0.7115 | x_y_time : 0.0004 | pred_time : 0.3573 | backward_time : 0.2644 | optim_time : 0.0295 
Epoch 00005 | Loss 0.5214 | Accuracy 0.8684 | Time : 0.8968 | Loop_Time : 0.1846 | Model_Time : 0.7122 | x_y_time : 0.0004 | pred_time : 0.3582 | backward_time : 0.2636 | optim_time : 0.0278 
Epoch 00006 | Loss 0.4932 | Accuracy 0.8724 | Time : 0.8951 | Loop_Time : 0.1843 | Model_Time : 0.7107 | x_y_time : 0.0004 | pred_time : 0.3572 | backward_time : 0.2636 | optim_time : 0.0284 
Epoch 00007 | Loss 0.4666 | Accuracy 0.8745 | Time : 0.8949 | Loop_Time : 0.1836 | Model_Time : 0.7112 | x_y_time : 0.0004 | pred_time : 0.3573 | backward_time : 0.2639 | optim_time : 0.0289 
Epoch 00008 | Loss 0.4504 | Accuracy 0.8757 | Time : 0.8955 | Loop_Time : 0.1845 | Model_Time : 0.7110 | x_y_time : 0.0004 | pred_time : 0.3570 | backward_time : 0.2641 | optim_time : 0.0287 
Epoch 00009 | Loss 0.4333 | Accuracy 0.8791 | Time : 0.8935 | Loop_Time : 0.1830 | Model_Time : 0.7103 | x_y_time : 0.0004 | pred_time : 0.3567 | backward_time : 0.2641 | optim_time : 0.0286 
Epoch 00010 | Loss 0.4222 | Accuracy 0.8797 | Time : 0.8932 | Loop_Time : 0.1830 | Model_Time : 0.7101 | x_y_time : 0.0004 | pred_time : 0.3567 | backward_time : 0.2636 | optim_time : 0.0294 
