Dataset = ogbn-products, batch_size = 2048
Layer_1 16752 | Layer_2 46667 | Layer_3 77743
Epoch 00000 | Loss 1.9830 | Accuracy 0.8078 | Time : 1.9767 | Loop_Time : 0.3528 | Model_Time : 1.6238 | x_y_time : 0.0021 | pred_time : 1.2076 | backward_time : 0.3346 | optim_time : 0.0673 
Epoch 00001 | Loss 0.8320 | Accuracy 0.8457 | Time : 1.0404 | Loop_Time : 0.3074 | Model_Time : 0.7328 | x_y_time : 0.0011 | pred_time : 0.3061 | backward_time : 0.3482 | optim_time : 0.0684 
Epoch 00002 | Loss 0.6520 | Accuracy 0.8591 | Time : 1.0296 | Loop_Time : 0.3010 | Model_Time : 0.7285 | x_y_time : 0.0011 | pred_time : 0.3033 | backward_time : 0.3481 | optim_time : 0.0666 
Epoch 00003 | Loss 0.5698 | Accuracy 0.8662 | Time : 1.0814 | Loop_Time : 0.3308 | Model_Time : 0.7504 | x_y_time : 0.0012 | pred_time : 0.3200 | backward_time : 0.3449 | optim_time : 0.0748 
Epoch 00004 | Loss 0.5259 | Accuracy 0.8694 | Time : 1.0313 | Loop_Time : 0.3024 | Model_Time : 0.7287 | x_y_time : 0.0011 | pred_time : 0.3026 | backward_time : 0.3495 | optim_time : 0.0662 
Epoch 00005 | Loss 0.4907 | Accuracy 0.8739 | Time : 1.0307 | Loop_Time : 0.3013 | Model_Time : 0.7293 | x_y_time : 0.0011 | pred_time : 0.3023 | backward_time : 0.3493 | optim_time : 0.0673 
Epoch 00006 | Loss 0.4649 | Accuracy 0.8764 | Time : 1.0300 | Loop_Time : 0.3009 | Model_Time : 0.7290 | x_y_time : 0.0011 | pred_time : 0.3026 | backward_time : 0.3495 | optim_time : 0.0665 
Epoch 00007 | Loss 0.4447 | Accuracy 0.8781 | Time : 1.0260 | Loop_Time : 0.2997 | Model_Time : 0.7262 | x_y_time : 0.0011 | pred_time : 0.3016 | backward_time : 0.3490 | optim_time : 0.0653 
Epoch 00008 | Loss 0.4312 | Accuracy 0.8796 | Time : 1.0223 | Loop_Time : 0.2967 | Model_Time : 0.7254 | x_y_time : 0.0010 | pred_time : 0.3006 | backward_time : 0.3491 | optim_time : 0.0644 
Epoch 00009 | Loss 0.4185 | Accuracy 0.8817 | Time : 1.0279 | Loop_Time : 0.3002 | Model_Time : 0.7276 | x_y_time : 0.0011 | pred_time : 0.3020 | backward_time : 0.3493 | optim_time : 0.0659 
Epoch 00010 | Loss 0.4084 | Accuracy 0.8841 | Time : 1.0302 | Loop_Time : 0.3007 | Model_Time : 0.7294 | x_y_time : 0.0011 | pred_time : 0.3024 | backward_time : 0.3495 | optim_time : 0.0672 
Epoch 00011 | Loss 0.4004 | Accuracy 0.8850 | Time : 1.0214 | Loop_Time : 0.2957 | Model_Time : 0.7255 | x_y_time : 0.0010 | pred_time : 0.3000 | backward_time : 0.3491 | optim_time : 0.0659 
Epoch 00012 | Loss 0.3909 | Accuracy 0.8874 | Time : 1.0301 | Loop_Time : 0.3006 | Model_Time : 0.7293 | x_y_time : 0.0011 | pred_time : 0.3029 | backward_time : 0.3490 | optim_time : 0.0673 
