Dataset = igb-small, batch_size = 2048
Layer_1 28031 | Layer_2 260816 | Layer_3 774698
Epoch 00000 | Loss 0.9019 | Accuracy 0.7308 | Time : 22.6050 | Loop_Time : 1.7790 | Model_Time : 20.8257 | x_y_time : 0.0054 | pred_time : 11.9999 | backward_time : 5.5623 | optim_time : 0.1728 
Epoch 00001 | Loss 0.7519 | Accuracy 0.7363 | Time : 21.8604 | Loop_Time : 1.7641 | Model_Time : 20.0960 | x_y_time : 0.0027 | pred_time : 11.2156 | backward_time : 5.5910 | optim_time : 0.1681 
Epoch 00002 | Loss 0.7360 | Accuracy 0.7382 | Time : 21.9732 | Loop_Time : 1.7615 | Model_Time : 20.2115 | x_y_time : 0.0027 | pred_time : 11.2703 | backward_time : 5.6091 | optim_time : 0.1704 
Epoch 00003 | Loss 0.7291 | Accuracy 0.7394 | Time : 22.0321 | Loop_Time : 1.7619 | Model_Time : 20.2699 | x_y_time : 0.0027 | pred_time : 11.3051 | backward_time : 5.6196 | optim_time : 0.1692 
Epoch 00004 | Loss 0.7269 | Accuracy 0.7379 | Time : 22.0489 | Loop_Time : 1.7601 | Model_Time : 20.2885 | x_y_time : 0.0027 | pred_time : 11.3113 | backward_time : 5.6223 | optim_time : 0.1708 
Epoch 00005 | Loss 0.7234 | Accuracy 0.7369 | Time : 21.9940 | Loop_Time : 1.7613 | Model_Time : 20.2324 | x_y_time : 0.0026 | pred_time : 11.2901 | backward_time : 5.6129 | optim_time : 0.1703 
Epoch 00006 | Loss 0.7216 | Accuracy 0.7398 | Time : 22.0319 | Loop_Time : 1.7660 | Model_Time : 20.2656 | x_y_time : 0.0027 | pred_time : 11.2987 | backward_time : 5.6164 | optim_time : 0.1724 
Epoch 00007 | Loss 0.7207 | Accuracy 0.7365 | Time : 22.0132 | Loop_Time : 1.7604 | Model_Time : 20.2525 | x_y_time : 0.0026 | pred_time : 11.2934 | backward_time : 5.6162 | optim_time : 0.1723 
Epoch 00008 | Loss 0.7198 | Accuracy 0.7389 | Time : 22.0122 | Loop_Time : 1.7595 | Model_Time : 20.2524 | x_y_time : 0.0026 | pred_time : 11.2890 | backward_time : 5.6186 | optim_time : 0.1703 
Epoch 00009 | Loss 0.7189 | Accuracy 0.7376 | Time : 22.0071 | Loop_Time : 1.7591 | Model_Time : 20.2478 | x_y_time : 0.0026 | pred_time : 11.2864 | backward_time : 5.6164 | optim_time : 0.1695 
Epoch 00010 | Loss 0.7183 | Accuracy 0.7394 | Time : 22.0151 | Loop_Time : 1.7653 | Model_Time : 20.2495 | x_y_time : 0.0026 | pred_time : 11.2869 | backward_time : 5.6162 | optim_time : 0.1693 
Epoch 00011 | Loss 0.7176 | Accuracy 0.7375 | Time : 22.0068 | Loop_Time : 1.7650 | Model_Time : 20.2414 | x_y_time : 0.0027 | pred_time : 11.2844 | backward_time : 5.6163 | optim_time : 0.1714 
Epoch 00012 | Loss 0.7160 | Accuracy 0.7399 | Time : 21.9554 | Loop_Time : 1.7562 | Model_Time : 20.1989 | x_y_time : 0.0027 | pred_time : 11.2684 | backward_time : 5.6106 | optim_time : 0.1697 
Epoch 00013 | Loss 0.7170 | Accuracy 0.7404 | Time : 21.9767 | Loop_Time : 1.7617 | Model_Time : 20.2147 | x_y_time : 0.0027 | pred_time : 11.2774 | backward_time : 5.6137 | optim_time : 0.1691 
Epoch 00014 | Loss 0.7168 | Accuracy 0.7385 | Time : 21.9937 | Loop_Time : 1.7575 | Model_Time : 20.2360 | x_y_time : 0.0026 | pred_time : 11.2821 | backward_time : 5.6158 | optim_time : 0.1678 
Epoch 00015 | Loss 0.7154 | Accuracy 0.7378 | Time : 21.9732 | Loop_Time : 1.7588 | Model_Time : 20.2142 | x_y_time : 0.0027 | pred_time : 11.2773 | backward_time : 5.6120 | optim_time : 0.1689 
Epoch 00016 | Loss 0.7157 | Accuracy 0.7411 | Time : 21.9806 | Loop_Time : 1.7591 | Model_Time : 20.2212 | x_y_time : 0.0027 | pred_time : 11.2824 | backward_time : 5.6143 | optim_time : 0.1681 
Epoch 00017 | Loss 0.7153 | Accuracy 0.7411 | Time : 21.9782 | Loop_Time : 1.7609 | Model_Time : 20.2171 | x_y_time : 0.0027 | pred_time : 11.2771 | backward_time : 5.6129 | optim_time : 0.1694 
Epoch 00018 | Loss 0.7161 | Accuracy 0.7383 | Time : 22.0053 | Loop_Time : 1.7595 | Model_Time : 20.2456 | x_y_time : 0.0027 | pred_time : 11.2877 | backward_time : 5.6157 | optim_time : 0.1677 
Epoch 00019 | Loss 0.7153 | Accuracy 0.7405 | Time : 22.0053 | Loop_Time : 1.7632 | Model_Time : 20.2418 | x_y_time : 0.0027 | pred_time : 11.2827 | backward_time : 5.6165 | optim_time : 0.1687 
Epoch 00020 | Loss 0.7148 | Accuracy 0.7421 | Time : 21.9830 | Loop_Time : 1.7609 | Model_Time : 20.2218 | x_y_time : 0.0027 | pred_time : 11.2791 | backward_time : 5.6125 | optim_time : 0.1677 
Epoch 00021 | Loss 0.7130 | Accuracy 0.7407 | Time : 22.0029 | Loop_Time : 1.7638 | Model_Time : 20.2388 | x_y_time : 0.0027 | pred_time : 11.2816 | backward_time : 5.6168 | optim_time : 0.1695 
Epoch 00022 | Loss 0.7144 | Accuracy 0.7394 | Time : 21.9562 | Loop_Time : 1.7639 | Model_Time : 20.1920 | x_y_time : 0.0026 | pred_time : 11.2650 | backward_time : 5.6101 | optim_time : 0.1725 
Epoch 00023 | Loss 0.7149 | Accuracy 0.7415 | Time : 21.9731 | Loop_Time : 1.7653 | Model_Time : 20.2075 | x_y_time : 0.0027 | pred_time : 11.2709 | backward_time : 5.6141 | optim_time : 0.1717 
Epoch 00024 | Loss 0.7133 | Accuracy 0.7421 | Time : 21.9971 | Loop_Time : 1.7610 | Model_Time : 20.2358 | x_y_time : 0.0027 | pred_time : 11.2806 | backward_time : 5.6128 | optim_time : 0.1741 
Epoch 00025 | Loss 0.7144 | Accuracy 0.7389 | Time : 21.9601 | Loop_Time : 1.7607 | Model_Time : 20.1991 | x_y_time : 0.0027 | pred_time : 11.2711 | backward_time : 5.6094 | optim_time : 0.1753 
Epoch 00026 | Loss 0.7146 | Accuracy 0.7382 | Time : 22.0014 | Loop_Time : 1.7616 | Model_Time : 20.2395 | x_y_time : 0.0027 | pred_time : 11.2825 | backward_time : 5.6168 | optim_time : 0.1787 
Epoch 00027 | Loss 0.7151 | Accuracy 0.7403 | Time : 22.0006 | Loop_Time : 1.7630 | Model_Time : 20.2373 | x_y_time : 0.0027 | pred_time : 11.2807 | backward_time : 5.6147 | optim_time : 0.1740 
Epoch 00028 | Loss 0.7138 | Accuracy 0.7420 | Time : 21.9672 | Loop_Time : 1.7612 | Model_Time : 20.2057 | x_y_time : 0.0027 | pred_time : 11.2710 | backward_time : 5.6003 | optim_time : 0.1694 
Epoch 00029 | Loss 0.7146 | Accuracy 0.7396 | Time : 21.9475 | Loop_Time : 1.7557 | Model_Time : 20.1915 | x_y_time : 0.0026 | pred_time : 11.2644 | backward_time : 5.6100 | optim_time : 0.1695 
Epoch 00030 | Loss 0.7128 | Accuracy 0.7393 | Time : 21.9761 | Loop_Time : 1.7482 | Model_Time : 20.2276 | x_y_time : 0.0027 | pred_time : 11.2781 | backward_time : 5.6127 | optim_time : 0.1675 
Epoch 00031 | Loss 0.7137 | Accuracy 0.7402 | Time : 22.0057 | Loop_Time : 1.7816 | Model_Time : 20.2237 | x_y_time : 0.0027 | pred_time : 11.2770 | backward_time : 5.6094 | optim_time : 0.1764 
Epoch 00032 | Loss 0.7135 | Accuracy 0.7396 | Time : 21.9883 | Loop_Time : 1.7827 | Model_Time : 20.2053 | x_y_time : 0.0027 | pred_time : 11.2710 | backward_time : 5.6038 | optim_time : 0.1799 
Epoch 00033 | Loss 0.7137 | Accuracy 0.7411 | Time : 22.2435 | Loop_Time : 1.9406 | Model_Time : 20.3025 | x_y_time : 0.0033 | pred_time : 11.3370 | backward_time : 5.6276 | optim_time : 0.2120 
Epoch 00034 | Loss 0.7125 | Accuracy 0.7412 | Time : 22.1526 | Loop_Time : 1.8794 | Model_Time : 20.2727 | x_y_time : 0.0031 | pred_time : 11.2986 | backward_time : 5.6414 | optim_time : 0.2038 
Epoch 00035 | Loss 0.7131 | Accuracy 0.7415 | Time : 22.0690 | Loop_Time : 1.8667 | Model_Time : 20.2018 | x_y_time : 0.0031 | pred_time : 11.2714 | backward_time : 5.6146 | optim_time : 0.1973 
Epoch 00036 | Loss 0.7128 | Accuracy 0.7387 | Time : 22.0691 | Loop_Time : 1.8563 | Model_Time : 20.2124 | x_y_time : 0.0030 | pred_time : 11.2782 | backward_time : 5.6103 | optim_time : 0.1941 
Epoch 00037 | Loss 0.7131 | Accuracy 0.7373 | Time : 22.0271 | Loop_Time : 1.8631 | Model_Time : 20.1635 | x_y_time : 0.0031 | pred_time : 11.2891 | backward_time : 5.5417 | optim_time : 0.1975 
Epoch 00038 | Loss 0.7134 | Accuracy 0.7396 | Time : 22.1247 | Loop_Time : 1.8543 | Model_Time : 20.2701 | x_y_time : 0.0030 | pred_time : 11.2946 | backward_time : 5.6363 | optim_time : 0.2023 
Epoch 00039 | Loss 0.7133 | Accuracy 0.7416 | Time : 22.1262 | Loop_Time : 1.8560 | Model_Time : 20.2699 | x_y_time : 0.0030 | pred_time : 11.2965 | backward_time : 5.6385 | optim_time : 0.1992 
Epoch 00040 | Loss 0.7128 | Accuracy 0.7374 | Time : 22.1048 | Loop_Time : 1.8461 | Model_Time : 20.2584 | x_y_time : 0.0031 | pred_time : 11.2872 | backward_time : 5.6349 | optim_time : 0.1966 
Epoch 00041 | Loss 0.7141 | Accuracy 0.7379 | Time : 22.0814 | Loop_Time : 1.8604 | Model_Time : 20.2206 | x_y_time : 0.0031 | pred_time : 11.2732 | backward_time : 5.6306 | optim_time : 0.2004 
Epoch 00042 | Loss 0.7129 | Accuracy 0.7363 | Time : 22.0097 | Loop_Time : 1.7845 | Model_Time : 20.2249 | x_y_time : 0.0028 | pred_time : 11.2814 | backward_time : 5.6206 | optim_time : 0.1807 
