Dataset = igb-small, batch_size = 32768
Layer_1 350794 | Layer_2 913448 | Layer_3 1040186
Epoch 00000 | Loss 1.8377 | Accuracy 0.5628 | Time : 4.1779 | Loop_Time : 0.3255 | Model_Time : 3.8523 | x_y_time : 0.0004 | pred_time : 2.4718 | backward_time : 1.1330 | optim_time : 0.0125 
Epoch 00001 | Loss 1.1380 | Accuracy 0.6801 | Time : 3.2872 | Loop_Time : 0.3162 | Model_Time : 2.9709 | x_y_time : 0.0002 | pred_time : 1.5882 | backward_time : 1.1348 | optim_time : 0.0115 
Epoch 00002 | Loss 0.9512 | Accuracy 0.7000 | Time : 3.2894 | Loop_Time : 0.3141 | Model_Time : 2.9752 | x_y_time : 0.0002 | pred_time : 1.5923 | backward_time : 1.1350 | optim_time : 0.0103 
Epoch 00003 | Loss 0.8713 | Accuracy 0.7121 | Time : 3.2887 | Loop_Time : 0.3143 | Model_Time : 2.9743 | x_y_time : 0.0002 | pred_time : 1.5925 | backward_time : 1.1337 | optim_time : 0.0105 
Epoch 00004 | Loss 0.8344 | Accuracy 0.7176 | Time : 3.2938 | Loop_Time : 0.3145 | Model_Time : 2.9793 | x_y_time : 0.0002 | pred_time : 1.5951 | backward_time : 1.1355 | optim_time : 0.0110 
Epoch 00005 | Loss 0.8122 | Accuracy 0.7211 | Time : 3.2926 | Loop_Time : 0.3145 | Model_Time : 2.9780 | x_y_time : 0.0002 | pred_time : 1.5942 | backward_time : 1.1348 | optim_time : 0.0113 
Epoch 00006 | Loss 0.7961 | Accuracy 0.7253 | Time : 3.2963 | Loop_Time : 0.3156 | Model_Time : 2.9806 | x_y_time : 0.0002 | pred_time : 1.5953 | backward_time : 1.1364 | optim_time : 0.0112 
Epoch 00007 | Loss 0.7851 | Accuracy 0.7281 | Time : 3.3011 | Loop_Time : 0.3144 | Model_Time : 2.9866 | x_y_time : 0.0002 | pred_time : 1.5986 | backward_time : 1.1389 | optim_time : 0.0104 
Epoch 00008 | Loss 0.7754 | Accuracy 0.7310 | Time : 3.3021 | Loop_Time : 0.3151 | Model_Time : 2.9869 | x_y_time : 0.0002 | pred_time : 1.5984 | backward_time : 1.1378 | optim_time : 0.0107 
Epoch 00009 | Loss 0.7674 | Accuracy 0.7323 | Time : 3.3043 | Loop_Time : 0.3148 | Model_Time : 2.9894 | x_y_time : 0.0002 | pred_time : 1.6006 | backward_time : 1.1384 | optim_time : 0.0108 
Epoch 00010 | Loss 0.7610 | Accuracy 0.7336 | Time : 3.3070 | Loop_Time : 0.3150 | Model_Time : 2.9919 | x_y_time : 0.0002 | pred_time : 1.6025 | backward_time : 1.1392 | optim_time : 0.0133 
