Dataset = igb-small, batch_size = 8192
Layer_1 104613 | Layer_2 585747 | Layer_3 929962
Epoch 00000 | Loss 1.2108 | Accuracy 0.7096 | Time : 10.0007 | Loop_Time : 0.8341 | Model_Time : 9.1665 | x_y_time : 0.0014 | pred_time : 5.4526 | backward_time : 2.7733 | optim_time : 0.0523 
Epoch 00001 | Loss 0.8128 | Accuracy 0.7264 | Time : 9.1351 | Loop_Time : 0.8235 | Model_Time : 8.3115 | x_y_time : 0.0007 | pred_time : 4.5865 | backward_time : 2.7781 | optim_time : 0.0495 
Epoch 00002 | Loss 0.7727 | Accuracy 0.7322 | Time : 9.1508 | Loop_Time : 0.8233 | Model_Time : 8.3274 | x_y_time : 0.0007 | pred_time : 4.5951 | backward_time : 2.7828 | optim_time : 0.0540 
Epoch 00003 | Loss 0.7540 | Accuracy 0.7357 | Time : 9.1937 | Loop_Time : 0.8246 | Model_Time : 8.3690 | x_y_time : 0.0007 | pred_time : 4.6138 | backward_time : 2.8010 | optim_time : 0.0545 
Epoch 00004 | Loss 0.7427 | Accuracy 0.7392 | Time : 9.2069 | Loop_Time : 0.8231 | Model_Time : 8.3837 | x_y_time : 0.0007 | pred_time : 4.6234 | backward_time : 2.8029 | optim_time : 0.0513 
Epoch 00005 | Loss 0.7327 | Accuracy 0.7392 | Time : 9.2156 | Loop_Time : 0.8236 | Model_Time : 8.3919 | x_y_time : 0.0007 | pred_time : 4.6271 | backward_time : 2.8058 | optim_time : 0.0517 
Epoch 00006 | Loss 0.7286 | Accuracy 0.7406 | Time : 9.2452 | Loop_Time : 0.8240 | Model_Time : 8.4210 | x_y_time : 0.0007 | pred_time : 4.6415 | backward_time : 2.8150 | optim_time : 0.0475 
Epoch 00007 | Loss 0.7253 | Accuracy 0.7407 | Time : 9.2943 | Loop_Time : 0.8216 | Model_Time : 8.4727 | x_y_time : 0.0007 | pred_time : 4.6542 | backward_time : 2.8470 | optim_time : 0.0525 
Epoch 00008 | Loss 0.7220 | Accuracy 0.7417 | Time : 9.2603 | Loop_Time : 0.8228 | Model_Time : 8.4374 | x_y_time : 0.0007 | pred_time : 4.6474 | backward_time : 2.8207 | optim_time : 0.0503 
Epoch 00009 | Loss 0.7198 | Accuracy 0.7421 | Time : 9.2971 | Loop_Time : 0.8233 | Model_Time : 8.4737 | x_y_time : 0.0007 | pred_time : 4.6532 | backward_time : 2.8466 | optim_time : 0.0521 
Epoch 00010 | Loss 0.7184 | Accuracy 0.7410 | Time : 9.2966 | Loop_Time : 0.8212 | Model_Time : 8.4753 | x_y_time : 0.0007 | pred_time : 4.6556 | backward_time : 2.8452 | optim_time : 0.0505 
Epoch 00011 | Loss 0.7165 | Accuracy 0.7424 | Time : 9.2956 | Loop_Time : 0.8224 | Model_Time : 8.4731 | x_y_time : 0.0007 | pred_time : 4.6593 | backward_time : 2.8400 | optim_time : 0.0481 
Epoch 00012 | Loss 0.7156 | Accuracy 0.7414 | Time : 9.2958 | Loop_Time : 0.8223 | Model_Time : 8.4733 | x_y_time : 0.0007 | pred_time : 4.6594 | backward_time : 2.8403 | optim_time : 0.0514 
Epoch 00013 | Loss 0.7136 | Accuracy 0.7418 | Time : 9.2958 | Loop_Time : 0.8212 | Model_Time : 8.4745 | x_y_time : 0.0007 | pred_time : 4.6591 | backward_time : 2.8387 | optim_time : 0.0460 
Epoch 00014 | Loss 0.7130 | Accuracy 0.7419 | Time : 9.2923 | Loop_Time : 0.8205 | Model_Time : 8.4716 | x_y_time : 0.0007 | pred_time : 4.6608 | backward_time : 2.8349 | optim_time : 0.0471 
Epoch 00015 | Loss 0.7125 | Accuracy 0.7430 | Time : 9.2959 | Loop_Time : 0.8220 | Model_Time : 8.4738 | x_y_time : 0.0007 | pred_time : 4.6581 | backward_time : 2.8390 | optim_time : 0.0484 
Epoch 00016 | Loss 0.7118 | Accuracy 0.7426 | Time : 9.2983 | Loop_Time : 0.8217 | Model_Time : 8.4766 | x_y_time : 0.0007 | pred_time : 4.6581 | backward_time : 2.8439 | optim_time : 0.0498 
Epoch 00017 | Loss 0.7116 | Accuracy 0.7426 | Time : 9.2930 | Loop_Time : 0.8218 | Model_Time : 8.4711 | x_y_time : 0.0007 | pred_time : 4.6576 | backward_time : 2.8406 | optim_time : 0.0504 
Epoch 00018 | Loss 0.7108 | Accuracy 0.7432 | Time : 9.2776 | Loop_Time : 0.8228 | Model_Time : 8.4546 | x_y_time : 0.0007 | pred_time : 4.6544 | backward_time : 2.8301 | optim_time : 0.0487 
Epoch 00019 | Loss 0.7090 | Accuracy 0.7433 | Time : 9.2773 | Loop_Time : 0.8213 | Model_Time : 8.4559 | x_y_time : 0.0007 | pred_time : 4.6520 | backward_time : 2.8306 | optim_time : 0.0501 
Epoch 00020 | Loss 0.7102 | Accuracy 0.7423 | Time : 9.2960 | Loop_Time : 0.8217 | Model_Time : 8.4742 | x_y_time : 0.0007 | pred_time : 4.6585 | backward_time : 2.8424 | optim_time : 0.0516 
Epoch 00021 | Loss 0.7088 | Accuracy 0.7416 | Time : 9.2769 | Loop_Time : 0.8233 | Model_Time : 8.4535 | x_y_time : 0.0007 | pred_time : 4.6525 | backward_time : 2.8304 | optim_time : 0.0484 
Epoch 00022 | Loss 0.7084 | Accuracy 0.7433 | Time : 9.2964 | Loop_Time : 0.8204 | Model_Time : 8.4759 | x_y_time : 0.0007 | pred_time : 4.6577 | backward_time : 2.8450 | optim_time : 0.0521 
Epoch 00023 | Loss 0.7082 | Accuracy 0.7424 | Time : 9.2767 | Loop_Time : 0.8207 | Model_Time : 8.4559 | x_y_time : 0.0007 | pred_time : 4.6512 | backward_time : 2.8328 | optim_time : 0.0477 
Epoch 00024 | Loss 0.7085 | Accuracy 0.7420 | Time : 9.2776 | Loop_Time : 0.8213 | Model_Time : 8.4562 | x_y_time : 0.0007 | pred_time : 4.6519 | backward_time : 2.8328 | optim_time : 0.0510 
Epoch 00025 | Loss 0.7082 | Accuracy 0.7420 | Time : 9.2963 | Loop_Time : 0.8224 | Model_Time : 8.4738 | x_y_time : 0.0007 | pred_time : 4.6575 | backward_time : 2.8425 | optim_time : 0.0491 
Epoch 00026 | Loss 0.7083 | Accuracy 0.7444 | Time : 9.2948 | Loop_Time : 0.8213 | Model_Time : 8.4734 | x_y_time : 0.0007 | pred_time : 4.6565 | backward_time : 2.8423 | optim_time : 0.0552 
Epoch 00027 | Loss 0.7067 | Accuracy 0.7430 | Time : 9.2574 | Loop_Time : 0.8237 | Model_Time : 8.4336 | x_y_time : 0.0007 | pred_time : 4.6485 | backward_time : 2.8174 | optim_time : 0.0487 
Epoch 00028 | Loss 0.7069 | Accuracy 0.7436 | Time : 9.2743 | Loop_Time : 0.8219 | Model_Time : 8.4522 | x_y_time : 0.0007 | pred_time : 4.6535 | backward_time : 2.8287 | optim_time : 0.0520 
Epoch 00029 | Loss 0.7062 | Accuracy 0.7432 | Time : 9.3801 | Loop_Time : 0.9455 | Model_Time : 8.4344 | x_y_time : 0.0007 | pred_time : 4.6329 | backward_time : 2.8296 | optim_time : 0.0493 
Epoch 00030 | Loss 0.7051 | Accuracy 0.7426 | Time : 9.2596 | Loop_Time : 0.8225 | Model_Time : 8.4370 | x_y_time : 0.0007 | pred_time : 4.6503 | backward_time : 2.8208 | optim_time : 0.0496 
Epoch 00031 | Loss 0.7057 | Accuracy 0.7429 | Time : 9.2739 | Loop_Time : 0.8239 | Model_Time : 8.4499 | x_y_time : 0.0007 | pred_time : 4.6537 | backward_time : 2.8299 | optim_time : 0.0476 
Epoch 00032 | Loss 0.7046 | Accuracy 0.7441 | Time : 9.2811 | Loop_Time : 0.8234 | Model_Time : 8.4576 | x_y_time : 0.0007 | pred_time : 4.6543 | backward_time : 2.8330 | optim_time : 0.0486 
Epoch 00033 | Loss 0.7057 | Accuracy 0.7430 | Time : 9.2762 | Loop_Time : 0.8239 | Model_Time : 8.4522 | x_y_time : 0.0007 | pred_time : 4.6530 | backward_time : 2.8328 | optim_time : 0.0509 
Epoch 00034 | Loss 0.7045 | Accuracy 0.7433 | Time : 9.2590 | Loop_Time : 0.8225 | Model_Time : 8.4364 | x_y_time : 0.0007 | pred_time : 4.6468 | backward_time : 2.8210 | optim_time : 0.0484 
Epoch 00035 | Loss 0.7046 | Accuracy 0.7427 | Time : 9.2739 | Loop_Time : 0.8235 | Model_Time : 8.4503 | x_y_time : 0.0007 | pred_time : 4.6548 | backward_time : 2.8294 | optim_time : 0.0494 
Epoch 00036 | Loss 0.7047 | Accuracy 0.7438 | Time : 9.2930 | Loop_Time : 0.8222 | Model_Time : 8.4707 | x_y_time : 0.0007 | pred_time : 4.6568 | backward_time : 2.8430 | optim_time : 0.0518 
Epoch 00037 | Loss 0.7043 | Accuracy 0.7445 | Time : 9.2598 | Loop_Time : 0.8233 | Model_Time : 8.4364 | x_y_time : 0.0007 | pred_time : 4.6451 | backward_time : 2.8220 | optim_time : 0.0467 
Epoch 00038 | Loss 0.7051 | Accuracy 0.7434 | Time : 9.2580 | Loop_Time : 0.8223 | Model_Time : 8.4356 | x_y_time : 0.0007 | pred_time : 4.6495 | backward_time : 2.8210 | optim_time : 0.0486 
Epoch 00039 | Loss 0.7041 | Accuracy 0.7436 | Time : 9.2764 | Loop_Time : 0.8234 | Model_Time : 8.4529 | x_y_time : 0.0007 | pred_time : 4.6524 | backward_time : 2.8304 | optim_time : 0.0487 
Epoch 00040 | Loss 0.7047 | Accuracy 0.7438 | Time : 9.2525 | Loop_Time : 0.8243 | Model_Time : 8.4281 | x_y_time : 0.0007 | pred_time : 4.6494 | backward_time : 2.8172 | optim_time : 0.0500 
Epoch 00041 | Loss 0.7041 | Accuracy 0.7437 | Time : 9.2423 | Loop_Time : 0.8221 | Model_Time : 8.4201 | x_y_time : 0.0007 | pred_time : 4.6424 | backward_time : 2.8124 | optim_time : 0.0438 
Epoch 00042 | Loss 0.7036 | Accuracy 0.7432 | Time : 9.2544 | Loop_Time : 0.8228 | Model_Time : 8.4315 | x_y_time : 0.0007 | pred_time : 4.6472 | backward_time : 2.8177 | optim_time : 0.0502 
Epoch 00043 | Loss 0.7031 | Accuracy 0.7435 | Time : 9.2427 | Loop_Time : 0.8223 | Model_Time : 8.4203 | x_y_time : 0.0007 | pred_time : 4.6450 | backward_time : 2.8103 | optim_time : 0.0471 
Epoch 00044 | Loss 0.7029 | Accuracy 0.7425 | Time : 9.2502 | Loop_Time : 0.8229 | Model_Time : 8.4272 | x_y_time : 0.0007 | pred_time : 4.6474 | backward_time : 2.8156 | optim_time : 0.0513 
Epoch 00045 | Loss 0.7035 | Accuracy 0.7438 | Time : 9.2662 | Loop_Time : 0.8226 | Model_Time : 8.4436 | x_y_time : 0.0007 | pred_time : 4.6500 | backward_time : 2.8281 | optim_time : 0.0463 
Epoch 00046 | Loss 0.7038 | Accuracy 0.7434 | Time : 9.2400 | Loop_Time : 0.8229 | Model_Time : 8.4170 | x_y_time : 0.0007 | pred_time : 4.6419 | backward_time : 2.8105 | optim_time : 0.0480 
Epoch 00047 | Loss 0.7020 | Accuracy 0.7444 | Time : 9.2795 | Loop_Time : 0.8232 | Model_Time : 8.4562 | x_y_time : 0.0007 | pred_time : 4.6547 | backward_time : 2.8318 | optim_time : 0.0450 
Epoch 00048 | Loss 0.7026 | Accuracy 0.7431 | Time : 9.2575 | Loop_Time : 0.8213 | Model_Time : 8.4362 | x_y_time : 0.0007 | pred_time : 4.6497 | backward_time : 2.8200 | optim_time : 0.0440 
Epoch 00049 | Loss 0.7017 | Accuracy 0.7445 | Time : 9.2580 | Loop_Time : 0.8215 | Model_Time : 8.4363 | x_y_time : 0.0007 | pred_time : 4.6501 | backward_time : 2.8194 | optim_time : 0.0441 
Epoch 00050 | Loss 0.7026 | Accuracy 0.7444 | Time : 9.2604 | Loop_Time : 0.8224 | Model_Time : 8.4378 | x_y_time : 0.0007 | pred_time : 4.6486 | backward_time : 2.8241 | optim_time : 0.0447 
Epoch 00051 | Loss 0.7024 | Accuracy 0.7445 | Time : 9.2374 | Loop_Time : 0.8215 | Model_Time : 8.4158 | x_y_time : 0.0007 | pred_time : 4.6425 | backward_time : 2.8088 | optim_time : 0.0435 
Epoch 00052 | Loss 0.7028 | Accuracy 0.7449 | Time : 9.2549 | Loop_Time : 0.8209 | Model_Time : 8.4340 | x_y_time : 0.0007 | pred_time : 4.6486 | backward_time : 2.8201 | optim_time : 0.0447 
Epoch 00053 | Loss 0.7032 | Accuracy 0.7418 | Time : 9.2543 | Loop_Time : 0.8210 | Model_Time : 8.4331 | x_y_time : 0.0007 | pred_time : 4.6516 | backward_time : 2.8155 | optim_time : 0.0443 
Epoch 00054 | Loss 0.7021 | Accuracy 0.7442 | Time : 9.2418 | Loop_Time : 0.8204 | Model_Time : 8.4213 | x_y_time : 0.0007 | pred_time : 4.6424 | backward_time : 2.8134 | optim_time : 0.0446 
Epoch 00055 | Loss 0.7019 | Accuracy 0.7435 | Time : 9.2386 | Loop_Time : 0.8217 | Model_Time : 8.4167 | x_y_time : 0.0007 | pred_time : 4.6419 | backward_time : 2.8108 | optim_time : 0.0440 
