Dataset = ogbn-products, batch_size = 2048
Layer_1 32593 | Layer_2 120176 | Layer_3 257700
Epoch 00000 | Loss 1.4796 | Accuracy 0.8486 | Time : 3.1528 | Loop_Time : 0.5760 | Model_Time : 2.5767 | x_y_time : 0.0027 | pred_time : 1.7495 | backward_time : 0.6069 | optim_time : 0.0827 
Epoch 00001 | Loss 0.6495 | Accuracy 0.8725 | Time : 2.1572 | Loop_Time : 0.5032 | Model_Time : 1.6538 | x_y_time : 0.0013 | pred_time : 0.8245 | backward_time : 0.6142 | optim_time : 0.0802 
Epoch 00002 | Loss 0.5310 | Accuracy 0.8807 | Time : 2.1620 | Loop_Time : 0.5080 | Model_Time : 1.6539 | x_y_time : 0.0013 | pred_time : 0.8256 | backward_time : 0.6138 | optim_time : 0.0825 
Epoch 00003 | Loss 0.4781 | Accuracy 0.8837 | Time : 2.1595 | Loop_Time : 0.5053 | Model_Time : 1.6540 | x_y_time : 0.0013 | pred_time : 0.8252 | backward_time : 0.6139 | optim_time : 0.0814 
Epoch 00004 | Loss 0.4550 | Accuracy 0.8872 | Time : 2.1583 | Loop_Time : 0.5046 | Model_Time : 1.6535 | x_y_time : 0.0013 | pred_time : 0.8252 | backward_time : 0.6131 | optim_time : 0.0827 
Epoch 00005 | Loss 0.4263 | Accuracy 0.8902 | Time : 2.1583 | Loop_Time : 0.5053 | Model_Time : 1.6529 | x_y_time : 0.0013 | pred_time : 0.8249 | backward_time : 0.6132 | optim_time : 0.0846 
Epoch 00006 | Loss 0.4137 | Accuracy 0.8921 | Time : 2.1595 | Loop_Time : 0.5055 | Model_Time : 1.6539 | x_y_time : 0.0013 | pred_time : 0.8251 | backward_time : 0.6138 | optim_time : 0.0843 
Epoch 00007 | Loss 0.4117 | Accuracy 0.8926 | Time : 2.1590 | Loop_Time : 0.5054 | Model_Time : 1.6535 | x_y_time : 0.0013 | pred_time : 0.8251 | backward_time : 0.6134 | optim_time : 0.0847 
Epoch 00008 | Loss 0.3933 | Accuracy 0.8936 | Time : 2.1555 | Loop_Time : 0.5017 | Model_Time : 1.6536 | x_y_time : 0.0013 | pred_time : 0.8244 | backward_time : 0.6138 | optim_time : 0.0812 
Epoch 00009 | Loss 0.3849 | Accuracy 0.8946 | Time : 2.1578 | Loop_Time : 0.5033 | Model_Time : 1.6543 | x_y_time : 0.0013 | pred_time : 0.8248 | backward_time : 0.6141 | optim_time : 0.0826 
Epoch 00010 | Loss 0.3748 | Accuracy 0.8974 | Time : 2.1613 | Loop_Time : 0.5061 | Model_Time : 1.6551 | x_y_time : 0.0013 | pred_time : 0.8256 | backward_time : 0.6144 | optim_time : 0.0855 
