Dataset = ogbn-arxiv, batch_size = 32768
Layer_1 125575 | Layer_2 168665 | Layer_3 178226
Epoch 00000 | Loss 4.1209 | Accuracy 0.0808 | Time : 1.0214 | Loop_Time : 0.0208 | Model_Time : 1.0005 | x_y_time : 0.0001 | pred_time : 0.9692 | backward_time : 0.0226 | optim_time : 0.0040 
Epoch 00001 | Loss 3.4804 | Accuracy 0.2327 | Time : 0.0678 | Loop_Time : 0.0144 | Model_Time : 0.0533 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0213 | optim_time : 0.0025 
Epoch 00002 | Loss 3.2384 | Accuracy 0.2543 | Time : 0.0701 | Loop_Time : 0.0157 | Model_Time : 0.0544 | x_y_time : 0.0000 | pred_time : 0.0237 | backward_time : 0.0224 | optim_time : 0.0026 
Epoch 00003 | Loss 3.0783 | Accuracy 0.2515 | Time : 0.0694 | Loop_Time : 0.0145 | Model_Time : 0.0549 | x_y_time : 0.0000 | pred_time : 0.0235 | backward_time : 0.0236 | optim_time : 0.0027 
Epoch 00004 | Loss 2.9546 | Accuracy 0.2614 | Time : 0.0700 | Loop_Time : 0.0146 | Model_Time : 0.0553 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0242 | optim_time : 0.0024 
Epoch 00005 | Loss 2.8466 | Accuracy 0.2807 | Time : 0.0697 | Loop_Time : 0.0144 | Model_Time : 0.0553 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0242 | optim_time : 0.0028 
Epoch 00006 | Loss 2.7548 | Accuracy 0.3091 | Time : 0.0698 | Loop_Time : 0.0143 | Model_Time : 0.0555 | x_y_time : 0.0000 | pred_time : 0.0235 | backward_time : 0.0243 | optim_time : 0.0028 
Epoch 00007 | Loss 2.6676 | Accuracy 0.3455 | Time : 0.0695 | Loop_Time : 0.0141 | Model_Time : 0.0553 | x_y_time : 0.0000 | pred_time : 0.0235 | backward_time : 0.0242 | optim_time : 0.0028 
Epoch 00008 | Loss 2.5891 | Accuracy 0.3725 | Time : 0.0700 | Loop_Time : 0.0145 | Model_Time : 0.0554 | x_y_time : 0.0000 | pred_time : 0.0235 | backward_time : 0.0242 | optim_time : 0.0028 
Epoch 00009 | Loss 2.5179 | Accuracy 0.4033 | Time : 0.0699 | Loop_Time : 0.0146 | Model_Time : 0.0553 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0242 | optim_time : 0.0024 
Epoch 00010 | Loss 2.4421 | Accuracy 0.4244 | Time : 0.0697 | Loop_Time : 0.0143 | Model_Time : 0.0554 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0243 | optim_time : 0.0027 
Epoch 00011 | Loss 2.3808 | Accuracy 0.4404 | Time : 0.0701 | Loop_Time : 0.0146 | Model_Time : 0.0555 | x_y_time : 0.0000 | pred_time : 0.0235 | backward_time : 0.0243 | optim_time : 0.0029 
Epoch 00012 | Loss 2.3242 | Accuracy 0.4533 | Time : 0.0700 | Loop_Time : 0.0145 | Model_Time : 0.0555 | x_y_time : 0.0000 | pred_time : 0.0235 | backward_time : 0.0242 | optim_time : 0.0026 
Epoch 00013 | Loss 2.2678 | Accuracy 0.4633 | Time : 0.0696 | Loop_Time : 0.0142 | Model_Time : 0.0553 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0243 | optim_time : 0.0024 
Epoch 00014 | Loss 2.2184 | Accuracy 0.4759 | Time : 0.0695 | Loop_Time : 0.0142 | Model_Time : 0.0553 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0242 | optim_time : 0.0025 
Epoch 00015 | Loss 2.1673 | Accuracy 0.4863 | Time : 0.0695 | Loop_Time : 0.0140 | Model_Time : 0.0554 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0243 | optim_time : 0.0026 
Epoch 00016 | Loss 2.1226 | Accuracy 0.4972 | Time : 0.0696 | Loop_Time : 0.0142 | Model_Time : 0.0553 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0242 | optim_time : 0.0025 
Epoch 00017 | Loss 2.0840 | Accuracy 0.5029 | Time : 0.0698 | Loop_Time : 0.0142 | Model_Time : 0.0556 | x_y_time : 0.0000 | pred_time : 0.0235 | backward_time : 0.0243 | optim_time : 0.0026 
Epoch 00018 | Loss 2.0475 | Accuracy 0.5100 | Time : 0.0696 | Loop_Time : 0.0142 | Model_Time : 0.0554 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0242 | optim_time : 0.0026 
Epoch 00019 | Loss 2.0060 | Accuracy 0.5170 | Time : 0.0694 | Loop_Time : 0.0140 | Model_Time : 0.0553 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0243 | optim_time : 0.0025 
Epoch 00020 | Loss 1.9751 | Accuracy 0.5216 | Time : 0.0694 | Loop_Time : 0.0141 | Model_Time : 0.0553 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0243 | optim_time : 0.0024 
Epoch 00021 | Loss 1.9453 | Accuracy 0.5265 | Time : 0.0699 | Loop_Time : 0.0145 | Model_Time : 0.0554 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0243 | optim_time : 0.0027 
Epoch 00022 | Loss 1.9145 | Accuracy 0.5318 | Time : 0.0698 | Loop_Time : 0.0143 | Model_Time : 0.0554 | x_y_time : 0.0000 | pred_time : 0.0235 | backward_time : 0.0243 | optim_time : 0.0025 
Epoch 00023 | Loss 1.8892 | Accuracy 0.5369 | Time : 0.0695 | Loop_Time : 0.0141 | Model_Time : 0.0554 | x_y_time : 0.0000 | pred_time : 0.0234 | backward_time : 0.0243 | optim_time : 0.0029 
Epoch 00024 | Loss 1.8614 | Accuracy 0.5398 | Time : 0.0703 | Loop_Time : 0.0146 | Model_Time : 0.0556 | x_y_time : 0.0001 | pred_time : 0.0237 | backward_time : 0.0242 | optim_time : 0.0029 
