Dataset = igb-small, batch_size = 4096
Layer_1 39735 | Layer_2 288898 | Layer_3 783389
Epoch 00000 | Loss 0.9916 | Accuracy 0.7336 | Time : 16.8725 | Loop_Time : 1.2554 | Model_Time : 15.6168 | x_y_time : 0.0039 | pred_time : 9.0915 | backward_time : 4.1773 | optim_time : 0.1269 
Epoch 00001 | Loss 0.7726 | Accuracy 0.7394 | Time : 16.0785 | Loop_Time : 1.2450 | Model_Time : 14.8333 | x_y_time : 0.0020 | pred_time : 8.2584 | backward_time : 4.2115 | optim_time : 0.1273 
Epoch 00002 | Loss 0.7516 | Accuracy 0.7420 | Time : 16.1433 | Loop_Time : 1.2407 | Model_Time : 14.9024 | x_y_time : 0.0019 | pred_time : 8.2981 | backward_time : 4.2240 | optim_time : 0.1254 
Epoch 00003 | Loss 0.7415 | Accuracy 0.7406 | Time : 16.1450 | Loop_Time : 1.2426 | Model_Time : 14.9023 | x_y_time : 0.0019 | pred_time : 8.2806 | backward_time : 4.2310 | optim_time : 0.1285 
Epoch 00004 | Loss 0.7375 | Accuracy 0.7429 | Time : 16.2258 | Loop_Time : 1.2425 | Model_Time : 14.9831 | x_y_time : 0.0019 | pred_time : 8.3364 | backward_time : 4.2318 | optim_time : 0.1281 
Epoch 00005 | Loss 0.7336 | Accuracy 0.7445 | Time : 16.2458 | Loop_Time : 1.2442 | Model_Time : 15.0014 | x_y_time : 0.0019 | pred_time : 8.3466 | backward_time : 4.2353 | optim_time : 0.1285 
Epoch 00006 | Loss 0.7321 | Accuracy 0.7432 | Time : 16.2616 | Loop_Time : 1.2375 | Model_Time : 15.0239 | x_y_time : 0.0019 | pred_time : 8.3626 | backward_time : 4.2370 | optim_time : 0.1269 
Epoch 00007 | Loss 0.7303 | Accuracy 0.7448 | Time : 16.2600 | Loop_Time : 1.2377 | Model_Time : 15.0221 | x_y_time : 0.0020 | pred_time : 8.3601 | backward_time : 4.2368 | optim_time : 0.1265 
Epoch 00008 | Loss 0.7290 | Accuracy 0.7438 | Time : 16.2359 | Loop_Time : 1.2398 | Model_Time : 14.9960 | x_y_time : 0.0019 | pred_time : 8.3427 | backward_time : 4.2340 | optim_time : 0.1282 
Epoch 00009 | Loss 0.7278 | Accuracy 0.7440 | Time : 16.2356 | Loop_Time : 1.2394 | Model_Time : 14.9959 | x_y_time : 0.0019 | pred_time : 8.3440 | backward_time : 4.2352 | optim_time : 0.1262 
Epoch 00010 | Loss 0.7269 | Accuracy 0.7414 | Time : 16.2484 | Loop_Time : 1.2418 | Model_Time : 15.0065 | x_y_time : 0.0019 | pred_time : 8.3498 | backward_time : 4.2368 | optim_time : 0.1305 
Epoch 00011 | Loss 0.7264 | Accuracy 0.7448 | Time : 16.2144 | Loop_Time : 1.2393 | Model_Time : 14.9749 | x_y_time : 0.0019 | pred_time : 8.3308 | backward_time : 4.2331 | optim_time : 0.1271 
Epoch 00012 | Loss 0.7252 | Accuracy 0.7436 | Time : 16.2075 | Loop_Time : 1.2395 | Model_Time : 14.9678 | x_y_time : 0.0020 | pred_time : 8.3257 | backward_time : 4.2330 | optim_time : 0.1259 
