Dataset = ogbn-products, batch_size = 32768
Layer_1 166370 | Layer_2 334841 | Layer_3 641508
Epoch 00000 | Loss 4.7291 | Accuracy 0.4203 | Time : 1.3752 | Loop_Time : 0.1301 | Model_Time : 1.2450 | x_y_time : 0.0002 | pred_time : 1.0907 | backward_time : 0.1087 | optim_time : 0.0073 
Epoch 00001 | Loss 3.0382 | Accuracy 0.5731 | Time : 0.3983 | Loop_Time : 0.0705 | Model_Time : 0.3278 | x_y_time : 0.0001 | pred_time : 0.1714 | backward_time : 0.1123 | optim_time : 0.0060 
Epoch 00002 | Loss 2.5947 | Accuracy 0.6066 | Time : 0.3986 | Loop_Time : 0.0703 | Model_Time : 0.3282 | x_y_time : 0.0001 | pred_time : 0.1717 | backward_time : 0.1133 | optim_time : 0.0055 
Epoch 00003 | Loss 1.8922 | Accuracy 0.6726 | Time : 0.3982 | Loop_Time : 0.0697 | Model_Time : 0.3284 | x_y_time : 0.0001 | pred_time : 0.1718 | backward_time : 0.1134 | optim_time : 0.0062 
Epoch 00004 | Loss 1.6400 | Accuracy 0.7106 | Time : 0.3991 | Loop_Time : 0.0707 | Model_Time : 0.3284 | x_y_time : 0.0001 | pred_time : 0.1718 | backward_time : 0.1134 | optim_time : 0.0056 
Epoch 00005 | Loss 1.5540 | Accuracy 0.7358 | Time : 0.3993 | Loop_Time : 0.0703 | Model_Time : 0.3290 | x_y_time : 0.0001 | pred_time : 0.1719 | backward_time : 0.1135 | optim_time : 0.0061 
Epoch 00006 | Loss 1.4700 | Accuracy 0.7533 | Time : 0.3985 | Loop_Time : 0.0701 | Model_Time : 0.3284 | x_y_time : 0.0001 | pred_time : 0.1713 | backward_time : 0.1137 | optim_time : 0.0063 
Epoch 00007 | Loss 1.8334 | Accuracy 0.7732 | Time : 0.3988 | Loop_Time : 0.0702 | Model_Time : 0.3286 | x_y_time : 0.0001 | pred_time : 0.1719 | backward_time : 0.1135 | optim_time : 0.0068 
Epoch 00008 | Loss 1.1518 | Accuracy 0.7809 | Time : 0.3990 | Loop_Time : 0.0704 | Model_Time : 0.3286 | x_y_time : 0.0001 | pred_time : 0.1718 | backward_time : 0.1134 | optim_time : 0.0066 
Epoch 00009 | Loss 1.2509 | Accuracy 0.7850 | Time : 0.3983 | Loop_Time : 0.0698 | Model_Time : 0.3284 | x_y_time : 0.0001 | pred_time : 0.1716 | backward_time : 0.1134 | optim_time : 0.0057 
Epoch 00010 | Loss 1.2032 | Accuracy 0.7878 | Time : 0.3982 | Loop_Time : 0.0700 | Model_Time : 0.3281 | x_y_time : 0.0001 | pred_time : 0.1715 | backward_time : 0.1133 | optim_time : 0.0059 
Epoch 00011 | Loss 1.0867 | Accuracy 0.7983 | Time : 0.3985 | Loop_Time : 0.0699 | Model_Time : 0.3285 | x_y_time : 0.0001 | pred_time : 0.1717 | backward_time : 0.1135 | optim_time : 0.0064 
Epoch 00012 | Loss 1.1752 | Accuracy 0.8039 | Time : 0.3985 | Loop_Time : 0.0700 | Model_Time : 0.3285 | x_y_time : 0.0001 | pred_time : 0.1716 | backward_time : 0.1133 | optim_time : 0.0058 
Epoch 00013 | Loss 0.9418 | Accuracy 0.8066 | Time : 0.3983 | Loop_Time : 0.0695 | Model_Time : 0.3288 | x_y_time : 0.0001 | pred_time : 0.1718 | backward_time : 0.1133 | optim_time : 0.0064 
Epoch 00014 | Loss 1.1188 | Accuracy 0.8092 | Time : 0.3994 | Loop_Time : 0.0704 | Model_Time : 0.3289 | x_y_time : 0.0001 | pred_time : 0.1719 | backward_time : 0.1134 | optim_time : 0.0060 
Epoch 00015 | Loss 1.1621 | Accuracy 0.8105 | Time : 0.3990 | Loop_Time : 0.0699 | Model_Time : 0.3291 | x_y_time : 0.0001 | pred_time : 0.1722 | backward_time : 0.1134 | optim_time : 0.0069 
Epoch 00016 | Loss 0.8948 | Accuracy 0.8160 | Time : 0.3991 | Loop_Time : 0.0699 | Model_Time : 0.3292 | x_y_time : 0.0001 | pred_time : 0.1723 | backward_time : 0.1134 | optim_time : 0.0060 
Epoch 00017 | Loss 0.8194 | Accuracy 0.8230 | Time : 0.3989 | Loop_Time : 0.0699 | Model_Time : 0.3289 | x_y_time : 0.0001 | pred_time : 0.1721 | backward_time : 0.1135 | optim_time : 0.0064 
