Dataset = ogbn-arxiv, batch_size = 4096
Layer_1 17229 | Layer_2 39121 | Layer_3 57101
Epoch 00000 | Loss 3.1969 | Accuracy 0.3045 | Time : 1.2636 | Loop_Time : 0.0982 | Model_Time : 1.1653 | x_y_time : 0.0007 | pred_time : 1.0403 | backward_time : 0.1003 | optim_time : 0.0206 
Epoch 00001 | Loss 2.4850 | Accuracy 0.4463 | Time : 0.3237 | Loop_Time : 0.0965 | Model_Time : 0.2272 | x_y_time : 0.0004 | pred_time : 0.0882 | backward_time : 0.1142 | optim_time : 0.0218 
Epoch 00002 | Loss 2.1603 | Accuracy 0.5048 | Time : 0.3235 | Loop_Time : 0.0960 | Model_Time : 0.2275 | x_y_time : 0.0004 | pred_time : 0.0878 | backward_time : 0.1152 | optim_time : 0.0214 
Epoch 00003 | Loss 1.9500 | Accuracy 0.5384 | Time : 0.3233 | Loop_Time : 0.0962 | Model_Time : 0.2271 | x_y_time : 0.0004 | pred_time : 0.0875 | backward_time : 0.1151 | optim_time : 0.0214 
Epoch 00004 | Loss 1.8160 | Accuracy 0.5526 | Time : 0.3244 | Loop_Time : 0.0970 | Model_Time : 0.2274 | x_y_time : 0.0004 | pred_time : 0.0875 | backward_time : 0.1153 | optim_time : 0.0215 
Epoch 00005 | Loss 1.7386 | Accuracy 0.5628 | Time : 0.3250 | Loop_Time : 0.0972 | Model_Time : 0.2277 | x_y_time : 0.0004 | pred_time : 0.0874 | backward_time : 0.1151 | optim_time : 0.0221 
Epoch 00006 | Loss 1.6745 | Accuracy 0.5646 | Time : 0.3243 | Loop_Time : 0.0967 | Model_Time : 0.2275 | x_y_time : 0.0004 | pred_time : 0.0876 | backward_time : 0.1149 | optim_time : 0.0219 
Epoch 00007 | Loss 1.6334 | Accuracy 0.5767 | Time : 0.3082 | Loop_Time : 0.0945 | Model_Time : 0.2136 | x_y_time : 0.0003 | pred_time : 0.0864 | backward_time : 0.1029 | optim_time : 0.0211 
Epoch 00008 | Loss 1.5992 | Accuracy 0.5800 | Time : 0.2558 | Loop_Time : 0.0869 | Model_Time : 0.1688 | x_y_time : 0.0003 | pred_time : 0.0835 | backward_time : 0.0592 | optim_time : 0.0212 
Epoch 00009 | Loss 1.5717 | Accuracy 0.5858 | Time : 0.2567 | Loop_Time : 0.0877 | Model_Time : 0.1689 | x_y_time : 0.0003 | pred_time : 0.0837 | backward_time : 0.0591 | optim_time : 0.0213 
Epoch 00010 | Loss 1.5462 | Accuracy 0.5850 | Time : 0.2554 | Loop_Time : 0.0867 | Model_Time : 0.1686 | x_y_time : 0.0003 | pred_time : 0.0833 | backward_time : 0.0592 | optim_time : 0.0211 
Epoch 00011 | Loss 1.5271 | Accuracy 0.5879 | Time : 0.2547 | Loop_Time : 0.0866 | Model_Time : 0.1681 | x_y_time : 0.0003 | pred_time : 0.0831 | backward_time : 0.0589 | optim_time : 0.0210 
