Dataset = ogbn-arxiv, batch_size = 65536
Layer_1 214382 | Layer_2 262970 | Layer_3 271298
Epoch 00000 | Loss 4.3446 | Accuracy 0.0839 | Time : 0.9987 | Loop_Time : 0.0173 | Model_Time : 0.9814 | x_y_time : 0.0001 | pred_time : 0.9557 | backward_time : 0.0186 | optim_time : 0.0027 
Epoch 00001 | Loss 3.6741 | Accuracy 0.1240 | Time : 0.0553 | Loop_Time : 0.0109 | Model_Time : 0.0444 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0187 | optim_time : 0.0016 
Epoch 00002 | Loss 3.4845 | Accuracy 0.2157 | Time : 0.0556 | Loop_Time : 0.0111 | Model_Time : 0.0445 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0188 | optim_time : 0.0018 
Epoch 00003 | Loss 3.3217 | Accuracy 0.2362 | Time : 0.0560 | Loop_Time : 0.0109 | Model_Time : 0.0451 | x_y_time : 0.0000 | pred_time : 0.0190 | backward_time : 0.0195 | optim_time : 0.0016 
Epoch 00004 | Loss 3.1984 | Accuracy 0.2408 | Time : 0.0559 | Loop_Time : 0.0109 | Model_Time : 0.0450 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0196 | optim_time : 0.0016 
Epoch 00005 | Loss 3.0987 | Accuracy 0.2412 | Time : 0.0560 | Loop_Time : 0.0107 | Model_Time : 0.0453 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0202 | optim_time : 0.0016 
Epoch 00006 | Loss 3.0245 | Accuracy 0.2383 | Time : 0.0570 | Loop_Time : 0.0114 | Model_Time : 0.0456 | x_y_time : 0.0000 | pred_time : 0.0190 | backward_time : 0.0204 | optim_time : 0.0017 
Epoch 00007 | Loss 2.9475 | Accuracy 0.2422 | Time : 0.0561 | Loop_Time : 0.0106 | Model_Time : 0.0454 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0205 | optim_time : 0.0016 
Epoch 00008 | Loss 2.8792 | Accuracy 0.2492 | Time : 0.0563 | Loop_Time : 0.0107 | Model_Time : 0.0455 | x_y_time : 0.0000 | pred_time : 0.0190 | backward_time : 0.0204 | optim_time : 0.0018 
Epoch 00009 | Loss 2.8164 | Accuracy 0.2604 | Time : 0.0562 | Loop_Time : 0.0107 | Model_Time : 0.0455 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0205 | optim_time : 0.0017 
Epoch 00010 | Loss 2.7604 | Accuracy 0.2836 | Time : 0.0565 | Loop_Time : 0.0110 | Model_Time : 0.0455 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0204 | optim_time : 0.0017 
Epoch 00011 | Loss 2.7031 | Accuracy 0.3219 | Time : 0.0559 | Loop_Time : 0.0105 | Model_Time : 0.0454 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0204 | optim_time : 0.0017 
Epoch 00012 | Loss 2.6422 | Accuracy 0.3527 | Time : 0.0564 | Loop_Time : 0.0106 | Model_Time : 0.0458 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0208 | optim_time : 0.0017 
Epoch 00013 | Loss 2.5996 | Accuracy 0.3732 | Time : 0.0562 | Loop_Time : 0.0107 | Model_Time : 0.0454 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0204 | optim_time : 0.0017 
Epoch 00014 | Loss 2.5463 | Accuracy 0.3839 | Time : 0.0560 | Loop_Time : 0.0106 | Model_Time : 0.0454 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0204 | optim_time : 0.0018 
Epoch 00015 | Loss 2.4943 | Accuracy 0.3969 | Time : 0.0564 | Loop_Time : 0.0105 | Model_Time : 0.0458 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0208 | optim_time : 0.0016 
Epoch 00016 | Loss 2.4585 | Accuracy 0.4174 | Time : 0.0565 | Loop_Time : 0.0107 | Model_Time : 0.0458 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0212 | optim_time : 0.0016 
Epoch 00017 | Loss 2.4123 | Accuracy 0.4379 | Time : 0.0562 | Loop_Time : 0.0105 | Model_Time : 0.0457 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0207 | optim_time : 0.0019 
Epoch 00018 | Loss 2.3754 | Accuracy 0.4518 | Time : 0.0562 | Loop_Time : 0.0106 | Model_Time : 0.0455 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0205 | optim_time : 0.0016 
Epoch 00019 | Loss 2.3313 | Accuracy 0.4591 | Time : 0.0558 | Loop_Time : 0.0104 | Model_Time : 0.0454 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0204 | optim_time : 0.0017 
Epoch 00020 | Loss 2.2984 | Accuracy 0.4661 | Time : 0.0561 | Loop_Time : 0.0104 | Model_Time : 0.0457 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0207 | optim_time : 0.0017 
Epoch 00021 | Loss 2.2553 | Accuracy 0.4754 | Time : 0.0563 | Loop_Time : 0.0107 | Model_Time : 0.0456 | x_y_time : 0.0000 | pred_time : 0.0190 | backward_time : 0.0204 | optim_time : 0.0016 
Epoch 00022 | Loss 2.2241 | Accuracy 0.4829 | Time : 0.0562 | Loop_Time : 0.0108 | Model_Time : 0.0454 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0204 | optim_time : 0.0016 
Epoch 00023 | Loss 2.1920 | Accuracy 0.4889 | Time : 0.0562 | Loop_Time : 0.0104 | Model_Time : 0.0457 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0207 | optim_time : 0.0016 
Epoch 00024 | Loss 2.1646 | Accuracy 0.4916 | Time : 0.0565 | Loop_Time : 0.0106 | Model_Time : 0.0459 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0207 | optim_time : 0.0017 
Epoch 00025 | Loss 2.1380 | Accuracy 0.4982 | Time : 0.0563 | Loop_Time : 0.0105 | Model_Time : 0.0457 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0208 | optim_time : 0.0018 
Epoch 00026 | Loss 2.1047 | Accuracy 0.5039 | Time : 0.0558 | Loop_Time : 0.0104 | Model_Time : 0.0454 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0204 | optim_time : 0.0016 
Epoch 00027 | Loss 2.0808 | Accuracy 0.5085 | Time : 0.0564 | Loop_Time : 0.0105 | Model_Time : 0.0458 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0208 | optim_time : 0.0017 
Epoch 00028 | Loss 2.0600 | Accuracy 0.5118 | Time : 0.0562 | Loop_Time : 0.0103 | Model_Time : 0.0458 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0208 | optim_time : 0.0016 
Epoch 00029 | Loss 2.0342 | Accuracy 0.5166 | Time : 0.0561 | Loop_Time : 0.0105 | Model_Time : 0.0455 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0205 | optim_time : 0.0017 
Epoch 00030 | Loss 2.0055 | Accuracy 0.5199 | Time : 0.0560 | Loop_Time : 0.0104 | Model_Time : 0.0456 | x_y_time : 0.0000 | pred_time : 0.0190 | backward_time : 0.0205 | optim_time : 0.0017 
Epoch 00031 | Loss 1.9847 | Accuracy 0.5240 | Time : 0.0564 | Loop_Time : 0.0105 | Model_Time : 0.0458 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0208 | optim_time : 0.0016 
Epoch 00032 | Loss 1.9642 | Accuracy 0.5274 | Time : 0.0564 | Loop_Time : 0.0107 | Model_Time : 0.0457 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0207 | optim_time : 0.0016 
Epoch 00033 | Loss 1.9462 | Accuracy 0.5302 | Time : 0.0563 | Loop_Time : 0.0105 | Model_Time : 0.0457 | x_y_time : 0.0000 | pred_time : 0.0191 | backward_time : 0.0205 | optim_time : 0.0018 
Epoch 00034 | Loss 1.9334 | Accuracy 0.5316 | Time : 0.0559 | Loop_Time : 0.0103 | Model_Time : 0.0455 | x_y_time : 0.0000 | pred_time : 0.0188 | backward_time : 0.0206 | optim_time : 0.0016 
Epoch 00035 | Loss 1.9085 | Accuracy 0.5353 | Time : 0.0562 | Loop_Time : 0.0106 | Model_Time : 0.0455 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0205 | optim_time : 0.0016 
Epoch 00036 | Loss 1.8905 | Accuracy 0.5385 | Time : 0.0563 | Loop_Time : 0.0106 | Model_Time : 0.0457 | x_y_time : 0.0000 | pred_time : 0.0190 | backward_time : 0.0205 | optim_time : 0.0017 
Epoch 00037 | Loss 1.8772 | Accuracy 0.5405 | Time : 0.0567 | Loop_Time : 0.0107 | Model_Time : 0.0459 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0209 | optim_time : 0.0018 
Epoch 00038 | Loss 1.8545 | Accuracy 0.5422 | Time : 0.0564 | Loop_Time : 0.0106 | Model_Time : 0.0457 | x_y_time : 0.0000 | pred_time : 0.0189 | backward_time : 0.0207 | optim_time : 0.0016 
Epoch 00039 | Loss 1.8411 | Accuracy 0.5444 | Time : 0.0562 | Loop_Time : 0.0104 | Model_Time : 0.0457 | x_y_time : 0.0000 | pred_time : 0.0190 | backward_time : 0.0206 | optim_time : 0.0018 
