Dataset = ogbn-products, batch_size = 8192
Layer_1 85077 | Layer_2 203266 | Layer_3 407400
Epoch 00000 | Loss 2.8647 | Accuracy 0.7147 | Time : 1.8773 | Loop_Time : 0.2319 | Model_Time : 1.6454 | x_y_time : 0.0007 | pred_time : 1.2902 | backward_time : 0.2528 | optim_time : 0.0220 
Epoch 00001 | Loss 1.2660 | Accuracy 0.7983 | Time : 0.9176 | Loop_Time : 0.1704 | Model_Time : 0.7471 | x_y_time : 0.0003 | pred_time : 0.3844 | backward_time : 0.2632 | optim_time : 0.0214 
Epoch 00002 | Loss 1.0084 | Accuracy 0.8298 | Time : 0.9186 | Loop_Time : 0.1708 | Model_Time : 0.7478 | x_y_time : 0.0003 | pred_time : 0.3849 | backward_time : 0.2635 | optim_time : 0.0221 
Epoch 00003 | Loss 0.9341 | Accuracy 0.8418 | Time : 0.9165 | Loop_Time : 0.1695 | Model_Time : 0.7470 | x_y_time : 0.0003 | pred_time : 0.3843 | backward_time : 0.2633 | optim_time : 0.0212 
Epoch 00004 | Loss 0.7850 | Accuracy 0.8507 | Time : 0.9172 | Loop_Time : 0.1694 | Model_Time : 0.7478 | x_y_time : 0.0003 | pred_time : 0.3848 | backward_time : 0.2634 | optim_time : 0.0215 
Epoch 00005 | Loss 0.7108 | Accuracy 0.8560 | Time : 0.9172 | Loop_Time : 0.1690 | Model_Time : 0.7482 | x_y_time : 0.0003 | pred_time : 0.3850 | backward_time : 0.2631 | optim_time : 0.0203 
Epoch 00006 | Loss 0.6857 | Accuracy 0.8588 | Time : 0.9171 | Loop_Time : 0.1693 | Model_Time : 0.7477 | x_y_time : 0.0003 | pred_time : 0.3846 | backward_time : 0.2635 | optim_time : 0.0220 
Epoch 00007 | Loss 0.6378 | Accuracy 0.8637 | Time : 0.9169 | Loop_Time : 0.1682 | Model_Time : 0.7486 | x_y_time : 0.0003 | pred_time : 0.3854 | backward_time : 0.2633 | optim_time : 0.0219 
Epoch 00008 | Loss 0.6328 | Accuracy 0.8662 | Time : 0.9166 | Loop_Time : 0.1689 | Model_Time : 0.7477 | x_y_time : 0.0003 | pred_time : 0.3847 | backward_time : 0.2634 | optim_time : 0.0221 
Epoch 00009 | Loss 0.5680 | Accuracy 0.8675 | Time : 0.9167 | Loop_Time : 0.1692 | Model_Time : 0.7475 | x_y_time : 0.0003 | pred_time : 0.3843 | backward_time : 0.2632 | optim_time : 0.0211 
Epoch 00010 | Loss 0.5801 | Accuracy 0.8720 | Time : 0.9171 | Loop_Time : 0.1690 | Model_Time : 0.7480 | x_y_time : 0.0003 | pred_time : 0.3851 | backward_time : 0.2634 | optim_time : 0.0212 
Epoch 00011 | Loss 0.5396 | Accuracy 0.8729 | Time : 0.9164 | Loop_Time : 0.1690 | Model_Time : 0.7474 | x_y_time : 0.0003 | pred_time : 0.3847 | backward_time : 0.2629 | optim_time : 0.0207 
Epoch 00012 | Loss 0.5309 | Accuracy 0.8753 | Time : 0.9160 | Loop_Time : 0.1686 | Model_Time : 0.7473 | x_y_time : 0.0003 | pred_time : 0.3844 | backward_time : 0.2635 | optim_time : 0.0218 
Epoch 00013 | Loss 0.5275 | Accuracy 0.8782 | Time : 0.9155 | Loop_Time : 0.1683 | Model_Time : 0.7472 | x_y_time : 0.0003 | pred_time : 0.3844 | backward_time : 0.2630 | optim_time : 0.0211 
Epoch 00014 | Loss 0.5155 | Accuracy 0.8764 | Time : 0.9177 | Loop_Time : 0.1693 | Model_Time : 0.7484 | x_y_time : 0.0003 | pred_time : 0.3849 | backward_time : 0.2636 | optim_time : 0.0218 
Epoch 00015 | Loss 0.5211 | Accuracy 0.8779 | Time : 0.9166 | Loop_Time : 0.1684 | Model_Time : 0.7482 | x_y_time : 0.0004 | pred_time : 0.3851 | backward_time : 0.2634 | optim_time : 0.0213 
Epoch 00016 | Loss 0.5522 | Accuracy 0.8787 | Time : 0.9164 | Loop_Time : 0.1683 | Model_Time : 0.7480 | x_y_time : 0.0003 | pred_time : 0.3848 | backward_time : 0.2636 | optim_time : 0.0213 
Epoch 00017 | Loss 0.4807 | Accuracy 0.8798 | Time : 0.9171 | Loop_Time : 0.1690 | Model_Time : 0.7480 | x_y_time : 0.0003 | pred_time : 0.3847 | backward_time : 0.2636 | optim_time : 0.0205 
Epoch 00018 | Loss 0.4714 | Accuracy 0.8822 | Time : 0.9171 | Loop_Time : 0.1688 | Model_Time : 0.7483 | x_y_time : 0.0003 | pred_time : 0.3846 | backward_time : 0.2636 | optim_time : 0.0205 
Epoch 00019 | Loss 0.4590 | Accuracy 0.8828 | Time : 0.9181 | Loop_Time : 0.1692 | Model_Time : 0.7487 | x_y_time : 0.0003 | pred_time : 0.3851 | backward_time : 0.2638 | optim_time : 0.0214 
Epoch 00020 | Loss 0.4566 | Accuracy 0.8824 | Time : 0.9167 | Loop_Time : 0.1687 | Model_Time : 0.7479 | x_y_time : 0.0003 | pred_time : 0.3847 | backward_time : 0.2635 | optim_time : 0.0213 
Epoch 00021 | Loss 0.4524 | Accuracy 0.8825 | Time : 0.9169 | Loop_Time : 0.1691 | Model_Time : 0.7478 | x_y_time : 0.0003 | pred_time : 0.3844 | backward_time : 0.2635 | optim_time : 0.0211 
Epoch 00022 | Loss 0.4379 | Accuracy 0.8838 | Time : 0.9178 | Loop_Time : 0.1688 | Model_Time : 0.7489 | x_y_time : 0.0003 | pred_time : 0.3850 | backward_time : 0.2637 | optim_time : 0.0213 
Epoch 00023 | Loss 0.4441 | Accuracy 0.8840 | Time : 0.9187 | Loop_Time : 0.1700 | Model_Time : 0.7486 | x_y_time : 0.0003 | pred_time : 0.3851 | backward_time : 0.2636 | optim_time : 0.0206 
Epoch 00024 | Loss 0.4648 | Accuracy 0.8843 | Time : 0.9167 | Loop_Time : 0.1683 | Model_Time : 0.7483 | x_y_time : 0.0003 | pred_time : 0.3847 | backward_time : 0.2641 | optim_time : 0.0224 
Epoch 00025 | Loss 0.4478 | Accuracy 0.8847 | Time : 0.9168 | Loop_Time : 0.1679 | Model_Time : 0.7488 | x_y_time : 0.0003 | pred_time : 0.3848 | backward_time : 0.2639 | optim_time : 0.0203 
Epoch 00026 | Loss 0.4265 | Accuracy 0.8854 | Time : 0.9180 | Loop_Time : 0.1691 | Model_Time : 0.7488 | x_y_time : 0.0003 | pred_time : 0.3852 | backward_time : 0.2638 | optim_time : 0.0216 
Epoch 00027 | Loss 0.4520 | Accuracy 0.8862 | Time : 0.9168 | Loop_Time : 0.1678 | Model_Time : 0.7489 | x_y_time : 0.0003 | pred_time : 0.3849 | backward_time : 0.2639 | optim_time : 0.0213 
Epoch 00028 | Loss 0.4352 | Accuracy 0.8845 | Time : 0.9183 | Loop_Time : 0.1690 | Model_Time : 0.7492 | x_y_time : 0.0003 | pred_time : 0.3852 | backward_time : 0.2641 | optim_time : 0.0222 
Epoch 00029 | Loss 0.4452 | Accuracy 0.8866 | Time : 0.9190 | Loop_Time : 0.1688 | Model_Time : 0.7501 | x_y_time : 0.0003 | pred_time : 0.3859 | backward_time : 0.2641 | optim_time : 0.0214 
Epoch 00030 | Loss 0.4267 | Accuracy 0.8861 | Time : 0.9186 | Loop_Time : 0.1687 | Model_Time : 0.7498 | x_y_time : 0.0003 | pred_time : 0.3855 | backward_time : 0.2642 | optim_time : 0.0218 
Epoch 00031 | Loss 0.4089 | Accuracy 0.8886 | Time : 0.9198 | Loop_Time : 0.1689 | Model_Time : 0.7509 | x_y_time : 0.0003 | pred_time : 0.3854 | backward_time : 0.2651 | optim_time : 0.0217 
Epoch 00032 | Loss 0.4001 | Accuracy 0.8898 | Time : 0.9207 | Loop_Time : 0.1692 | Model_Time : 0.7515 | x_y_time : 0.0003 | pred_time : 0.3859 | backward_time : 0.2652 | optim_time : 0.0205 
Epoch 00033 | Loss 0.4409 | Accuracy 0.8885 | Time : 0.9218 | Loop_Time : 0.1693 | Model_Time : 0.7524 | x_y_time : 0.0003 | pred_time : 0.3864 | backward_time : 0.2653 | optim_time : 0.0209 
Epoch 00034 | Loss 0.4493 | Accuracy 0.8858 | Time : 0.9225 | Loop_Time : 0.1695 | Model_Time : 0.7529 | x_y_time : 0.0003 | pred_time : 0.3863 | backward_time : 0.2658 | optim_time : 0.0213 
Epoch 00035 | Loss 0.4108 | Accuracy 0.8889 | Time : 0.9222 | Loop_Time : 0.1684 | Model_Time : 0.7538 | x_y_time : 0.0003 | pred_time : 0.3866 | backward_time : 0.2662 | optim_time : 0.0216 
Epoch 00036 | Loss 0.4020 | Accuracy 0.8891 | Time : 0.9241 | Loop_Time : 0.1697 | Model_Time : 0.7544 | x_y_time : 0.0003 | pred_time : 0.3870 | backward_time : 0.2662 | optim_time : 0.0212 
Epoch 00037 | Loss 0.4083 | Accuracy 0.8896 | Time : 0.9240 | Loop_Time : 0.1692 | Model_Time : 0.7548 | x_y_time : 0.0003 | pred_time : 0.3875 | backward_time : 0.2662 | optim_time : 0.0212 
Epoch 00038 | Loss 0.4167 | Accuracy 0.8909 | Time : 0.9244 | Loop_Time : 0.1696 | Model_Time : 0.7548 | x_y_time : 0.0003 | pred_time : 0.3874 | backward_time : 0.2662 | optim_time : 0.0207 
Epoch 00039 | Loss 0.4183 | Accuracy 0.8908 | Time : 0.9266 | Loop_Time : 0.1707 | Model_Time : 0.7559 | x_y_time : 0.0003 | pred_time : 0.3875 | backward_time : 0.2670 | optim_time : 0.0213 
Epoch 00040 | Loss 0.4074 | Accuracy 0.8916 | Time : 0.9275 | Loop_Time : 0.1709 | Model_Time : 0.7566 | x_y_time : 0.0003 | pred_time : 0.3875 | backward_time : 0.2673 | optim_time : 0.0207 
Epoch 00041 | Loss 0.3976 | Accuracy 0.8909 | Time : 0.9272 | Loop_Time : 0.1689 | Model_Time : 0.7581 | x_y_time : 0.0003 | pred_time : 0.3886 | backward_time : 0.2677 | optim_time : 0.0203 
Epoch 00042 | Loss 0.3926 | Accuracy 0.8916 | Time : 0.9267 | Loop_Time : 0.1694 | Model_Time : 0.7572 | x_y_time : 0.0003 | pred_time : 0.3879 | backward_time : 0.2676 | optim_time : 0.0211 
Epoch 00043 | Loss 0.3839 | Accuracy 0.8927 | Time : 0.9274 | Loop_Time : 0.1700 | Model_Time : 0.7573 | x_y_time : 0.0003 | pred_time : 0.3874 | backward_time : 0.2676 | optim_time : 0.0210 
Epoch 00044 | Loss 0.3781 | Accuracy 0.8941 | Time : 0.9277 | Loop_Time : 0.1692 | Model_Time : 0.7584 | x_y_time : 0.0003 | pred_time : 0.3885 | backward_time : 0.2679 | optim_time : 0.0205 
Epoch 00045 | Loss 0.3811 | Accuracy 0.8931 | Time : 0.9292 | Loop_Time : 0.1701 | Model_Time : 0.7590 | x_y_time : 0.0003 | pred_time : 0.3887 | backward_time : 0.2681 | optim_time : 0.0217 
Epoch 00046 | Loss 0.4061 | Accuracy 0.8917 | Time : 0.9270 | Loop_Time : 0.1697 | Model_Time : 0.7573 | x_y_time : 0.0003 | pred_time : 0.3876 | backward_time : 0.2677 | optim_time : 0.0205 
Epoch 00047 | Loss 0.4045 | Accuracy 0.8906 | Time : 0.9299 | Loop_Time : 0.1704 | Model_Time : 0.7594 | x_y_time : 0.0003 | pred_time : 0.3887 | backward_time : 0.2685 | optim_time : 0.0208 
Epoch 00048 | Loss 0.4082 | Accuracy 0.8901 | Time : 0.9285 | Loop_Time : 0.1694 | Model_Time : 0.7590 | x_y_time : 0.0003 | pred_time : 0.3883 | backward_time : 0.2683 | optim_time : 0.0218 
Epoch 00049 | Loss 0.4226 | Accuracy 0.8912 | Time : 0.9292 | Loop_Time : 0.1698 | Model_Time : 0.7594 | x_y_time : 0.0003 | pred_time : 0.3888 | backward_time : 0.2680 | optim_time : 0.0213 
Epoch 00050 | Loss 0.4284 | Accuracy 0.8916 | Time : 0.9281 | Loop_Time : 0.1694 | Model_Time : 0.7587 | x_y_time : 0.0003 | pred_time : 0.3882 | backward_time : 0.2682 | optim_time : 0.0216 
Epoch 00051 | Loss 0.4101 | Accuracy 0.8913 | Time : 0.9291 | Loop_Time : 0.1695 | Model_Time : 0.7595 | x_y_time : 0.0003 | pred_time : 0.3888 | backward_time : 0.2682 | optim_time : 0.0209 
Epoch 00052 | Loss 0.4086 | Accuracy 0.8946 | Time : 0.9290 | Loop_Time : 0.1689 | Model_Time : 0.7601 | x_y_time : 0.0003 | pred_time : 0.3890 | backward_time : 0.2685 | optim_time : 0.0220 
Epoch 00053 | Loss 0.3992 | Accuracy 0.8938 | Time : 0.9274 | Loop_Time : 0.1696 | Model_Time : 0.7577 | x_y_time : 0.0003 | pred_time : 0.3885 | backward_time : 0.2672 | optim_time : 0.0206 
Epoch 00054 | Loss 0.3808 | Accuracy 0.8934 | Time : 0.9307 | Loop_Time : 0.1698 | Model_Time : 0.7608 | x_y_time : 0.0003 | pred_time : 0.3893 | backward_time : 0.2687 | optim_time : 0.0209 
Epoch 00055 | Loss 0.3903 | Accuracy 0.8942 | Time : 0.9299 | Loop_Time : 0.1694 | Model_Time : 0.7604 | x_y_time : 0.0003 | pred_time : 0.3892 | backward_time : 0.2687 | optim_time : 0.0212 
Epoch 00056 | Loss 0.4205 | Accuracy 0.8925 | Time : 0.9305 | Loop_Time : 0.1703 | Model_Time : 0.7602 | x_y_time : 0.0003 | pred_time : 0.3897 | backward_time : 0.2680 | optim_time : 0.0199 
Epoch 00057 | Loss 0.4096 | Accuracy 0.8949 | Time : 0.9320 | Loop_Time : 0.1713 | Model_Time : 0.7606 | x_y_time : 0.0003 | pred_time : 0.3891 | backward_time : 0.2690 | optim_time : 0.0219 
Epoch 00058 | Loss 0.3831 | Accuracy 0.8942 | Time : 0.9286 | Loop_Time : 0.1696 | Model_Time : 0.7589 | x_y_time : 0.0003 | pred_time : 0.3886 | backward_time : 0.2682 | optim_time : 0.0212 
