Dataset = ogbn-products, batch_size = 65536
Layer_1 219950 | Layer_2 428898 | Layer_3 782981
Epoch 00000 | Loss 6.6197 | Accuracy 0.3110 | Time : 1.2406 | Loop_Time : 0.1060 | Model_Time : 1.1346 | x_y_time : 0.0001 | pred_time : 1.0301 | backward_time : 0.0748 | optim_time : 0.0046 
Epoch 00001 | Loss 3.8752 | Accuracy 0.3874 | Time : 0.2667 | Loop_Time : 0.0483 | Model_Time : 0.2184 | x_y_time : 0.0001 | pred_time : 0.1130 | backward_time : 0.0759 | optim_time : 0.0039 
Epoch 00002 | Loss 3.6750 | Accuracy 0.5284 | Time : 0.2669 | Loop_Time : 0.0473 | Model_Time : 0.2195 | x_y_time : 0.0001 | pred_time : 0.1131 | backward_time : 0.0774 | optim_time : 0.0033 
Epoch 00003 | Loss 2.6613 | Accuracy 0.5810 | Time : 0.2692 | Loop_Time : 0.0489 | Model_Time : 0.2202 | x_y_time : 0.0001 | pred_time : 0.1127 | backward_time : 0.0790 | optim_time : 0.0033 
Epoch 00004 | Loss 2.1846 | Accuracy 0.5816 | Time : 0.2692 | Loop_Time : 0.0477 | Model_Time : 0.2215 | x_y_time : 0.0001 | pred_time : 0.1135 | backward_time : 0.0793 | optim_time : 0.0035 
Epoch 00005 | Loss 2.1871 | Accuracy 0.5795 | Time : 0.2686 | Loop_Time : 0.0476 | Model_Time : 0.2209 | x_y_time : 0.0001 | pred_time : 0.1131 | backward_time : 0.0793 | optim_time : 0.0035 
Epoch 00006 | Loss 2.3491 | Accuracy 0.5994 | Time : 0.2694 | Loop_Time : 0.0478 | Model_Time : 0.2215 | x_y_time : 0.0001 | pred_time : 0.1136 | backward_time : 0.0793 | optim_time : 0.0034 
Epoch 00007 | Loss 2.0933 | Accuracy 0.6463 | Time : 0.2688 | Loop_Time : 0.0477 | Model_Time : 0.2211 | x_y_time : 0.0001 | pred_time : 0.1133 | backward_time : 0.0793 | optim_time : 0.0037 
Epoch 00008 | Loss 2.2035 | Accuracy 0.6759 | Time : 0.2692 | Loop_Time : 0.0478 | Model_Time : 0.2213 | x_y_time : 0.0001 | pred_time : 0.1132 | backward_time : 0.0794 | optim_time : 0.0038 
Epoch 00009 | Loss 2.0164 | Accuracy 0.6969 | Time : 0.2689 | Loop_Time : 0.0479 | Model_Time : 0.2210 | x_y_time : 0.0001 | pred_time : 0.1133 | backward_time : 0.0793 | optim_time : 0.0037 
Epoch 00010 | Loss 1.7676 | Accuracy 0.7082 | Time : 0.2685 | Loop_Time : 0.0475 | Model_Time : 0.2209 | x_y_time : 0.0001 | pred_time : 0.1131 | backward_time : 0.0794 | optim_time : 0.0034 
Epoch 00011 | Loss 1.6937 | Accuracy 0.7077 | Time : 0.2682 | Loop_Time : 0.0473 | Model_Time : 0.2209 | x_y_time : 0.0001 | pred_time : 0.1132 | backward_time : 0.0793 | optim_time : 0.0034 
Epoch 00012 | Loss 2.0246 | Accuracy 0.7040 | Time : 0.2692 | Loop_Time : 0.0477 | Model_Time : 0.2214 | x_y_time : 0.0001 | pred_time : 0.1132 | backward_time : 0.0794 | optim_time : 0.0036 
Epoch 00013 | Loss 1.4490 | Accuracy 0.7077 | Time : 0.2690 | Loop_Time : 0.0478 | Model_Time : 0.2212 | x_y_time : 0.0001 | pred_time : 0.1134 | backward_time : 0.0793 | optim_time : 0.0035 
