Dataset = igb-small, batch_size = 16384
Layer_1 146811 | Layer_2 637313 | Layer_3 951426
Epoch 00000 | Loss 1.3968 | Accuracy 0.7101 | Time : 7.6075 | Loop_Time : 0.5593 | Model_Time : 7.0481 | x_y_time : 0.0010 | pred_time : 4.2776 | backward_time : 2.0907 | optim_time : 0.0327 
Epoch 00001 | Loss 0.8654 | Accuracy 0.7270 | Time : 6.7167 | Loop_Time : 0.5466 | Model_Time : 6.1700 | x_y_time : 0.0005 | pred_time : 3.3946 | backward_time : 2.0940 | optim_time : 0.0310 
Epoch 00002 | Loss 0.8105 | Accuracy 0.7330 | Time : 6.7330 | Loop_Time : 0.5473 | Model_Time : 6.1856 | x_y_time : 0.0005 | pred_time : 3.4017 | backward_time : 2.0983 | optim_time : 0.0316 
Epoch 00003 | Loss 0.7858 | Accuracy 0.7368 | Time : 6.7476 | Loop_Time : 0.5474 | Model_Time : 6.2001 | x_y_time : 0.0005 | pred_time : 3.4098 | backward_time : 2.1030 | optim_time : 0.0339 
Epoch 00004 | Loss 0.7697 | Accuracy 0.7393 | Time : 6.7552 | Loop_Time : 0.5478 | Model_Time : 6.2073 | x_y_time : 0.0005 | pred_time : 3.4130 | backward_time : 2.1056 | optim_time : 0.0321 
Epoch 00005 | Loss 0.7585 | Accuracy 0.7415 | Time : 6.7668 | Loop_Time : 0.5479 | Model_Time : 6.2188 | x_y_time : 0.0005 | pred_time : 3.4195 | backward_time : 2.1082 | optim_time : 0.0326 
Epoch 00006 | Loss 0.7508 | Accuracy 0.7420 | Time : 6.7708 | Loop_Time : 0.5480 | Model_Time : 6.2228 | x_y_time : 0.0005 | pred_time : 3.4235 | backward_time : 2.1086 | optim_time : 0.0319 
Epoch 00007 | Loss 0.7447 | Accuracy 0.7436 | Time : 6.7767 | Loop_Time : 0.5462 | Model_Time : 6.2304 | x_y_time : 0.0005 | pred_time : 3.4276 | backward_time : 2.1102 | optim_time : 0.0311 
Epoch 00008 | Loss 0.7398 | Accuracy 0.7443 | Time : 6.7904 | Loop_Time : 0.5481 | Model_Time : 6.2422 | x_y_time : 0.0005 | pred_time : 3.4333 | backward_time : 2.1137 | optim_time : 0.0324 
Epoch 00009 | Loss 0.7365 | Accuracy 0.7448 | Time : 6.7904 | Loop_Time : 0.5463 | Model_Time : 6.2440 | x_y_time : 0.0005 | pred_time : 3.4356 | backward_time : 2.1110 | optim_time : 0.0316 
Epoch 00010 | Loss 0.7336 | Accuracy 0.7442 | Time : 6.8018 | Loop_Time : 0.5475 | Model_Time : 6.2542 | x_y_time : 0.0005 | pred_time : 3.4404 | backward_time : 2.1150 | optim_time : 0.0322 
Epoch 00011 | Loss 0.7319 | Accuracy 0.7448 | Time : 6.8146 | Loop_Time : 0.5485 | Model_Time : 6.2660 | x_y_time : 0.0005 | pred_time : 3.4486 | backward_time : 2.1173 | optim_time : 0.0331 
Epoch 00012 | Loss 0.7300 | Accuracy 0.7450 | Time : 6.8321 | Loop_Time : 0.5573 | Model_Time : 6.2747 | x_y_time : 0.0005 | pred_time : 3.4527 | backward_time : 2.1189 | optim_time : 0.0356 
Epoch 00013 | Loss 0.7285 | Accuracy 0.7454 | Time : 6.8218 | Loop_Time : 0.5491 | Model_Time : 6.2726 | x_y_time : 0.0005 | pred_time : 3.4523 | backward_time : 2.1173 | optim_time : 0.0319 
Epoch 00014 | Loss 0.7273 | Accuracy 0.7453 | Time : 6.8248 | Loop_Time : 0.5493 | Model_Time : 6.2754 | x_y_time : 0.0005 | pred_time : 3.4531 | backward_time : 2.1175 | optim_time : 0.0318 
Epoch 00015 | Loss 0.7261 | Accuracy 0.7453 | Time : 6.8254 | Loop_Time : 0.5491 | Model_Time : 6.2762 | x_y_time : 0.0005 | pred_time : 3.4532 | backward_time : 2.1174 | optim_time : 0.0330 
Epoch 00016 | Loss 0.7252 | Accuracy 0.7439 | Time : 6.8190 | Loop_Time : 0.5487 | Model_Time : 6.2702 | x_y_time : 0.0005 | pred_time : 3.4504 | backward_time : 2.1140 | optim_time : 0.0331 
Epoch 00017 | Loss 0.7247 | Accuracy 0.7459 | Time : 6.8306 | Loop_Time : 0.5487 | Model_Time : 6.2818 | x_y_time : 0.0005 | pred_time : 3.4546 | backward_time : 2.1196 | optim_time : 0.0325 
