Dataset = ogbn-products, batch_size = 16384
Layer_1 97181 | Layer_2 179286 | Layer_3 299295
Epoch 00000 | Loss 4.1786 | Accuracy 0.5834 | Time : 1.4078 | Loop_Time : 0.1418 | Model_Time : 1.2659 | x_y_time : 0.0004 | pred_time : 1.0890 | backward_time : 0.1295 | optim_time : 0.0127 
Epoch 00001 | Loss 1.9630 | Accuracy 0.7034 | Time : 0.4410 | Loop_Time : 0.0821 | Model_Time : 0.3588 | x_y_time : 0.0002 | pred_time : 0.1767 | backward_time : 0.1377 | optim_time : 0.0111 
Epoch 00002 | Loss 1.4881 | Accuracy 0.7418 | Time : 0.4405 | Loop_Time : 0.0814 | Model_Time : 0.3590 | x_y_time : 0.0002 | pred_time : 0.1768 | backward_time : 0.1377 | optim_time : 0.0109 
Epoch 00003 | Loss 1.3324 | Accuracy 0.7749 | Time : 0.4408 | Loop_Time : 0.0815 | Model_Time : 0.3592 | x_y_time : 0.0002 | pred_time : 0.1770 | backward_time : 0.1377 | optim_time : 0.0113 
Epoch 00004 | Loss 1.1827 | Accuracy 0.8011 | Time : 0.4412 | Loop_Time : 0.0808 | Model_Time : 0.3604 | x_y_time : 0.0002 | pred_time : 0.1769 | backward_time : 0.1388 | optim_time : 0.0110 
Epoch 00005 | Loss 1.0233 | Accuracy 0.8120 | Time : 0.4438 | Loop_Time : 0.0836 | Model_Time : 0.3601 | x_y_time : 0.0002 | pred_time : 0.1775 | backward_time : 0.1380 | optim_time : 0.0119 
Epoch 00006 | Loss 0.9673 | Accuracy 0.8214 | Time : 0.4411 | Loop_Time : 0.0816 | Model_Time : 0.3595 | x_y_time : 0.0002 | pred_time : 0.1768 | backward_time : 0.1379 | optim_time : 0.0113 
Epoch 00007 | Loss 0.9164 | Accuracy 0.8293 | Time : 0.4409 | Loop_Time : 0.0815 | Model_Time : 0.3594 | x_y_time : 0.0002 | pred_time : 0.1769 | backward_time : 0.1379 | optim_time : 0.0107 
Epoch 00008 | Loss 0.8806 | Accuracy 0.8359 | Time : 0.4400 | Loop_Time : 0.0808 | Model_Time : 0.3592 | x_y_time : 0.0002 | pred_time : 0.1768 | backward_time : 0.1379 | optim_time : 0.0117 
Epoch 00009 | Loss 0.8540 | Accuracy 0.8400 | Time : 0.4434 | Loop_Time : 0.0831 | Model_Time : 0.3603 | x_y_time : 0.0002 | pred_time : 0.1776 | backward_time : 0.1381 | optim_time : 0.0114 
Epoch 00010 | Loss 0.8106 | Accuracy 0.8419 | Time : 0.4424 | Loop_Time : 0.0826 | Model_Time : 0.3597 | x_y_time : 0.0002 | pred_time : 0.1771 | backward_time : 0.1379 | optim_time : 0.0114 
