Dataset = ogbn-arxiv, batch_size = 1024
Layer_1 4609 | Layer_2 12654 | Layer_3 23832
Epoch 00000 | Loss 2.6058 | Accuracy 0.4951 | Time : 2.1944 | Loop_Time : 0.4004 | Model_Time : 1.7938 | x_y_time : 0.0030 | pred_time : 1.2636 | backward_time : 0.4229 | optim_time : 0.0936 
Epoch 00001 | Loss 1.8778 | Accuracy 0.5583 | Time : 1.2749 | Loop_Time : 0.4041 | Model_Time : 0.8707 | x_y_time : 0.0015 | pred_time : 0.3242 | backward_time : 0.4390 | optim_time : 0.0954 
Epoch 00002 | Loss 1.6797 | Accuracy 0.5770 | Time : 1.2801 | Loop_Time : 0.4066 | Model_Time : 0.8733 | x_y_time : 0.0015 | pred_time : 0.3257 | backward_time : 0.4386 | optim_time : 0.0969 
Epoch 00003 | Loss 1.5847 | Accuracy 0.5826 | Time : 1.2598 | Loop_Time : 0.3955 | Model_Time : 0.8642 | x_y_time : 0.0014 | pred_time : 0.3203 | backward_time : 0.4385 | optim_time : 0.0935 
Epoch 00004 | Loss 1.5318 | Accuracy 0.5929 | Time : 1.2576 | Loop_Time : 0.3938 | Model_Time : 0.8637 | x_y_time : 0.0015 | pred_time : 0.3198 | backward_time : 0.4383 | optim_time : 0.0935 
Epoch 00005 | Loss 1.4911 | Accuracy 0.5973 | Time : 1.2813 | Loop_Time : 0.4071 | Model_Time : 0.8741 | x_y_time : 0.0015 | pred_time : 0.3268 | backward_time : 0.4392 | optim_time : 0.0958 
Epoch 00006 | Loss 1.4597 | Accuracy 0.5978 | Time : 1.2792 | Loop_Time : 0.4063 | Model_Time : 0.8727 | x_y_time : 0.0015 | pred_time : 0.3261 | backward_time : 0.4384 | optim_time : 0.0960 
Epoch 00007 | Loss 1.4392 | Accuracy 0.6026 | Time : 1.2844 | Loop_Time : 0.4089 | Model_Time : 0.8753 | x_y_time : 0.0015 | pred_time : 0.3282 | backward_time : 0.4388 | optim_time : 0.0961 
Epoch 00008 | Loss 1.4179 | Accuracy 0.6043 | Time : 1.2624 | Loop_Time : 0.3961 | Model_Time : 0.8662 | x_y_time : 0.0014 | pred_time : 0.3212 | backward_time : 0.4400 | optim_time : 0.0930 
Epoch 00009 | Loss 1.4051 | Accuracy 0.6061 | Time : 1.2634 | Loop_Time : 0.3950 | Model_Time : 0.8682 | x_y_time : 0.0014 | pred_time : 0.3211 | backward_time : 0.4409 | optim_time : 0.0942 
Epoch 00010 | Loss 1.3932 | Accuracy 0.6059 | Time : 1.2767 | Loop_Time : 0.4039 | Model_Time : 0.8726 | x_y_time : 0.0015 | pred_time : 0.3245 | backward_time : 0.4399 | optim_time : 0.0961 
Epoch 00011 | Loss 1.3820 | Accuracy 0.6056 | Time : 1.2599 | Loop_Time : 0.3949 | Model_Time : 0.8648 | x_y_time : 0.0015 | pred_time : 0.3206 | backward_time : 0.4402 | optim_time : 0.0921 
Epoch 00012 | Loss 1.3710 | Accuracy 0.6045 | Time : 1.2661 | Loop_Time : 0.3965 | Model_Time : 0.8694 | x_y_time : 0.0015 | pred_time : 0.3223 | backward_time : 0.4399 | optim_time : 0.0952 
Epoch 00013 | Loss 1.3680 | Accuracy 0.6098 | Time : 1.2881 | Loop_Time : 0.4088 | Model_Time : 0.8791 | x_y_time : 0.0015 | pred_time : 0.3283 | backward_time : 0.4408 | optim_time : 0.0978 
Epoch 00014 | Loss 1.3587 | Accuracy 0.6091 | Time : 1.2801 | Loop_Time : 0.4058 | Model_Time : 0.8741 | x_y_time : 0.0015 | pred_time : 0.3262 | backward_time : 0.4402 | optim_time : 0.0955 
Epoch 00015 | Loss 1.3512 | Accuracy 0.6101 | Time : 1.2658 | Loop_Time : 0.3970 | Model_Time : 0.8686 | x_y_time : 0.0015 | pred_time : 0.3224 | backward_time : 0.4407 | optim_time : 0.0934 
Epoch 00016 | Loss 1.3448 | Accuracy 0.6070 | Time : 1.2787 | Loop_Time : 0.4046 | Model_Time : 0.8740 | x_y_time : 0.0015 | pred_time : 0.3250 | backward_time : 0.4401 | optim_time : 0.0968 
Epoch 00017 | Loss 1.3391 | Accuracy 0.6095 | Time : 1.2626 | Loop_Time : 0.3955 | Model_Time : 0.8669 | x_y_time : 0.0015 | pred_time : 0.3213 | backward_time : 0.4400 | optim_time : 0.0937 
Epoch 00018 | Loss 1.3392 | Accuracy 0.6087 | Time : 1.2837 | Loop_Time : 0.4063 | Model_Time : 0.8772 | x_y_time : 0.0015 | pred_time : 0.3267 | backward_time : 0.4409 | optim_time : 0.0974 
Epoch 00019 | Loss 1.3299 | Accuracy 0.6131 | Time : 1.2813 | Loop_Time : 0.4063 | Model_Time : 0.8749 | x_y_time : 0.0015 | pred_time : 0.3259 | backward_time : 0.4408 | optim_time : 0.0960 
Epoch 00020 | Loss 1.3273 | Accuracy 0.6118 | Time : 1.2681 | Loop_Time : 0.3979 | Model_Time : 0.8701 | x_y_time : 0.0015 | pred_time : 0.3232 | backward_time : 0.4409 | optim_time : 0.0939 
Epoch 00021 | Loss 1.3190 | Accuracy 0.6109 | Time : 1.2723 | Loop_Time : 0.4025 | Model_Time : 0.8696 | x_y_time : 0.0015 | pred_time : 0.3238 | backward_time : 0.4380 | optim_time : 0.0958 
Epoch 00022 | Loss 1.3166 | Accuracy 0.6084 | Time : 1.2629 | Loop_Time : 0.3972 | Model_Time : 0.8655 | x_y_time : 0.0015 | pred_time : 0.3222 | backward_time : 0.4380 | optim_time : 0.0932 
