Dataset = igb-small, batch_size = 1024
Layer_1 8215 | Layer_2 56676 | Layer_3 270706
Epoch 00000 | Loss 0.8390 | Accuracy 0.7381 | Time : 21.5208 | Loop_Time : 2.4914 | Model_Time : 19.0287 | x_y_time : 0.0157 | pred_time : 10.4548 | backward_time : 5.3382 | optim_time : 0.4980 
Epoch 00001 | Loss 0.7532 | Accuracy 0.7402 | Time : 20.7177 | Loop_Time : 2.4808 | Model_Time : 18.2362 | x_y_time : 0.0078 | pred_time : 9.6149 | backward_time : 5.3570 | optim_time : 0.4981 
Epoch 00002 | Loss 0.7447 | Accuracy 0.7395 | Time : 20.8294 | Loop_Time : 2.4751 | Model_Time : 18.3536 | x_y_time : 0.0077 | pred_time : 9.6757 | backward_time : 5.3701 | optim_time : 0.4888 
Epoch 00003 | Loss 0.7436 | Accuracy 0.7403 | Time : 20.9453 | Loop_Time : 2.4742 | Model_Time : 18.4704 | x_y_time : 0.0078 | pred_time : 9.7208 | backward_time : 5.3954 | optim_time : 0.4951 
Epoch 00004 | Loss 0.7409 | Accuracy 0.7403 | Time : 21.0648 | Loop_Time : 2.5924 | Model_Time : 18.4717 | x_y_time : 0.0078 | pred_time : 9.7222 | backward_time : 5.3907 | optim_time : 0.4931 
Epoch 00005 | Loss 0.7392 | Accuracy 0.7402 | Time : 20.9545 | Loop_Time : 2.4834 | Model_Time : 18.4704 | x_y_time : 0.0077 | pred_time : 9.7228 | backward_time : 5.3928 | optim_time : 0.4900 
Epoch 00006 | Loss 0.7391 | Accuracy 0.7408 | Time : 20.9437 | Loop_Time : 2.4815 | Model_Time : 18.4616 | x_y_time : 0.0078 | pred_time : 9.7194 | backward_time : 5.3929 | optim_time : 0.4956 
Epoch 00007 | Loss 0.7386 | Accuracy 0.7373 | Time : 20.9169 | Loop_Time : 2.4801 | Model_Time : 18.4361 | x_y_time : 0.0078 | pred_time : 9.7090 | backward_time : 5.3915 | optim_time : 0.4912 
Epoch 00008 | Loss 0.7379 | Accuracy 0.7381 | Time : 20.9143 | Loop_Time : 2.4719 | Model_Time : 18.4417 | x_y_time : 0.0078 | pred_time : 9.7094 | backward_time : 5.3963 | optim_time : 0.4934 
Epoch 00009 | Loss 0.7367 | Accuracy 0.7417 | Time : 20.8536 | Loop_Time : 2.4446 | Model_Time : 18.4083 | x_y_time : 0.0077 | pred_time : 9.6877 | backward_time : 5.3910 | optim_time : 0.4965 
Epoch 00010 | Loss 0.7370 | Accuracy 0.7378 | Time : 20.8524 | Loop_Time : 2.4486 | Model_Time : 18.4031 | x_y_time : 0.0078 | pred_time : 9.6877 | backward_time : 5.3910 | optim_time : 0.4965 
