Dataset = ogbn-products, batch_size = 65536
Layer_1 180027 | Layer_2 291175 | Layer_3 474160
Epoch 00000 | Loss 6.0150 | Accuracy 0.3083 | Time : 1.1696 | Loop_Time : 0.0954 | Model_Time : 1.0742 | x_y_time : 0.0001 | pred_time : 0.9935 | backward_time : 0.0599 | optim_time : 0.0042 
Epoch 00001 | Loss 4.1611 | Accuracy 0.4072 | Time : 0.1950 | Loop_Time : 0.0356 | Model_Time : 0.1593 | x_y_time : 0.0001 | pred_time : 0.0777 | backward_time : 0.0613 | optim_time : 0.0033 
Epoch 00002 | Loss 3.3325 | Accuracy 0.5134 | Time : 0.1957 | Loop_Time : 0.0350 | Model_Time : 0.1607 | x_y_time : 0.0001 | pred_time : 0.0777 | backward_time : 0.0631 | optim_time : 0.0033 
Epoch 00003 | Loss 3.5382 | Accuracy 0.5402 | Time : 0.1974 | Loop_Time : 0.0357 | Model_Time : 0.1616 | x_y_time : 0.0001 | pred_time : 0.0778 | backward_time : 0.0643 | optim_time : 0.0034 
Epoch 00004 | Loss 3.7502 | Accuracy 0.5486 | Time : 0.1957 | Loop_Time : 0.0345 | Model_Time : 0.1612 | x_y_time : 0.0001 | pred_time : 0.0775 | backward_time : 0.0641 | optim_time : 0.0032 
Epoch 00005 | Loss 2.2117 | Accuracy 0.5378 | Time : 0.1964 | Loop_Time : 0.0347 | Model_Time : 0.1617 | x_y_time : 0.0001 | pred_time : 0.0776 | backward_time : 0.0642 | optim_time : 0.0038 
Epoch 00006 | Loss 2.4351 | Accuracy 0.5619 | Time : 0.1965 | Loop_Time : 0.0350 | Model_Time : 0.1614 | x_y_time : 0.0001 | pred_time : 0.0775 | backward_time : 0.0642 | optim_time : 0.0037 
Epoch 00007 | Loss 2.0332 | Accuracy 0.6094 | Time : 0.1968 | Loop_Time : 0.0351 | Model_Time : 0.1617 | x_y_time : 0.0001 | pred_time : 0.0776 | backward_time : 0.0643 | optim_time : 0.0038 
Epoch 00008 | Loss 1.8973 | Accuracy 0.6499 | Time : 0.1959 | Loop_Time : 0.0346 | Model_Time : 0.1612 | x_y_time : 0.0001 | pred_time : 0.0776 | backward_time : 0.0641 | optim_time : 0.0032 
Epoch 00009 | Loss 1.8842 | Accuracy 0.6666 | Time : 0.1964 | Loop_Time : 0.0347 | Model_Time : 0.1617 | x_y_time : 0.0001 | pred_time : 0.0780 | backward_time : 0.0642 | optim_time : 0.0036 
Epoch 00010 | Loss 1.4437 | Accuracy 0.6693 | Time : 0.1964 | Loop_Time : 0.0347 | Model_Time : 0.1617 | x_y_time : 0.0001 | pred_time : 0.0778 | backward_time : 0.0642 | optim_time : 0.0035 
