Dataset = igb-small, batch_size = 1024
Layer_1 11304 | Layer_2 121644 | Layer_3 594978
Epoch 00000 | Loss 0.8398 | Accuracy 0.7387 | Time : 41.6279 | Loop_Time : 3.4543 | Model_Time : 38.1729 | x_y_time : 0.0160 | pred_time : 21.5911 | backward_time : 9.2060 | optim_time : 0.5088 
Epoch 00001 | Loss 0.7520 | Accuracy 0.7393 | Time : 41.2105 | Loop_Time : 3.4316 | Model_Time : 37.7782 | x_y_time : 0.0078 | pred_time : 20.9684 | backward_time : 9.2621 | optim_time : 0.5156 
Epoch 00002 | Loss 0.7440 | Accuracy 0.7415 | Time : 41.2143 | Loop_Time : 3.4303 | Model_Time : 37.7833 | x_y_time : 0.0078 | pred_time : 20.9622 | backward_time : 9.2668 | optim_time : 0.5152 
Epoch 00003 | Loss 0.7423 | Accuracy 0.7408 | Time : 41.1277 | Loop_Time : 3.4224 | Model_Time : 37.7046 | x_y_time : 0.0077 | pred_time : 20.9279 | backward_time : 9.2395 | optim_time : 0.5063 
Epoch 00004 | Loss 0.7396 | Accuracy 0.7386 | Time : 41.2225 | Loop_Time : 3.5457 | Model_Time : 37.6761 | x_y_time : 0.0077 | pred_time : 20.9061 | backward_time : 9.2471 | optim_time : 0.5144 
Epoch 00005 | Loss 0.7387 | Accuracy 0.7362 | Time : 41.0947 | Loop_Time : 3.4450 | Model_Time : 37.6490 | x_y_time : 0.0078 | pred_time : 20.8949 | backward_time : 9.2311 | optim_time : 0.5074 
Epoch 00006 | Loss 0.7373 | Accuracy 0.7410 | Time : 41.0666 | Loop_Time : 3.4219 | Model_Time : 37.6440 | x_y_time : 0.0077 | pred_time : 20.8896 | backward_time : 9.2430 | optim_time : 0.5129 
Epoch 00007 | Loss 0.7371 | Accuracy 0.7412 | Time : 41.0546 | Loop_Time : 3.4125 | Model_Time : 37.6414 | x_y_time : 0.0078 | pred_time : 20.8826 | backward_time : 9.2478 | optim_time : 0.5076 
Epoch 00008 | Loss 0.7357 | Accuracy 0.7413 | Time : 41.0212 | Loop_Time : 3.4217 | Model_Time : 37.5989 | x_y_time : 0.0077 | pred_time : 20.8636 | backward_time : 9.2411 | optim_time : 0.5094 
Epoch 00009 | Loss 0.7355 | Accuracy 0.7392 | Time : 41.0153 | Loop_Time : 3.3964 | Model_Time : 37.6182 | x_y_time : 0.0076 | pred_time : 20.8615 | backward_time : 9.2535 | optim_time : 0.5058 
Epoch 00010 | Loss 0.7353 | Accuracy 0.7429 | Time : 41.0306 | Loop_Time : 3.3900 | Model_Time : 37.6399 | x_y_time : 0.0076 | pred_time : 20.8718 | backward_time : 9.2607 | optim_time : 0.4923 
Epoch 00011 | Loss 0.7351 | Accuracy 0.7428 | Time : 41.0179 | Loop_Time : 3.3887 | Model_Time : 37.6286 | x_y_time : 0.0076 | pred_time : 20.8617 | backward_time : 9.2607 | optim_time : 0.4929 
Epoch 00012 | Loss 0.7337 | Accuracy 0.7426 | Time : 41.0186 | Loop_Time : 3.3931 | Model_Time : 37.6249 | x_y_time : 0.0076 | pred_time : 20.8701 | backward_time : 9.2574 | optim_time : 0.4870 
Epoch 00013 | Loss 0.7344 | Accuracy 0.7410 | Time : 41.0153 | Loop_Time : 3.3938 | Model_Time : 37.6208 | x_y_time : 0.0076 | pred_time : 20.8626 | backward_time : 9.2618 | optim_time : 0.4969 
Epoch 00014 | Loss 0.7344 | Accuracy 0.7433 | Time : 41.0133 | Loop_Time : 3.3846 | Model_Time : 37.6280 | x_y_time : 0.0076 | pred_time : 20.8625 | backward_time : 9.2675 | optim_time : 0.5130 
Epoch 00015 | Loss 0.7343 | Accuracy 0.7419 | Time : 41.0271 | Loop_Time : 3.3959 | Model_Time : 37.6305 | x_y_time : 0.0076 | pred_time : 20.8653 | backward_time : 9.2662 | optim_time : 0.5073 
Epoch 00016 | Loss 0.7336 | Accuracy 0.7421 | Time : 41.0268 | Loop_Time : 3.3944 | Model_Time : 37.6317 | x_y_time : 0.0077 | pred_time : 20.8621 | backward_time : 9.2676 | optim_time : 0.5086 
Epoch 00017 | Loss 0.7335 | Accuracy 0.7428 | Time : 41.0200 | Loop_Time : 3.3932 | Model_Time : 37.6261 | x_y_time : 0.0077 | pred_time : 20.8574 | backward_time : 9.2633 | optim_time : 0.5088 
Epoch 00018 | Loss 0.7337 | Accuracy 0.7420 | Time : 41.0121 | Loop_Time : 3.3875 | Model_Time : 37.6240 | x_y_time : 0.0076 | pred_time : 20.8590 | backward_time : 9.2700 | optim_time : 0.5151 
Epoch 00019 | Loss 0.7338 | Accuracy 0.7419 | Time : 41.0286 | Loop_Time : 3.4023 | Model_Time : 37.6256 | x_y_time : 0.0076 | pred_time : 20.8567 | backward_time : 9.2655 | optim_time : 0.5089 
Epoch 00020 | Loss 0.7332 | Accuracy 0.7417 | Time : 41.0250 | Loop_Time : 3.3949 | Model_Time : 37.6293 | x_y_time : 0.0076 | pred_time : 20.8662 | backward_time : 9.2677 | optim_time : 0.5077 
Epoch 00021 | Loss 0.7329 | Accuracy 0.7428 | Time : 41.0315 | Loop_Time : 3.4161 | Model_Time : 37.6148 | x_y_time : 0.0077 | pred_time : 20.8607 | backward_time : 9.2591 | optim_time : 0.5116 
Epoch 00022 | Loss 0.7329 | Accuracy 0.7425 | Time : 41.0585 | Loop_Time : 3.4327 | Model_Time : 37.6252 | x_y_time : 0.0077 | pred_time : 20.8724 | backward_time : 9.2501 | optim_time : 0.5122 
Epoch 00023 | Loss 0.7328 | Accuracy 0.7402 | Time : 41.0414 | Loop_Time : 3.4364 | Model_Time : 37.6043 | x_y_time : 0.0078 | pred_time : 20.8611 | backward_time : 9.2444 | optim_time : 0.5045 
Epoch 00024 | Loss 0.7341 | Accuracy 0.7420 | Time : 41.0358 | Loop_Time : 3.3880 | Model_Time : 37.6472 | x_y_time : 0.0076 | pred_time : 20.8722 | backward_time : 9.2631 | optim_time : 0.5035 
Epoch 00025 | Loss 0.7329 | Accuracy 0.7432 | Time : 41.0077 | Loop_Time : 3.3780 | Model_Time : 37.6290 | x_y_time : 0.0076 | pred_time : 20.8677 | backward_time : 9.2638 | optim_time : 0.4978 
Epoch 00026 | Loss 0.7333 | Accuracy 0.7428 | Time : 41.0122 | Loop_Time : 3.3829 | Model_Time : 37.6286 | x_y_time : 0.0076 | pred_time : 20.8609 | backward_time : 9.2669 | optim_time : 0.4991 
Epoch 00027 | Loss 0.7336 | Accuracy 0.7417 | Time : 40.9830 | Loop_Time : 3.3758 | Model_Time : 37.6065 | x_y_time : 0.0076 | pred_time : 20.8492 | backward_time : 9.2682 | optim_time : 0.5032 
Epoch 00028 | Loss 0.7329 | Accuracy 0.7418 | Time : 40.9977 | Loop_Time : 3.3757 | Model_Time : 37.6213 | x_y_time : 0.0076 | pred_time : 20.8561 | backward_time : 9.2684 | optim_time : 0.5123 
Epoch 00029 | Loss 0.7330 | Accuracy 0.7418 | Time : 41.0226 | Loop_Time : 3.3768 | Model_Time : 37.6452 | x_y_time : 0.0076 | pred_time : 20.8620 | backward_time : 9.2672 | optim_time : 0.4989 
Epoch 00030 | Loss 0.7333 | Accuracy 0.7412 | Time : 40.9976 | Loop_Time : 3.3872 | Model_Time : 37.6097 | x_y_time : 0.0076 | pred_time : 20.8569 | backward_time : 9.2577 | optim_time : 0.5056 
Epoch 00031 | Loss 0.7320 | Accuracy 0.7421 | Time : 41.0255 | Loop_Time : 3.3889 | Model_Time : 37.6359 | x_y_time : 0.0076 | pred_time : 20.8675 | backward_time : 9.2668 | optim_time : 0.5015 
Epoch 00032 | Loss 0.7330 | Accuracy 0.7421 | Time : 41.0029 | Loop_Time : 3.3858 | Model_Time : 37.6164 | x_y_time : 0.0076 | pred_time : 20.8621 | backward_time : 9.2574 | optim_time : 0.5040 
Epoch 00033 | Loss 0.7326 | Accuracy 0.7412 | Time : 41.0163 | Loop_Time : 3.3884 | Model_Time : 37.6272 | x_y_time : 0.0077 | pred_time : 20.8670 | backward_time : 9.2623 | optim_time : 0.5015 
Epoch 00034 | Loss 0.7329 | Accuracy 0.7421 | Time : 41.0184 | Loop_Time : 3.3817 | Model_Time : 37.6360 | x_y_time : 0.0076 | pred_time : 20.8764 | backward_time : 9.2649 | optim_time : 0.5080 
Epoch 00035 | Loss 0.7332 | Accuracy 0.7400 | Time : 41.0042 | Loop_Time : 3.3811 | Model_Time : 37.6225 | x_y_time : 0.0076 | pred_time : 20.8615 | backward_time : 9.2615 | optim_time : 0.5079 
Epoch 00036 | Loss 0.7325 | Accuracy 0.7396 | Time : 41.0176 | Loop_Time : 3.3764 | Model_Time : 37.6405 | x_y_time : 0.0076 | pred_time : 20.8648 | backward_time : 9.2636 | optim_time : 0.5019 
Epoch 00037 | Loss 0.7329 | Accuracy 0.7415 | Time : 41.0159 | Loop_Time : 3.3836 | Model_Time : 37.6316 | x_y_time : 0.0076 | pred_time : 20.8680 | backward_time : 9.2658 | optim_time : 0.5077 
Epoch 00038 | Loss 0.7330 | Accuracy 0.7424 | Time : 41.0021 | Loop_Time : 3.3793 | Model_Time : 37.6222 | x_y_time : 0.0076 | pred_time : 20.8589 | backward_time : 9.2615 | optim_time : 0.5090 
Epoch 00039 | Loss 0.7329 | Accuracy 0.7415 | Time : 41.0167 | Loop_Time : 3.3799 | Model_Time : 37.6361 | x_y_time : 0.0077 | pred_time : 20.8680 | backward_time : 9.2601 | optim_time : 0.5076 
