Dataset = igb-small, batch_size = 16384
Layer_1 120045 | Layer_2 466781 | Layer_3 827578
Epoch 00000 | Loss 1.4183 | Accuracy 0.7063 | Time : 6.0797 | Loop_Time : 0.4126 | Model_Time : 5.6670 | x_y_time : 0.0010 | pred_time : 3.5492 | backward_time : 1.5235 | optim_time : 0.0335 
Epoch 00001 | Loss 0.8726 | Accuracy 0.7257 | Time : 5.1652 | Loop_Time : 0.4038 | Model_Time : 4.7612 | x_y_time : 0.0005 | pred_time : 2.6360 | backward_time : 1.5275 | optim_time : 0.0351 
Epoch 00002 | Loss 0.8137 | Accuracy 0.7316 | Time : 5.1685 | Loop_Time : 0.4025 | Model_Time : 4.7659 | x_y_time : 0.0005 | pred_time : 2.6373 | backward_time : 1.5283 | optim_time : 0.0317 
Epoch 00003 | Loss 0.7874 | Accuracy 0.7365 | Time : 5.1677 | Loop_Time : 0.4020 | Model_Time : 4.7656 | x_y_time : 0.0005 | pred_time : 2.6320 | backward_time : 1.5301 | optim_time : 0.0305 
Epoch 00004 | Loss 0.7717 | Accuracy 0.7387 | Time : 5.1637 | Loop_Time : 0.4025 | Model_Time : 4.7611 | x_y_time : 0.0005 | pred_time : 2.6284 | backward_time : 1.5293 | optim_time : 0.0332 
Epoch 00005 | Loss 0.7600 | Accuracy 0.7396 | Time : 5.1664 | Loop_Time : 0.4024 | Model_Time : 4.7640 | x_y_time : 0.0005 | pred_time : 2.6261 | backward_time : 1.5318 | optim_time : 0.0304 
Epoch 00006 | Loss 0.7522 | Accuracy 0.7421 | Time : 5.1576 | Loop_Time : 0.4032 | Model_Time : 4.7544 | x_y_time : 0.0005 | pred_time : 2.6175 | backward_time : 1.5306 | optim_time : 0.0334 
Epoch 00007 | Loss 0.7463 | Accuracy 0.7428 | Time : 5.1625 | Loop_Time : 0.4048 | Model_Time : 4.7576 | x_y_time : 0.0005 | pred_time : 2.6196 | backward_time : 1.5311 | optim_time : 0.0319 
Epoch 00008 | Loss 0.7420 | Accuracy 0.7428 | Time : 5.1618 | Loop_Time : 0.4036 | Model_Time : 4.7581 | x_y_time : 0.0005 | pred_time : 2.6228 | backward_time : 1.5261 | optim_time : 0.0327 
Epoch 00009 | Loss 0.7388 | Accuracy 0.7442 | Time : 5.1736 | Loop_Time : 0.4041 | Model_Time : 4.7694 | x_y_time : 0.0005 | pred_time : 2.6324 | backward_time : 1.5267 | optim_time : 0.0321 
Epoch 00010 | Loss 0.7356 | Accuracy 0.7443 | Time : 5.1744 | Loop_Time : 0.4021 | Model_Time : 4.7721 | x_y_time : 0.0005 | pred_time : 2.6298 | backward_time : 1.5311 | optim_time : 0.0314 
Epoch 00011 | Loss 0.7337 | Accuracy 0.7443 | Time : 5.1713 | Loop_Time : 0.4033 | Model_Time : 4.7679 | x_y_time : 0.0005 | pred_time : 2.6267 | backward_time : 1.5309 | optim_time : 0.0338 
Epoch 00012 | Loss 0.7318 | Accuracy 0.7453 | Time : 5.1650 | Loop_Time : 0.4059 | Model_Time : 4.7590 | x_y_time : 0.0005 | pred_time : 2.6169 | backward_time : 1.5310 | optim_time : 0.0297 
Epoch 00013 | Loss 0.7302 | Accuracy 0.7456 | Time : 5.1735 | Loop_Time : 0.4027 | Model_Time : 4.7707 | x_y_time : 0.0005 | pred_time : 2.6244 | backward_time : 1.5318 | optim_time : 0.0325 
Epoch 00014 | Loss 0.7286 | Accuracy 0.7450 | Time : 5.1717 | Loop_Time : 0.4020 | Model_Time : 4.7696 | x_y_time : 0.0005 | pred_time : 2.6212 | backward_time : 1.5328 | optim_time : 0.0303 
Epoch 00015 | Loss 0.7271 | Accuracy 0.7459 | Time : 5.1763 | Loop_Time : 0.4038 | Model_Time : 4.7723 | x_y_time : 0.0005 | pred_time : 2.6178 | backward_time : 1.5325 | optim_time : 0.0305 
Epoch 00016 | Loss 0.7262 | Accuracy 0.7463 | Time : 5.1662 | Loop_Time : 0.4003 | Model_Time : 4.7657 | x_y_time : 0.0005 | pred_time : 2.6112 | backward_time : 1.5321 | optim_time : 0.0312 
Epoch 00017 | Loss 0.7250 | Accuracy 0.7450 | Time : 5.2032 | Loop_Time : 0.4022 | Model_Time : 4.8009 | x_y_time : 0.0005 | pred_time : 2.6342 | backward_time : 1.5385 | optim_time : 0.0303 
Epoch 00018 | Loss 0.7237 | Accuracy 0.7460 | Time : 5.1886 | Loop_Time : 0.4017 | Model_Time : 4.7868 | x_y_time : 0.0005 | pred_time : 2.6258 | backward_time : 1.5349 | optim_time : 0.0306 
Epoch 00019 | Loss 0.7239 | Accuracy 0.7461 | Time : 5.1866 | Loop_Time : 0.4017 | Model_Time : 4.7848 | x_y_time : 0.0005 | pred_time : 2.6255 | backward_time : 1.5338 | optim_time : 0.0316 
Epoch 00020 | Loss 0.7239 | Accuracy 0.7459 | Time : 5.1874 | Loop_Time : 0.4017 | Model_Time : 4.7856 | x_y_time : 0.0005 | pred_time : 2.6273 | backward_time : 1.5331 | optim_time : 0.0310 
Epoch 00021 | Loss 0.7221 | Accuracy 0.7463 | Time : 5.1868 | Loop_Time : 0.4009 | Model_Time : 4.7859 | x_y_time : 0.0005 | pred_time : 2.6277 | backward_time : 1.5319 | optim_time : 0.0313 
Epoch 00022 | Loss 0.7224 | Accuracy 0.7456 | Time : 5.1858 | Loop_Time : 0.3997 | Model_Time : 4.7860 | x_y_time : 0.0005 | pred_time : 2.6257 | backward_time : 1.5340 | optim_time : 0.0327 
Epoch 00023 | Loss 0.7214 | Accuracy 0.7470 | Time : 5.1880 | Loop_Time : 0.4004 | Model_Time : 4.7874 | x_y_time : 0.0005 | pred_time : 2.6267 | backward_time : 1.5337 | optim_time : 0.0316 
Epoch 00024 | Loss 0.7209 | Accuracy 0.7452 | Time : 5.1862 | Loop_Time : 0.4007 | Model_Time : 4.7854 | x_y_time : 0.0005 | pred_time : 2.6248 | backward_time : 1.5362 | optim_time : 0.0326 
Epoch 00025 | Loss 0.7204 | Accuracy 0.7468 | Time : 5.1897 | Loop_Time : 0.4016 | Model_Time : 4.7880 | x_y_time : 0.0005 | pred_time : 2.6270 | backward_time : 1.5342 | optim_time : 0.0314 
Epoch 00026 | Loss 0.7195 | Accuracy 0.7459 | Time : 5.2017 | Loop_Time : 0.4000 | Model_Time : 4.8017 | x_y_time : 0.0005 | pred_time : 2.6358 | backward_time : 1.5393 | optim_time : 0.0327 
Epoch 00027 | Loss 0.7198 | Accuracy 0.7463 | Time : 5.1903 | Loop_Time : 0.4009 | Model_Time : 4.7893 | x_y_time : 0.0005 | pred_time : 2.6291 | backward_time : 1.5339 | optim_time : 0.0317 
Epoch 00028 | Loss 0.7188 | Accuracy 0.7462 | Time : 5.2055 | Loop_Time : 0.4018 | Model_Time : 4.8036 | x_y_time : 0.0005 | pred_time : 2.6370 | backward_time : 1.5361 | optim_time : 0.0322 
