Dataset = igb-small, batch_size = 32768
Layer_1 218289 | Layer_2 639203 | Layer_3 917510
Epoch 00000 | Loss 1.7507 | Accuracy 0.6487 | Time : 4.2460 | Loop_Time : 0.2723 | Model_Time : 3.9737 | x_y_time : 0.0006 | pred_time : 2.5750 | backward_time : 1.0688 | optim_time : 0.0176 
Epoch 00001 | Loss 1.0378 | Accuracy 0.7077 | Time : 3.3359 | Loop_Time : 0.2658 | Model_Time : 3.0701 | x_y_time : 0.0003 | pred_time : 1.6704 | backward_time : 1.0696 | optim_time : 0.0169 
Epoch 00002 | Loss 0.8895 | Accuracy 0.7198 | Time : 3.3338 | Loop_Time : 0.2644 | Model_Time : 3.0693 | x_y_time : 0.0003 | pred_time : 1.6706 | backward_time : 1.0693 | optim_time : 0.0172 
Epoch 00003 | Loss 0.8407 | Accuracy 0.7252 | Time : 3.3370 | Loop_Time : 0.2656 | Model_Time : 3.0713 | x_y_time : 0.0003 | pred_time : 1.6706 | backward_time : 1.0706 | optim_time : 0.0170 
Epoch 00004 | Loss 0.8172 | Accuracy 0.7303 | Time : 3.3651 | Loop_Time : 0.2655 | Model_Time : 3.0995 | x_y_time : 0.0003 | pred_time : 1.6889 | backward_time : 1.0751 | optim_time : 0.0166 
Epoch 00005 | Loss 0.8007 | Accuracy 0.7333 | Time : 3.3687 | Loop_Time : 0.2661 | Model_Time : 3.1025 | x_y_time : 0.0003 | pred_time : 1.6897 | backward_time : 1.0759 | optim_time : 0.0165 
Epoch 00006 | Loss 0.7882 | Accuracy 0.7348 | Time : 3.3702 | Loop_Time : 0.2647 | Model_Time : 3.1054 | x_y_time : 0.0003 | pred_time : 1.6904 | backward_time : 1.0781 | optim_time : 0.0167 
Epoch 00007 | Loss 0.7769 | Accuracy 0.7373 | Time : 3.3683 | Loop_Time : 0.2660 | Model_Time : 3.1022 | x_y_time : 0.0003 | pred_time : 1.6859 | backward_time : 1.0815 | optim_time : 0.0161 
Epoch 00008 | Loss 0.7689 | Accuracy 0.7387 | Time : 3.3678 | Loop_Time : 0.2640 | Model_Time : 3.1037 | x_y_time : 0.0002 | pred_time : 1.6873 | backward_time : 1.0811 | optim_time : 0.0170 
Epoch 00009 | Loss 0.7623 | Accuracy 0.7397 | Time : 3.3676 | Loop_Time : 0.2635 | Model_Time : 3.1040 | x_y_time : 0.0002 | pred_time : 1.6868 | backward_time : 1.0829 | optim_time : 0.0162 
Epoch 00010 | Loss 0.7572 | Accuracy 0.7408 | Time : 3.3667 | Loop_Time : 0.2655 | Model_Time : 3.1011 | x_y_time : 0.0002 | pred_time : 1.6845 | backward_time : 1.0823 | optim_time : 0.0156 
Epoch 00011 | Loss 0.7522 | Accuracy 0.7420 | Time : 3.3666 | Loop_Time : 0.2655 | Model_Time : 3.1011 | x_y_time : 0.0003 | pred_time : 1.6862 | backward_time : 1.0814 | optim_time : 0.0159 
Epoch 00012 | Loss 0.7484 | Accuracy 0.7421 | Time : 3.3669 | Loop_Time : 0.2643 | Model_Time : 3.1025 | x_y_time : 0.0002 | pred_time : 1.6879 | backward_time : 1.0811 | optim_time : 0.0167 
Epoch 00013 | Loss 0.7456 | Accuracy 0.7425 | Time : 3.3674 | Loop_Time : 0.2640 | Model_Time : 3.1033 | x_y_time : 0.0002 | pred_time : 1.6885 | backward_time : 1.0809 | optim_time : 0.0166 
Epoch 00014 | Loss 0.7420 | Accuracy 0.7424 | Time : 3.3667 | Loop_Time : 0.2665 | Model_Time : 3.1001 | x_y_time : 0.0003 | pred_time : 1.6889 | backward_time : 1.0789 | optim_time : 0.0156 
Epoch 00015 | Loss 0.7407 | Accuracy 0.7434 | Time : 3.3668 | Loop_Time : 0.2645 | Model_Time : 3.1022 | x_y_time : 0.0002 | pred_time : 1.6893 | backward_time : 1.0798 | optim_time : 0.0161 
Epoch 00016 | Loss 0.7364 | Accuracy 0.7447 | Time : 3.3670 | Loop_Time : 0.2635 | Model_Time : 3.1035 | x_y_time : 0.0002 | pred_time : 1.6907 | backward_time : 1.0800 | optim_time : 0.0166 
Epoch 00017 | Loss 0.7359 | Accuracy 0.7446 | Time : 3.3681 | Loop_Time : 0.2647 | Model_Time : 3.1032 | x_y_time : 0.0002 | pred_time : 1.6903 | backward_time : 1.0801 | optim_time : 0.0156 
Epoch 00018 | Loss 0.7336 | Accuracy 0.7447 | Time : 3.3667 | Loop_Time : 0.2655 | Model_Time : 3.1012 | x_y_time : 0.0003 | pred_time : 1.6890 | backward_time : 1.0785 | optim_time : 0.0165 
Epoch 00019 | Loss 0.7317 | Accuracy 0.7443 | Time : 3.3680 | Loop_Time : 0.2658 | Model_Time : 3.1021 | x_y_time : 0.0003 | pred_time : 1.6909 | backward_time : 1.0782 | optim_time : 0.0168 
Epoch 00020 | Loss 0.7318 | Accuracy 0.7450 | Time : 3.3701 | Loop_Time : 0.2661 | Model_Time : 3.1039 | x_y_time : 0.0002 | pred_time : 1.6932 | backward_time : 1.0771 | optim_time : 0.0168 
Epoch 00021 | Loss 0.7290 | Accuracy 0.7445 | Time : 3.3828 | Loop_Time : 0.2667 | Model_Time : 3.1160 | x_y_time : 0.0003 | pred_time : 1.6970 | backward_time : 1.0808 | optim_time : 0.0157 
Epoch 00022 | Loss 0.7296 | Accuracy 0.7455 | Time : 3.3644 | Loop_Time : 0.2670 | Model_Time : 3.0974 | x_y_time : 0.0002 | pred_time : 1.6880 | backward_time : 1.0743 | optim_time : 0.0171 
Epoch 00023 | Loss 0.7272 | Accuracy 0.7453 | Time : 3.3811 | Loop_Time : 0.2763 | Model_Time : 3.1047 | x_y_time : 0.0003 | pred_time : 1.6907 | backward_time : 1.0772 | optim_time : 0.0166 
Epoch 00024 | Loss 0.7263 | Accuracy 0.7456 | Time : 3.3826 | Loop_Time : 0.2653 | Model_Time : 3.1172 | x_y_time : 0.0002 | pred_time : 1.6989 | backward_time : 1.0804 | optim_time : 0.0163 
Epoch 00025 | Loss 0.7253 | Accuracy 0.7453 | Time : 3.3822 | Loop_Time : 0.2653 | Model_Time : 3.1169 | x_y_time : 0.0002 | pred_time : 1.6984 | backward_time : 1.0805 | optim_time : 0.0165 
Epoch 00026 | Loss 0.7251 | Accuracy 0.7453 | Time : 3.3821 | Loop_Time : 0.2662 | Model_Time : 3.1158 | x_y_time : 0.0002 | pred_time : 1.6990 | backward_time : 1.0777 | optim_time : 0.0159 
Epoch 00027 | Loss 0.7252 | Accuracy 0.7456 | Time : 3.3802 | Loop_Time : 0.2656 | Model_Time : 3.1145 | x_y_time : 0.0002 | pred_time : 1.6947 | backward_time : 1.0791 | optim_time : 0.0168 
Epoch 00028 | Loss 0.7235 | Accuracy 0.7461 | Time : 3.3794 | Loop_Time : 0.2659 | Model_Time : 3.1134 | x_y_time : 0.0003 | pred_time : 1.6939 | backward_time : 1.0788 | optim_time : 0.0176 
Epoch 00029 | Loss 0.7242 | Accuracy 0.7452 | Time : 3.3863 | Loop_Time : 0.2671 | Model_Time : 3.1191 | x_y_time : 0.0003 | pred_time : 1.6957 | backward_time : 1.0806 | optim_time : 0.0169 
