Dataset = ogbn-products, batch_size = 8192
Layer_1 66789 | Layer_2 141079 | Layer_3 239524
Epoch 00000 | Loss 3.1781 | Accuracy 0.6737 | Time : 1.6775 | Loop_Time : 0.2120 | Model_Time : 1.4654 | x_y_time : 0.0008 | pred_time : 1.1886 | backward_time : 0.2060 | optim_time : 0.0226 
Epoch 00001 | Loss 1.3704 | Accuracy 0.7823 | Time : 0.6917 | Loop_Time : 0.1424 | Model_Time : 0.5492 | x_y_time : 0.0004 | pred_time : 0.2681 | backward_time : 0.2136 | optim_time : 0.0211 
Epoch 00002 | Loss 1.0454 | Accuracy 0.8236 | Time : 0.6903 | Loop_Time : 0.1416 | Model_Time : 0.5487 | x_y_time : 0.0004 | pred_time : 0.2678 | backward_time : 0.2133 | optim_time : 0.0213 
Epoch 00003 | Loss 0.9023 | Accuracy 0.8396 | Time : 0.6879 | Loop_Time : 0.1394 | Model_Time : 0.5484 | x_y_time : 0.0003 | pred_time : 0.2673 | backward_time : 0.2138 | optim_time : 0.0212 
Epoch 00004 | Loss 0.7900 | Accuracy 0.8480 | Time : 0.6877 | Loop_Time : 0.1391 | Model_Time : 0.5485 | x_y_time : 0.0003 | pred_time : 0.2674 | backward_time : 0.2136 | optim_time : 0.0208 
Epoch 00005 | Loss 0.7139 | Accuracy 0.8537 | Time : 0.6873 | Loop_Time : 0.1391 | Model_Time : 0.5481 | x_y_time : 0.0004 | pred_time : 0.2674 | backward_time : 0.2133 | optim_time : 0.0203 
Epoch 00006 | Loss 0.6777 | Accuracy 0.8610 | Time : 0.6872 | Loop_Time : 0.1388 | Model_Time : 0.5484 | x_y_time : 0.0003 | pred_time : 0.2673 | backward_time : 0.2134 | optim_time : 0.0204 
Epoch 00007 | Loss 0.6529 | Accuracy 0.8642 | Time : 0.6865 | Loop_Time : 0.1384 | Model_Time : 0.5480 | x_y_time : 0.0003 | pred_time : 0.2669 | backward_time : 0.2138 | optim_time : 0.0204 
Epoch 00008 | Loss 0.6348 | Accuracy 0.8665 | Time : 0.6864 | Loop_Time : 0.1384 | Model_Time : 0.5479 | x_y_time : 0.0003 | pred_time : 0.2672 | backward_time : 0.2132 | optim_time : 0.0211 
Epoch 00009 | Loss 0.6109 | Accuracy 0.8693 | Time : 0.6865 | Loop_Time : 0.1384 | Model_Time : 0.5480 | x_y_time : 0.0003 | pred_time : 0.2671 | backward_time : 0.2137 | optim_time : 0.0215 
Epoch 00010 | Loss 0.5600 | Accuracy 0.8711 | Time : 0.6862 | Loop_Time : 0.1385 | Model_Time : 0.5476 | x_y_time : 0.0003 | pred_time : 0.2670 | backward_time : 0.2132 | optim_time : 0.0206 
Epoch 00011 | Loss 0.5586 | Accuracy 0.8737 | Time : 0.6864 | Loop_Time : 0.1382 | Model_Time : 0.5481 | x_y_time : 0.0003 | pred_time : 0.2669 | backward_time : 0.2139 | optim_time : 0.0214 
Epoch 00012 | Loss 0.5434 | Accuracy 0.8738 | Time : 0.6875 | Loop_Time : 0.1394 | Model_Time : 0.5481 | x_y_time : 0.0003 | pred_time : 0.2671 | backward_time : 0.2136 | optim_time : 0.0203 
Epoch 00013 | Loss 0.5329 | Accuracy 0.8768 | Time : 0.6874 | Loop_Time : 0.1394 | Model_Time : 0.5480 | x_y_time : 0.0003 | pred_time : 0.2671 | backward_time : 0.2134 | optim_time : 0.0208 
