Dataset = igb-small, batch_size = 16384
Layer_1 161423 | Layer_2 716860 | Layer_3 971872
Epoch 00000 | Loss 1.4017 | Accuracy 0.7059 | Time : 8.4490 | Loop_Time : 0.6989 | Model_Time : 7.7500 | x_y_time : 0.0010 | pred_time : 4.6422 | backward_time : 2.4148 | optim_time : 0.0350 
Epoch 00001 | Loss 0.8661 | Accuracy 0.7265 | Time : 7.5429 | Loop_Time : 0.6882 | Model_Time : 6.8546 | x_y_time : 0.0005 | pred_time : 3.7421 | backward_time : 2.4170 | optim_time : 0.0388 
Epoch 00002 | Loss 0.8104 | Accuracy 0.7331 | Time : 7.5662 | Loop_Time : 0.6882 | Model_Time : 6.8780 | x_y_time : 0.0005 | pred_time : 3.7517 | backward_time : 2.4277 | optim_time : 0.0398 
Epoch 00003 | Loss 0.7856 | Accuracy 0.7369 | Time : 7.5686 | Loop_Time : 0.6878 | Model_Time : 6.8807 | x_y_time : 0.0005 | pred_time : 3.7541 | backward_time : 2.4264 | optim_time : 0.0354 
Epoch 00004 | Loss 0.7691 | Accuracy 0.7392 | Time : 7.5849 | Loop_Time : 0.6892 | Model_Time : 6.8956 | x_y_time : 0.0005 | pred_time : 3.7630 | backward_time : 2.4297 | optim_time : 0.0381 
Epoch 00005 | Loss 0.7586 | Accuracy 0.7411 | Time : 7.5902 | Loop_Time : 0.6881 | Model_Time : 6.9020 | x_y_time : 0.0005 | pred_time : 3.7697 | backward_time : 2.4272 | optim_time : 0.0321 
Epoch 00006 | Loss 0.7502 | Accuracy 0.7428 | Time : 7.5961 | Loop_Time : 0.6881 | Model_Time : 6.9080 | x_y_time : 0.0005 | pred_time : 3.7746 | backward_time : 2.4280 | optim_time : 0.0316 
Epoch 00007 | Loss 0.7430 | Accuracy 0.7431 | Time : 7.6051 | Loop_Time : 0.6876 | Model_Time : 6.9174 | x_y_time : 0.0005 | pred_time : 3.7800 | backward_time : 2.4300 | optim_time : 0.0311 
Epoch 00008 | Loss 0.7399 | Accuracy 0.7437 | Time : 7.6076 | Loop_Time : 0.6868 | Model_Time : 6.9208 | x_y_time : 0.0005 | pred_time : 3.7826 | backward_time : 2.4301 | optim_time : 0.0321 
Epoch 00009 | Loss 0.7364 | Accuracy 0.7449 | Time : 7.6398 | Loop_Time : 0.6894 | Model_Time : 6.9503 | x_y_time : 0.0005 | pred_time : 3.7944 | backward_time : 2.4442 | optim_time : 0.0376 
Epoch 00010 | Loss 0.7332 | Accuracy 0.7456 | Time : 7.6432 | Loop_Time : 0.6888 | Model_Time : 6.9544 | x_y_time : 0.0005 | pred_time : 3.7983 | backward_time : 2.4413 | optim_time : 0.0370 
Epoch 00011 | Loss 0.7307 | Accuracy 0.7455 | Time : 7.6489 | Loop_Time : 0.6903 | Model_Time : 6.9585 | x_y_time : 0.0005 | pred_time : 3.7987 | backward_time : 2.4452 | optim_time : 0.0390 
Epoch 00012 | Loss 0.7293 | Accuracy 0.7460 | Time : 7.6574 | Loop_Time : 0.6886 | Model_Time : 6.9688 | x_y_time : 0.0005 | pred_time : 3.8032 | backward_time : 2.4439 | optim_time : 0.0325 
Epoch 00013 | Loss 0.7265 | Accuracy 0.7468 | Time : 7.6543 | Loop_Time : 0.6873 | Model_Time : 6.9669 | x_y_time : 0.0005 | pred_time : 3.8047 | backward_time : 2.4408 | optim_time : 0.0322 
Epoch 00014 | Loss 0.7266 | Accuracy 0.7447 | Time : 7.6493 | Loop_Time : 0.6887 | Model_Time : 6.9605 | x_y_time : 0.0005 | pred_time : 3.8058 | backward_time : 2.4388 | optim_time : 0.0323 
Epoch 00015 | Loss 0.7257 | Accuracy 0.7471 | Time : 7.6433 | Loop_Time : 0.6885 | Model_Time : 6.9547 | x_y_time : 0.0005 | pred_time : 3.8007 | backward_time : 2.4372 | optim_time : 0.0349 
Epoch 00016 | Loss 0.7232 | Accuracy 0.7464 | Time : 7.6528 | Loop_Time : 0.6877 | Model_Time : 6.9650 | x_y_time : 0.0005 | pred_time : 3.8036 | backward_time : 2.4413 | optim_time : 0.0315 
Epoch 00017 | Loss 0.7236 | Accuracy 0.7470 | Time : 7.6396 | Loop_Time : 0.6879 | Model_Time : 6.9516 | x_y_time : 0.0005 | pred_time : 3.8017 | backward_time : 2.4365 | optim_time : 0.0316 
Epoch 00018 | Loss 0.7225 | Accuracy 0.7472 | Time : 7.6375 | Loop_Time : 0.6884 | Model_Time : 6.9490 | x_y_time : 0.0005 | pred_time : 3.7991 | backward_time : 2.4365 | optim_time : 0.0344 
Epoch 00019 | Loss 0.7219 | Accuracy 0.7468 | Time : 7.6423 | Loop_Time : 0.6888 | Model_Time : 6.9535 | x_y_time : 0.0005 | pred_time : 3.7996 | backward_time : 2.4382 | optim_time : 0.0364 
Epoch 00020 | Loss 0.7206 | Accuracy 0.7468 | Time : 7.6373 | Loop_Time : 0.6888 | Model_Time : 6.9484 | x_y_time : 0.0005 | pred_time : 3.7983 | backward_time : 2.4364 | optim_time : 0.0317 
Epoch 00021 | Loss 0.7202 | Accuracy 0.7468 | Time : 7.6420 | Loop_Time : 0.6865 | Model_Time : 6.9555 | x_y_time : 0.0005 | pred_time : 3.8015 | backward_time : 2.4390 | optim_time : 0.0359 
Epoch 00022 | Loss 0.7198 | Accuracy 0.7466 | Time : 7.6507 | Loop_Time : 0.6879 | Model_Time : 6.9627 | x_y_time : 0.0005 | pred_time : 3.8038 | backward_time : 2.4406 | optim_time : 0.0307 
Epoch 00023 | Loss 0.7194 | Accuracy 0.7468 | Time : 7.6369 | Loop_Time : 0.6861 | Model_Time : 6.9507 | x_y_time : 0.0005 | pred_time : 3.8007 | backward_time : 2.4372 | optim_time : 0.0344 
Epoch 00024 | Loss 0.7189 | Accuracy 0.7468 | Time : 7.6382 | Loop_Time : 0.6878 | Model_Time : 6.9503 | x_y_time : 0.0005 | pred_time : 3.7990 | backward_time : 2.4372 | optim_time : 0.0338 
Epoch 00025 | Loss 0.7186 | Accuracy 0.7465 | Time : 7.6392 | Loop_Time : 0.6873 | Model_Time : 6.9518 | x_y_time : 0.0005 | pred_time : 3.7996 | backward_time : 2.4366 | optim_time : 0.0315 
Epoch 00026 | Loss 0.7178 | Accuracy 0.7471 | Time : 7.6331 | Loop_Time : 0.6873 | Model_Time : 6.9458 | x_y_time : 0.0005 | pred_time : 3.7987 | backward_time : 2.4338 | optim_time : 0.0308 
Epoch 00027 | Loss 0.7175 | Accuracy 0.7465 | Time : 7.6468 | Loop_Time : 0.6895 | Model_Time : 6.9572 | x_y_time : 0.0005 | pred_time : 3.8011 | backward_time : 2.4409 | optim_time : 0.0316 
Epoch 00028 | Loss 0.7170 | Accuracy 0.7475 | Time : 7.6331 | Loop_Time : 0.6889 | Model_Time : 6.9440 | x_y_time : 0.0005 | pred_time : 3.7951 | backward_time : 2.4369 | optim_time : 0.0356 
Epoch 00029 | Loss 0.7171 | Accuracy 0.7470 | Time : 7.6376 | Loop_Time : 0.6877 | Model_Time : 6.9498 | x_y_time : 0.0005 | pred_time : 3.7977 | backward_time : 2.4402 | optim_time : 0.0320 
Epoch 00030 | Loss 0.7172 | Accuracy 0.7475 | Time : 7.6370 | Loop_Time : 0.6886 | Model_Time : 6.9484 | x_y_time : 0.0005 | pred_time : 3.7974 | backward_time : 2.4375 | optim_time : 0.0356 
Epoch 00031 | Loss 0.7162 | Accuracy 0.7479 | Time : 7.6315 | Loop_Time : 0.6879 | Model_Time : 6.9435 | x_y_time : 0.0005 | pred_time : 3.7960 | backward_time : 2.4348 | optim_time : 0.0311 
Epoch 00032 | Loss 0.7163 | Accuracy 0.7473 | Time : 7.6341 | Loop_Time : 0.6882 | Model_Time : 6.9458 | x_y_time : 0.0005 | pred_time : 3.7981 | backward_time : 2.4358 | optim_time : 0.0343 
Epoch 00033 | Loss 0.7158 | Accuracy 0.7477 | Time : 7.6349 | Loop_Time : 0.6873 | Model_Time : 6.9475 | x_y_time : 0.0005 | pred_time : 3.7986 | backward_time : 2.4356 | optim_time : 0.0322 
Epoch 00034 | Loss 0.7155 | Accuracy 0.7470 | Time : 7.6311 | Loop_Time : 0.6880 | Model_Time : 6.9431 | x_y_time : 0.0005 | pred_time : 3.7968 | backward_time : 2.4359 | optim_time : 0.0346 
Epoch 00035 | Loss 0.7158 | Accuracy 0.7462 | Time : 7.6329 | Loop_Time : 0.6910 | Model_Time : 6.9418 | x_y_time : 0.0005 | pred_time : 3.7961 | backward_time : 2.4364 | optim_time : 0.0377 
Epoch 00036 | Loss 0.7154 | Accuracy 0.7475 | Time : 7.6337 | Loop_Time : 0.6892 | Model_Time : 6.9444 | x_y_time : 0.0005 | pred_time : 3.7975 | backward_time : 2.4351 | optim_time : 0.0372 
Epoch 00037 | Loss 0.7150 | Accuracy 0.7471 | Time : 7.6316 | Loop_Time : 0.6902 | Model_Time : 6.9413 | x_y_time : 0.0005 | pred_time : 3.7975 | backward_time : 2.4330 | optim_time : 0.0387 
Epoch 00038 | Loss 0.7147 | Accuracy 0.7480 | Time : 7.6328 | Loop_Time : 0.6907 | Model_Time : 6.9420 | x_y_time : 0.0005 | pred_time : 3.7973 | backward_time : 2.4329 | optim_time : 0.0382 
Epoch 00039 | Loss 0.7142 | Accuracy 0.7470 | Time : 7.6335 | Loop_Time : 0.6896 | Model_Time : 6.9438 | x_y_time : 0.0005 | pred_time : 3.7975 | backward_time : 2.4348 | optim_time : 0.0357 
Epoch 00040 | Loss 0.7137 | Accuracy 0.7482 | Time : 7.6356 | Loop_Time : 0.6912 | Model_Time : 6.9443 | x_y_time : 0.0005 | pred_time : 3.7966 | backward_time : 2.4350 | optim_time : 0.0343 
Epoch 00041 | Loss 0.7135 | Accuracy 0.7475 | Time : 7.6333 | Loop_Time : 0.6911 | Model_Time : 6.9421 | x_y_time : 0.0005 | pred_time : 3.7947 | backward_time : 2.4350 | optim_time : 0.0412 
