Dataset = igb-small, batch_size = 8192
Layer_1 62458 | Layer_2 306298 | Layer_3 704528
Epoch 00000 | Loss 1.1450 | Accuracy 0.7229 | Time : 8.5215 | Loop_Time : 0.6000 | Model_Time : 7.9214 | x_y_time : 0.0020 | pred_time : 4.7663 | backward_time : 2.1065 | optim_time : 0.0659 
Epoch 00001 | Loss 0.8075 | Accuracy 0.7342 | Time : 7.6177 | Loop_Time : 0.5884 | Model_Time : 7.0292 | x_y_time : 0.0010 | pred_time : 3.8583 | backward_time : 2.1233 | optim_time : 0.0610 
Epoch 00002 | Loss 0.7731 | Accuracy 0.7389 | Time : 7.6581 | Loop_Time : 0.5890 | Model_Time : 7.0690 | x_y_time : 0.0010 | pred_time : 3.8803 | backward_time : 2.1296 | optim_time : 0.0622 
Epoch 00003 | Loss 0.7556 | Accuracy 0.7411 | Time : 7.6797 | Loop_Time : 0.5878 | Model_Time : 7.0918 | x_y_time : 0.0010 | pred_time : 3.8916 | backward_time : 2.1349 | optim_time : 0.0631 
Epoch 00004 | Loss 0.7466 | Accuracy 0.7428 | Time : 7.6898 | Loop_Time : 0.5880 | Model_Time : 7.1017 | x_y_time : 0.0010 | pred_time : 3.8985 | backward_time : 2.1362 | optim_time : 0.0633 
Epoch 00005 | Loss 0.7402 | Accuracy 0.7427 | Time : 7.7042 | Loop_Time : 0.5876 | Model_Time : 7.1165 | x_y_time : 0.0010 | pred_time : 3.9052 | backward_time : 2.1396 | optim_time : 0.0619 
Epoch 00006 | Loss 0.7362 | Accuracy 0.7442 | Time : 7.7078 | Loop_Time : 0.5865 | Model_Time : 7.1212 | x_y_time : 0.0010 | pred_time : 3.9106 | backward_time : 2.1406 | optim_time : 0.0620 
Epoch 00007 | Loss 0.7332 | Accuracy 0.7441 | Time : 7.7142 | Loop_Time : 0.5872 | Model_Time : 7.1269 | x_y_time : 0.0010 | pred_time : 3.9129 | backward_time : 2.1419 | optim_time : 0.0620 
Epoch 00008 | Loss 0.7308 | Accuracy 0.7441 | Time : 7.7336 | Loop_Time : 0.5859 | Model_Time : 7.1476 | x_y_time : 0.0009 | pred_time : 3.9219 | backward_time : 2.1479 | optim_time : 0.0631 
Epoch 00009 | Loss 0.7294 | Accuracy 0.7436 | Time : 7.7567 | Loop_Time : 0.5886 | Model_Time : 7.1680 | x_y_time : 0.0009 | pred_time : 3.9388 | backward_time : 2.1462 | optim_time : 0.0637 
Epoch 00010 | Loss 0.7292 | Accuracy 0.7454 | Time : 7.7656 | Loop_Time : 0.5894 | Model_Time : 7.1761 | x_y_time : 0.0010 | pred_time : 3.9407 | backward_time : 2.1494 | optim_time : 0.0625 
Epoch 00011 | Loss 0.7268 | Accuracy 0.7451 | Time : 7.7703 | Loop_Time : 0.5889 | Model_Time : 7.1813 | x_y_time : 0.0010 | pred_time : 3.9438 | backward_time : 2.1488 | optim_time : 0.0616 
Epoch 00012 | Loss 0.7266 | Accuracy 0.7444 | Time : 7.7780 | Loop_Time : 0.5900 | Model_Time : 7.1879 | x_y_time : 0.0010 | pred_time : 3.9470 | backward_time : 2.1507 | optim_time : 0.0618 
