Dataset = ogbn-arxiv, batch_size = 65536
Layer_1 222107 | Layer_2 270416 | Layer_3 278425
Epoch 00000 | Loss 4.1089 | Accuracy 0.0810 | Time : 1.0068 | Loop_Time : 0.0177 | Model_Time : 0.9891 | x_y_time : 0.0001 | pred_time : 0.9616 | backward_time : 0.0204 | optim_time : 0.0026 
Epoch 00001 | Loss 3.5702 | Accuracy 0.0861 | Time : 0.0572 | Loop_Time : 0.0110 | Model_Time : 0.0461 | x_y_time : 0.0000 | pred_time : 0.0197 | backward_time : 0.0194 | optim_time : 0.0019 
Epoch 00002 | Loss 3.3737 | Accuracy 0.1513 | Time : 0.0572 | Loop_Time : 0.0110 | Model_Time : 0.0462 | x_y_time : 0.0000 | pred_time : 0.0196 | backward_time : 0.0196 | optim_time : 0.0016 
Epoch 00003 | Loss 3.2377 | Accuracy 0.2349 | Time : 0.0571 | Loop_Time : 0.0106 | Model_Time : 0.0464 | x_y_time : 0.0000 | pred_time : 0.0196 | backward_time : 0.0200 | optim_time : 0.0016 
Epoch 00004 | Loss 3.1361 | Accuracy 0.2433 | Time : 0.0576 | Loop_Time : 0.0106 | Model_Time : 0.0469 | x_y_time : 0.0000 | pred_time : 0.0197 | backward_time : 0.0206 | optim_time : 0.0015 
Epoch 00005 | Loss 3.0479 | Accuracy 0.2415 | Time : 0.0579 | Loop_Time : 0.0108 | Model_Time : 0.0471 | x_y_time : 0.0000 | pred_time : 0.0196 | backward_time : 0.0211 | optim_time : 0.0019 
Epoch 00006 | Loss 2.9712 | Accuracy 0.2369 | Time : 0.0578 | Loop_Time : 0.0105 | Model_Time : 0.0473 | x_y_time : 0.0000 | pred_time : 0.0196 | backward_time : 0.0214 | optim_time : 0.0018 
Epoch 00007 | Loss 2.9009 | Accuracy 0.2499 | Time : 0.0578 | Loop_Time : 0.0104 | Model_Time : 0.0473 | x_y_time : 0.0000 | pred_time : 0.0196 | backward_time : 0.0213 | optim_time : 0.0016 
Epoch 00008 | Loss 2.8401 | Accuracy 0.2680 | Time : 0.0580 | Loop_Time : 0.0106 | Model_Time : 0.0474 | x_y_time : 0.0000 | pred_time : 0.0197 | backward_time : 0.0213 | optim_time : 0.0019 
Epoch 00009 | Loss 2.7768 | Accuracy 0.2873 | Time : 0.0580 | Loop_Time : 0.0106 | Model_Time : 0.0474 | x_y_time : 0.0000 | pred_time : 0.0197 | backward_time : 0.0213 | optim_time : 0.0018 
Epoch 00010 | Loss 2.7291 | Accuracy 0.3126 | Time : 0.0582 | Loop_Time : 0.0108 | Model_Time : 0.0474 | x_y_time : 0.0000 | pred_time : 0.0197 | backward_time : 0.0213 | optim_time : 0.0016 
