Dataset = igb-small, batch_size = 32768
Layer_1 287966 | Layer_2 867309 | Layer_3 1015439
Epoch 00000 | Loss 1.7800 | Accuracy 0.6637 | Time : 5.5040 | Loop_Time : 0.4446 | Model_Time : 5.0593 | x_y_time : 0.0006 | pred_time : 3.1430 | backward_time : 1.5541 | optim_time : 0.0197 
Epoch 00001 | Loss 1.0349 | Accuracy 0.7101 | Time : 4.5846 | Loop_Time : 0.4357 | Model_Time : 4.1488 | x_y_time : 0.0003 | pred_time : 2.2307 | backward_time : 1.5554 | optim_time : 0.0162 
Epoch 00002 | Loss 0.8875 | Accuracy 0.7218 | Time : 4.5908 | Loop_Time : 0.4352 | Model_Time : 4.1555 | x_y_time : 0.0003 | pred_time : 2.2357 | backward_time : 1.5567 | optim_time : 0.0177 
Epoch 00003 | Loss 0.8413 | Accuracy 0.7278 | Time : 4.5921 | Loop_Time : 0.4344 | Model_Time : 4.1577 | x_y_time : 0.0003 | pred_time : 2.2367 | backward_time : 1.5570 | optim_time : 0.0172 
Epoch 00004 | Loss 0.8174 | Accuracy 0.7306 | Time : 4.5988 | Loop_Time : 0.4346 | Model_Time : 4.1641 | x_y_time : 0.0003 | pred_time : 2.2402 | backward_time : 1.5585 | optim_time : 0.0175 
Epoch 00005 | Loss 0.8010 | Accuracy 0.7338 | Time : 4.6031 | Loop_Time : 0.4345 | Model_Time : 4.1686 | x_y_time : 0.0003 | pred_time : 2.2427 | backward_time : 1.5604 | optim_time : 0.0181 
Epoch 00006 | Loss 0.7878 | Accuracy 0.7360 | Time : 4.6089 | Loop_Time : 0.4359 | Model_Time : 4.1729 | x_y_time : 0.0003 | pred_time : 2.2453 | backward_time : 1.5609 | optim_time : 0.0177 
Epoch 00007 | Loss 0.7766 | Accuracy 0.7372 | Time : 4.6108 | Loop_Time : 0.4361 | Model_Time : 4.1747 | x_y_time : 0.0003 | pred_time : 2.2439 | backward_time : 1.5636 | optim_time : 0.0187 
Epoch 00008 | Loss 0.7700 | Accuracy 0.7390 | Time : 4.6164 | Loop_Time : 0.4347 | Model_Time : 4.1816 | x_y_time : 0.0003 | pred_time : 2.2507 | backward_time : 1.5630 | optim_time : 0.0174 
Epoch 00009 | Loss 0.7622 | Accuracy 0.7402 | Time : 4.6188 | Loop_Time : 0.4354 | Model_Time : 4.1833 | x_y_time : 0.0003 | pred_time : 2.2503 | backward_time : 1.5648 | optim_time : 0.0166 
Epoch 00010 | Loss 0.7567 | Accuracy 0.7417 | Time : 4.6219 | Loop_Time : 0.4356 | Model_Time : 4.1862 | x_y_time : 0.0003 | pred_time : 2.2520 | backward_time : 1.5656 | optim_time : 0.0164 
Epoch 00011 | Loss 0.7522 | Accuracy 0.7422 | Time : 4.6270 | Loop_Time : 0.4357 | Model_Time : 4.1912 | x_y_time : 0.0003 | pred_time : 2.2554 | backward_time : 1.5666 | optim_time : 0.0178 
Epoch 00012 | Loss 0.7462 | Accuracy 0.7425 | Time : 4.6286 | Loop_Time : 0.4359 | Model_Time : 4.1926 | x_y_time : 0.0003 | pred_time : 2.2540 | backward_time : 1.5683 | optim_time : 0.0171 
Epoch 00013 | Loss 0.7440 | Accuracy 0.7437 | Time : 4.6320 | Loop_Time : 0.4361 | Model_Time : 4.1958 | x_y_time : 0.0003 | pred_time : 2.2566 | backward_time : 1.5683 | optim_time : 0.0177 
Epoch 00014 | Loss 0.7409 | Accuracy 0.7442 | Time : 4.6319 | Loop_Time : 0.4366 | Model_Time : 4.1953 | x_y_time : 0.0003 | pred_time : 2.2571 | backward_time : 1.5682 | optim_time : 0.0172 
Epoch 00015 | Loss 0.7388 | Accuracy 0.7442 | Time : 4.6350 | Loop_Time : 0.4360 | Model_Time : 4.1990 | x_y_time : 0.0003 | pred_time : 2.2585 | backward_time : 1.5697 | optim_time : 0.0175 
Epoch 00016 | Loss 0.7356 | Accuracy 0.7446 | Time : 4.6376 | Loop_Time : 0.4350 | Model_Time : 4.2025 | x_y_time : 0.0003 | pred_time : 2.2592 | backward_time : 1.5714 | optim_time : 0.0172 
Epoch 00017 | Loss 0.7346 | Accuracy 0.7446 | Time : 4.6514 | Loop_Time : 0.4363 | Model_Time : 4.2150 | x_y_time : 0.0003 | pred_time : 2.2676 | backward_time : 1.5749 | optim_time : 0.0175 
Epoch 00018 | Loss 0.7336 | Accuracy 0.7455 | Time : 4.6500 | Loop_Time : 0.4371 | Model_Time : 4.2128 | x_y_time : 0.0003 | pred_time : 2.2665 | backward_time : 1.5733 | optim_time : 0.0180 
Epoch 00019 | Loss 0.7320 | Accuracy 0.7457 | Time : 4.6492 | Loop_Time : 0.4354 | Model_Time : 4.2137 | x_y_time : 0.0003 | pred_time : 2.2659 | backward_time : 1.5737 | optim_time : 0.0168 
Epoch 00020 | Loss 0.7300 | Accuracy 0.7455 | Time : 4.6491 | Loop_Time : 0.4345 | Model_Time : 4.2145 | x_y_time : 0.0003 | pred_time : 2.2655 | backward_time : 1.5745 | optim_time : 0.0165 
Epoch 00021 | Loss 0.7292 | Accuracy 0.7465 | Time : 4.6544 | Loop_Time : 0.4356 | Model_Time : 4.2188 | x_y_time : 0.0003 | pred_time : 2.2687 | backward_time : 1.5757 | optim_time : 0.0169 
Epoch 00022 | Loss 0.7267 | Accuracy 0.7463 | Time : 4.6508 | Loop_Time : 0.4360 | Model_Time : 4.2148 | x_y_time : 0.0003 | pred_time : 2.2668 | backward_time : 1.5730 | optim_time : 0.0178 
Epoch 00023 | Loss 0.7257 | Accuracy 0.7461 | Time : 4.6526 | Loop_Time : 0.4355 | Model_Time : 4.2170 | x_y_time : 0.0003 | pred_time : 2.2691 | backward_time : 1.5737 | optim_time : 0.0173 
Epoch 00024 | Loss 0.7241 | Accuracy 0.7468 | Time : 4.6559 | Loop_Time : 0.4361 | Model_Time : 4.2198 | x_y_time : 0.0003 | pred_time : 2.2704 | backward_time : 1.5735 | optim_time : 0.0175 
Epoch 00025 | Loss 0.7238 | Accuracy 0.7467 | Time : 4.6491 | Loop_Time : 0.4363 | Model_Time : 4.2127 | x_y_time : 0.0003 | pred_time : 2.2661 | backward_time : 1.5726 | optim_time : 0.0175 
Epoch 00026 | Loss 0.7233 | Accuracy 0.7462 | Time : 4.6567 | Loop_Time : 0.4379 | Model_Time : 4.2187 | x_y_time : 0.0003 | pred_time : 2.2692 | backward_time : 1.5743 | optim_time : 0.0174 
Epoch 00027 | Loss 0.7242 | Accuracy 0.7465 | Time : 4.6485 | Loop_Time : 0.4350 | Model_Time : 4.2134 | x_y_time : 0.0003 | pred_time : 2.2650 | backward_time : 1.5749 | optim_time : 0.0177 
Epoch 00028 | Loss 0.7234 | Accuracy 0.7468 | Time : 4.6489 | Loop_Time : 0.4345 | Model_Time : 4.2144 | x_y_time : 0.0003 | pred_time : 2.2658 | backward_time : 1.5740 | optim_time : 0.0177 
Epoch 00029 | Loss 0.7209 | Accuracy 0.7467 | Time : 4.6469 | Loop_Time : 0.4374 | Model_Time : 4.2095 | x_y_time : 0.0003 | pred_time : 2.2643 | backward_time : 1.5724 | optim_time : 0.0178 
Epoch 00030 | Loss 0.7217 | Accuracy 0.7473 | Time : 4.6506 | Loop_Time : 0.4361 | Model_Time : 4.2145 | x_y_time : 0.0003 | pred_time : 2.2663 | backward_time : 1.5749 | optim_time : 0.0174 
Epoch 00031 | Loss 0.7209 | Accuracy 0.7468 | Time : 4.6471 | Loop_Time : 0.4343 | Model_Time : 4.2128 | x_y_time : 0.0003 | pred_time : 2.2658 | backward_time : 1.5727 | optim_time : 0.0174 
Epoch 00032 | Loss 0.7207 | Accuracy 0.7471 | Time : 4.6471 | Loop_Time : 0.4359 | Model_Time : 4.2111 | x_y_time : 0.0003 | pred_time : 2.2660 | backward_time : 1.5716 | optim_time : 0.0173 
Epoch 00033 | Loss 0.7198 | Accuracy 0.7471 | Time : 4.6467 | Loop_Time : 0.4353 | Model_Time : 4.2113 | x_y_time : 0.0003 | pred_time : 2.2644 | backward_time : 1.5734 | optim_time : 0.0183 
Epoch 00034 | Loss 0.7199 | Accuracy 0.7466 | Time : 4.6492 | Loop_Time : 0.4359 | Model_Time : 4.2132 | x_y_time : 0.0003 | pred_time : 2.2663 | backward_time : 1.5750 | optim_time : 0.0179 
Epoch 00035 | Loss 0.7189 | Accuracy 0.7467 | Time : 4.6480 | Loop_Time : 0.4352 | Model_Time : 4.2127 | x_y_time : 0.0003 | pred_time : 2.2659 | backward_time : 1.5738 | optim_time : 0.0183 
Epoch 00036 | Loss 0.7196 | Accuracy 0.7475 | Time : 4.6448 | Loop_Time : 0.4347 | Model_Time : 4.2100 | x_y_time : 0.0003 | pred_time : 2.2655 | backward_time : 1.5722 | optim_time : 0.0168 
Epoch 00037 | Loss 0.7185 | Accuracy 0.7478 | Time : 4.6492 | Loop_Time : 0.4360 | Model_Time : 4.2131 | x_y_time : 0.0003 | pred_time : 2.2665 | backward_time : 1.5724 | optim_time : 0.0168 
Epoch 00038 | Loss 0.7176 | Accuracy 0.7476 | Time : 4.6524 | Loop_Time : 0.4367 | Model_Time : 4.2155 | x_y_time : 0.0003 | pred_time : 2.2676 | backward_time : 1.5750 | optim_time : 0.0177 
Epoch 00039 | Loss 0.7168 | Accuracy 0.7474 | Time : 4.6503 | Loop_Time : 0.4354 | Model_Time : 4.2148 | x_y_time : 0.0003 | pred_time : 2.2668 | backward_time : 1.5752 | optim_time : 0.0177 
Epoch 00040 | Loss 0.7177 | Accuracy 0.7472 | Time : 4.6500 | Loop_Time : 0.4349 | Model_Time : 4.2150 | x_y_time : 0.0003 | pred_time : 2.2679 | backward_time : 1.5743 | optim_time : 0.0171 
Epoch 00041 | Loss 0.7173 | Accuracy 0.7467 | Time : 4.6483 | Loop_Time : 0.4351 | Model_Time : 4.2131 | x_y_time : 0.0003 | pred_time : 2.2665 | backward_time : 1.5728 | optim_time : 0.0168 
