Dataset = igb-small, batch_size = 8192
Layer_1 76900 | Layer_2 449056 | Layer_3 881933
Epoch 00000 | Loss 1.1250 | Accuracy 0.7257 | Time : 11.4466 | Loop_Time : 0.8623 | Model_Time : 10.5841 | x_y_time : 0.0021 | pred_time : 6.2905 | backward_time : 3.0052 | optim_time : 0.0636 
Epoch 00001 | Loss 0.8029 | Accuracy 0.7353 | Time : 10.5859 | Loop_Time : 0.8527 | Model_Time : 9.7331 | x_y_time : 0.0010 | pred_time : 5.4101 | backward_time : 3.0278 | optim_time : 0.0611 
Epoch 00002 | Loss 0.7690 | Accuracy 0.7401 | Time : 10.6283 | Loop_Time : 0.8504 | Model_Time : 9.7777 | x_y_time : 0.0010 | pred_time : 5.4361 | backward_time : 3.0374 | optim_time : 0.0632 
Epoch 00003 | Loss 0.7531 | Accuracy 0.7412 | Time : 10.6428 | Loop_Time : 0.8500 | Model_Time : 9.7926 | x_y_time : 0.0010 | pred_time : 5.4446 | backward_time : 3.0392 | optim_time : 0.0633 
Epoch 00004 | Loss 0.7446 | Accuracy 0.7429 | Time : 10.6664 | Loop_Time : 0.8487 | Model_Time : 9.8176 | x_y_time : 0.0010 | pred_time : 5.4638 | backward_time : 3.0412 | optim_time : 0.0623 
Epoch 00005 | Loss 0.7394 | Accuracy 0.7440 | Time : 10.6827 | Loop_Time : 0.8507 | Model_Time : 9.8318 | x_y_time : 0.0010 | pred_time : 5.4700 | backward_time : 3.0441 | optim_time : 0.0628 
Epoch 00006 | Loss 0.7347 | Accuracy 0.7431 | Time : 10.7019 | Loop_Time : 0.8500 | Model_Time : 9.8518 | x_y_time : 0.0010 | pred_time : 5.4810 | backward_time : 3.0472 | optim_time : 0.0614 
Epoch 00007 | Loss 0.7333 | Accuracy 0.7450 | Time : 10.7441 | Loop_Time : 0.8491 | Model_Time : 9.8948 | x_y_time : 0.0011 | pred_time : 5.5037 | backward_time : 3.0542 | optim_time : 0.0634 
Epoch 00008 | Loss 0.7299 | Accuracy 0.7450 | Time : 10.7494 | Loop_Time : 0.8506 | Model_Time : 9.8987 | x_y_time : 0.0010 | pred_time : 5.5042 | backward_time : 3.0541 | optim_time : 0.0632 
Epoch 00009 | Loss 0.7281 | Accuracy 0.7451 | Time : 10.7568 | Loop_Time : 0.8496 | Model_Time : 9.9071 | x_y_time : 0.0010 | pred_time : 5.5076 | backward_time : 3.0569 | optim_time : 0.0633 
Epoch 00010 | Loss 0.7277 | Accuracy 0.7455 | Time : 10.7635 | Loop_Time : 0.8494 | Model_Time : 9.9139 | x_y_time : 0.0010 | pred_time : 5.5114 | backward_time : 3.0587 | optim_time : 0.0640 
